pop_no	population	stat_area	CU	year	escapement	er_E	er_2	er_3	total_runE	total_run2	total_run3	age_3	age_4	age_5	rec_E	rec_2	rec_3	RS_E	RS_2	RS_3
22	arnoup	6	hecate_strait_mainland	2017	NA	0.176	0.281	0.313	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
22	arnoup	6	hecate_strait_mainland	2018	NA	0.169	0.327	0.345	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
22	arnoup	6	hecate_strait_mainland	2019	358	0.156	0.294	0.315	424	507	523	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
22	arnoup	6	hecate_strait_mainland	2020	NA	0.072	0.242	0.254	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	1980	50	0.407	0.416	0.461	84	86	93	0.854411765	0.141176471	0.004411765	226	229	250	4.515218409	4.578402096	5.001109512
23	nias	6	hecate_strait_mainland	1981	200	0.368	0.392	0.434	317	329	353	0.854411765	0.141176471	0.004411765	479	491	531	2.393191282	2.454456459	2.654375935
23	nias	6	hecate_strait_mainland	1982	400	0.319	0.365	0.4	587	630	667	0.854411765	0.141176471	0.004411765	342	348	378	0.855840024	0.870390641	0.946240891
23	nias	6	hecate_strait_mainland	1983	100	0.445	0.45	0.499	180	182	199	0.854411765	0.141176471	0.004411765	121	122	133	1.210951153	1.215222584	1.326559328
23	nias	6	hecate_strait_mainland	1984	300	0.396	0.411	0.455	496	510	551	0.854411765	0.141176471	0.004411765	264	275	293	0.879364968	0.915674513	0.976516218
23	nias	6	hecate_strait_mainland	1985	225	0.412	0.423	0.469	383	390	423	0.854411765	0.141176471	0.004411765	436	453	483	1.936028748	2.014769076	2.14600229
23	nias	6	hecate_strait_mainland	1986	55	0.456	0.45	0.501	101	100	110	0.854411765	0.141176471	0.004411765	288	302	322	5.239693965	5.490962015	5.850279088
23	nias	6	hecate_strait_mainland	1987	150	0.352	0.378	0.417	231	241	257	0.854411765	0.141176471	0.004411765	222	234	252	1.48130162	1.559341724	1.679620163
23	nias	6	hecate_strait_mainland	1988	300	0.346	0.371	0.41	459	477	508	0.854411765	0.141176471	0.004411765	350	364	390	1.166162845	1.211709098	1.30060511
23	nias	6	hecate_strait_mainland	1989	200	0.338	0.368	0.406	302	316	337	0.854411765	0.141176471	0.004411765	452	470	507	2.26032468	2.352377524	2.536392053
23	nias	6	hecate_strait_mainland	1990	125	0.383	0.416	0.459	203	214	231	0.854411765	0.141176471	0.004411765	517	538	574	4.137453913	4.307814233	4.591798661
23	nias	6	hecate_strait_mainland	1991	225	0.325	0.35	0.394	333	346	371	0.854411765	0.141176471	0.004411765	679	724	783	3.017632196	3.216880715	3.47794476
23	nias	6	hecate_strait_mainland	1992	300	0.327	0.354	0.403	446	464	502	0.854411765	0.141176471	0.004411765	283	297	311	0.943341694	0.991042917	1.036208908
23	nias	6	hecate_strait_mainland	1993	340	0.292	0.316	0.356	480	497	528	0.854411765	0.141176471	0.004411765	316	314	340	0.929021303	0.924450669	1.0005433
23	nias	6	hecate_strait_mainland	1994	500	0.33	0.372	0.421	747	797	863	0.854411765	0.141176471	0.004411765	482	435	465	0.964145511	0.869232377	0.930955904
23	nias	6	hecate_strait_mainland	1995	225	0.198	0.241	0.27	281	296	308	0.854411765	0.141176471	0.004411765	677	643	671	3.006673988	2.855679296	2.98163227
23	nias	6	hecate_strait_mainland	1996	175	0.403	0.416	0.461	293	300	325	0.854411765	0.141176471	0.004411765	296	289	299	1.688958395	1.65116681	1.708026347
23	nias	6	hecate_strait_mainland	1997	275	0.375	0.296	0.348	440	391	422	0.854411765	0.141176471	0.004411765	379	393	406	1.379487358	1.429263677	1.47602926
23	nias	6	hecate_strait_mainland	1998	650	0.125	0.078	0.117	743	705	736	0.854411765	0.141176471	0.004411765	570	569	584	0.877687911	0.874854906	0.898443901
23	nias	6	hecate_strait_mainland	1999	250	0.123	0.09	0.12	285	275	284	0.854411765	0.141176471	0.004411765	754	755	767	3.014579593	3.018499059	3.067781148
23	nias	6	hecate_strait_mainland	2000	300	0.147	0.185	0.212	352	368	380	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2001	450	0.157	0.153	0.178	534	531	547	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2002	700	0.118	0.119	0.133	794	795	807	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2003	450	0.159	0.161	0.18	535	537	549	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2004	NA	0.22	0.384	0.412	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2005	NA	0.177	0.301	0.415	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2006	NA	0.153	0.2	0.237	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2007	NA	0.188	0.265	0.307	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2008	NA	0.2	0.237	0.283	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2009	NA	0.197	0.229	0.265	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2010	NA	0.168	0.253	0.272	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2011	NA	0.169	0.218	0.24	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2012	NA	0.135	0.23	0.257	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2013	NA	0.153	0.25	0.279	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2014	NA	0.097	0.169	0.2	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2015	NA	0.161	0.26	0.287	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2016	NA	0.166	0.251	0.279	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2017	NA	0.176	0.281	0.313	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2018	NA	0.169	0.327	0.345	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2019	790	0.156	0.294	0.315	936	1119	1153	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
23	nias	6	hecate_strait_mainland	2020	NA	0.072	0.242	0.254	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	1980	50	0.407	0.416	0.461	84	86	93	0.854411765	0.141176471	0.004411765	216	218	239	4.311625479	4.369144467	4.775124368
24	tyler_ck	6	hecate_strait_mainland	1981	200	0.368	0.392	0.434	317	329	353	0.854411765	0.141176471	0.004411765	458	469	508	2.289831827	2.3459498	2.538729593
24	tyler_ck	6	hecate_strait_mainland	1982	200	0.319	0.365	0.4	294	315	333	0.854411765	0.141176471	0.004411765	696	707	769	3.482318809	3.534071196	3.845932804
24	tyler_ck	6	hecate_strait_mainland	1983	100	0.445	0.45	0.499	180	182	199	0.854411765	0.141176471	0.004411765	500	496	545	5.002088883	4.958711959	5.454524656
24	tyler_ck	6	hecate_strait_mainland	1984	250	0.396	0.411	0.455	414	425	459	0.854411765	0.141176471	0.004411765	220	230	245	0.88158613	0.918000167	0.978990568
24	tyler_ck	6	hecate_strait_mainland	1985	425	0.412	0.423	0.469	723	736	800	0.854411765	0.141176471	0.004411765	382	398	424	0.899236616	0.93612865	0.997098164
24	tyler_ck	6	hecate_strait_mainland	1986	300	0.456	0.45	0.501	552	545	601	0.854411765	0.141176471	0.004411765	394	413	440	1.311946757	1.37580105	1.467358212
24	tyler_ck	6	hecate_strait_mainland	1987	125	0.352	0.378	0.417	193	201	214	0.854411765	0.141176471	0.004411765	492	518	559	3.935409699	4.147382879	4.469019931
24	tyler_ck	6	hecate_strait_mainland	1988	250	0.346	0.371	0.41	382	398	424	0.854411765	0.141176471	0.004411765	545	566	608	2.178746553	2.26388134	2.430089477
24	tyler_ck	6	hecate_strait_mainland	1989	250	0.338	0.368	0.406	378	395	421	0.854411765	0.141176471	0.004411765	671	698	754	2.683831921	2.793945533	3.015431766
24	tyler_ck	6	hecate_strait_mainland	1990	300	0.383	0.416	0.459	486	514	554	0.854411765	0.141176471	0.004411765	488	508	542	1.62750933	1.694009716	1.805331703
24	tyler_ck	6	hecate_strait_mainland	1991	350	0.325	0.35	0.394	518	538	577	0.854411765	0.141176471	0.004411765	605	645	698	1.728760795	1.843181253	1.993371458
24	tyler_ck	6	hecate_strait_mainland	1992	475	0.327	0.354	0.403	706	735	795	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	1993	325	0.292	0.316	0.356	459	475	504	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	1994	450	0.33	0.372	0.421	672	717	777	0.854411765	0.141176471	0.004411765	348	317	338	0.774241565	0.705132488	0.751444628
24	tyler_ck	6	hecate_strait_mainland	1995	175	0.198	0.241	0.27	218	231	240	0.854411765	0.141176471	0.004411765	803	763	797	4.590504531	4.358138904	4.551871095
24	tyler_ck	6	hecate_strait_mainland	1996	NA	0.403	0.416	0.461	NA	NA	NA	0.854411765	0.141176471	0.004411765	213	213	220	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	1997	160	0.375	0.296	0.348	256	227	245	0.854411765	0.141176471	0.004411765	709	734	758	4.432096837	4.588611817	4.738406796
24	tyler_ck	6	hecate_strait_mainland	1998	800	0.125	0.078	0.117	914	867	906	0.854411765	0.141176471	0.004411765	1155	1151	1182	1.443365638	1.438776688	1.477353456
24	tyler_ck	6	hecate_strait_mainland	1999	120	0.123	0.09	0.12	137	132	136	0.854411765	0.141176471	0.004411765	1536	1539	1564	12.79963615	12.82771982	13.03417342
24	tyler_ck	6	hecate_strait_mainland	2000	550	0.147	0.185	0.212	645	675	698	0.854411765	0.141176471	0.004411765	648	698	720	1.178784145	1.268761101	1.308354759
24	tyler_ck	6	hecate_strait_mainland	2001	900	0.157	0.153	0.178	1068	1063	1095	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2002	1500	0.118	0.119	0.133	1701	1703	1729	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2003	460	0.159	0.161	0.18	547	548	561	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2004	1000	0.22	0.384	0.412	1282	1623	1701	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2005	NA	0.177	0.301	0.415	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2006	NA	0.153	0.2	0.237	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2007	NA	0.188	0.265	0.307	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2008	350	0.2	0.237	0.283	438	459	488	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2009	NA	0.197	0.229	0.265	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2010	NA	0.168	0.253	0.272	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2011	NA	0.169	0.218	0.24	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2012	NA	0.135	0.23	0.257	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2013	NA	0.153	0.25	0.279	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2014	NA	0.097	0.169	0.2	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2015	NA	0.161	0.26	0.287	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2016	NA	0.166	0.251	0.279	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2017	NA	0.176	0.281	0.313	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2018	NA	0.169	0.327	0.345	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2019	280	0.156	0.294	0.315	332	397	409	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
24	tyler_ck	6	hecate_strait_mainland	2020	NA	0.072	0.242	0.254	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1980	NA	0.447	0.467	0.461	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1981	NA	0.405	0.439	0.434	NA	NA	NA	0.714	0.286	0	352	367	363	NA	NA	NA
25	roscoe	7	northern_coastal	1982	400	0.351	0.405	0.4	616	672	667	0.714	0.286	0	829	862	852	2.071857477	2.15388837	2.129248714
25	roscoe	7	northern_coastal	1983	NA	0.49	0.506	0.499	NA	NA	NA	0.714	0.286	0	133	135	133	NA	NA	NA
25	roscoe	7	northern_coastal	1984	30	0.435	0.461	0.455	53	56	55	0.714	0.286	0	126	134	133	4.212377776	4.45670718	4.421206779
25	roscoe	7	northern_coastal	1985	600	0.453	0.475	0.469	1097	1142	1129	0.714	0.286	0	259	274	272	0.431250782	0.456621708	0.453060218
25	roscoe	7	northern_coastal	1986	80	0.502	0.508	0.501	161	162	160	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1987	39	0.387	0.422	0.417	64	67	67	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1988	175	0.381	0.414	0.41	283	299	297	0.714	0.286	0	877	927	899	5.009790427	5.298442284	5.134590318
25	roscoe	7	northern_coastal	1989	125	0.372	0.411	0.406	199	212	210	0.714	0.286	0	719	759	730	5.754828146	6.075998629	5.843716584
25	roscoe	7	northern_coastal	1990	NA	0.421	0.464	0.459	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1991	560	0.376	0.41	0.394	897	949	923	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1992	500	0.394	0.427	0.403	825	873	837	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1993	300	0.342	0.372	0.356	456	478	465	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1994	NA	0.402	0.441	0.421	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	1995	NA	0.245	0.278	0.27	NA	NA	NA	0.714	0.286	0	3951	3780	3787	NA	NA	NA
25	roscoe	7	northern_coastal	1996	NA	0.447	0.472	0.461	NA	NA	NA	0.714	0.286	0	1882	1864	1833	NA	NA	NA
25	roscoe	7	northern_coastal	1997	NA	0.437	0.366	0.348	NA	NA	NA	0.714	0.286	0	1551	1620	1567	NA	NA	NA
25	roscoe	7	northern_coastal	1998	4000	0.154	0.114	0.117	4728	4513	4531	0.714	0.286	0	1771	1788	1745	0.442760854	0.446898366	0.436308113
25	roscoe	7	northern_coastal	1999	1700	0.156	0.13	0.12	2014	1953	1932	0.714	0.286	0	2356	2386	2344	1.385610859	1.40335706	1.378828837
25	roscoe	7	northern_coastal	2000	1250	0.194	0.239	0.212	1551	1643	1585	0.714	0.286	0	2407	2631	2569	1.925476636	2.105186862	2.055381058
25	roscoe	7	northern_coastal	2001	1250	0.195	0.201	0.178	1553	1565	1520	0.714	0.286	0	2174	2778	2798	1.738818976	2.222439685	2.238323499
25	roscoe	7	northern_coastal	2002	2000	0.136	0.146	0.133	2315	2342	2305	0.714	0.286	0	1708	2013	2206	0.854246297	1.006606456	1.102986764
25	roscoe	7	northern_coastal	2003	2000	0.186	0.198	0.18	2457	2495	2440	0.714	0.286	0	1079	1170	1162	0.539679279	0.584773931	0.581127063
25	roscoe	7	northern_coastal	2004	1700	0.255	0.428	0.412	2282	2972	2891	0.714	0.286	0	844	932	906	0.496632209	0.54814574	0.532936952
25	roscoe	7	northern_coastal	2005	1500	0.212	0.346	0.415	1904	2295	2566	0.714	0.286	0	1313	1395	1352	0.875348581	0.930170569	0.901196129
25	roscoe	7	northern_coastal	2006	1000	0.182	0.238	0.237	1222	1312	1310	0.714	0.286	0	1696	1828	1773	1.695639187	1.82780862	1.772837466
25	roscoe	7	northern_coastal	2007	550	0.239	0.325	0.307	723	815	794	0.714	0.286	0	2115	2273	2217	3.845575861	4.133135916	4.031105181
25	roscoe	7	northern_coastal	2008	850	0.259	0.305	0.283	1147	1222	1185	0.714	0.286	0	3109	3200	3119	3.657892747	3.764518556	3.669181147
25	roscoe	7	northern_coastal	2009	1300	0.247	0.288	0.265	1726	1826	1768	0.714	0.286	0	2123	2349	2277	1.632907573	1.807270672	1.751713258
25	roscoe	7	northern_coastal	2010	1300	0.197	0.291	0.272	1619	1833	1786	0.714	0.286	0	1570	1714	1679	1.207648231	1.31828957	1.291626777
25	roscoe	7	northern_coastal	2011	2500	0.254	0.258	0.24	3351	3371	3291	0.714	0.286	0	2590	2796	2767	1.035939363	1.118430763	1.106633794
25	roscoe	7	northern_coastal	2012	2000	0.202	0.279	0.257	2506	2774	2690	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	2013	900	0.229	0.303	0.279	1167	1292	1249	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	2014	2200	0.145	0.204	0.2	2573	2765	2751	0.714	0.286	0	1547	1729	1683	0.703346601	0.785833144	0.765089512
25	roscoe	7	northern_coastal	2015	2000	0.24	0.304	0.287	2632	2874	2805	0.714	0.286	0	1128	1299	1282	0.56386955	0.649587153	0.640948446
25	roscoe	7	northern_coastal	2016	NA	0.252	0.297	0.279	NA	NA	NA	0.714	0.286	0	589	680	671	NA	NA	NA
25	roscoe	7	northern_coastal	2017	1200	0.264	0.334	0.313	1631	1802	1746	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	2018	1000	0.253	0.353	0.345	1339	1547	1527	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	2019	460	0.234	0.326	0.315	601	682	672	0.714	0.286	0	NA	NA	NA	NA	NA	NA
25	roscoe	7	northern_coastal	2020	500	0.108	0.257	0.254	560	673	670	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1980	NA	0.447	0.467	0.461	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1981	NA	0.405	0.439	0.434	NA	NA	NA	0.714	0.286	0	277	289	286	NA	NA	NA
26	quartcha	7	northern_coastal	1982	350	0.351	0.405	0.4	539	588	583	0.714	0.286	0	554	575	569	1.582898774	1.643786058	1.624816025
26	quartcha	7	northern_coastal	1983	NA	0.49	0.506	0.499	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1984	60	0.435	0.461	0.455	106	111	110	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1985	385	0.453	0.475	0.469	704	733	725	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1986	90	0.502	0.508	0.501	181	183	180	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1987	NA	0.387	0.422	0.417	NA	NA	NA	0.714	0.286	0	533	572	563	NA	NA	NA
26	quartcha	7	northern_coastal	1988	150	0.381	0.414	0.41	242	256	254	0.714	0.286	0	690	729	705	4.596946579	4.861788261	4.701933037
26	quartcha	7	northern_coastal	1989	NA	0.372	0.411	0.406	NA	NA	NA	0.714	0.286	0	1011	1066	1028	NA	NA	NA
26	quartcha	7	northern_coastal	1990	300	0.421	0.464	0.459	518	560	554	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1991	355	0.376	0.41	0.394	569	602	585	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1992	600	0.394	0.427	0.403	990	1047	1004	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1993	700	0.342	0.372	0.356	1064	1115	1086	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1994	NA	0.402	0.441	0.421	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	1995	NA	0.245	0.278	0.27	NA	NA	NA	0.714	0.286	0	921	884	883	NA	NA	NA
26	quartcha	7	northern_coastal	1996	NA	0.447	0.472	0.461	NA	NA	NA	0.714	0.286	0	896	885	871	NA	NA	NA
26	quartcha	7	northern_coastal	1997	NA	0.437	0.366	0.348	NA	NA	NA	0.714	0.286	0	656	684	662	NA	NA	NA
26	quartcha	7	northern_coastal	1998	750	0.154	0.114	0.117	887	846	850	0.714	0.286	0	1129	1140	1115	1.504737114	1.519676561	1.486720181
26	quartcha	7	northern_coastal	1999	850	0.156	0.13	0.12	1007	977	966	0.714	0.286	0	1627	1647	1620	1.914578121	1.937605568	1.906376934
26	quartcha	7	northern_coastal	2000	500	0.194	0.239	0.212	620	657	634	0.714	0.286	0	620	707	689	1.239535086	1.413106704	1.378393917
26	quartcha	7	northern_coastal	2001	600	0.195	0.201	0.178	745	751	730	0.714	0.286	0	1016	1290	1315	1.692963163	2.149208517	2.191477271
26	quartcha	7	northern_coastal	2002	1800	0.136	0.146	0.133	2083	2108	2075	0.714	0.286	0	1105	1300	1422	0.614104126	0.722267464	0.790072415
26	quartcha	7	northern_coastal	2003	400	0.186	0.198	0.18	491	499	488	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2004	700	0.255	0.428	0.412	940	1224	1190	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2005	950	0.212	0.346	0.415	1206	1453	1625	0.714	0.286	0	835	888	861	0.879109136	0.935063618	0.906087478
26	quartcha	7	northern_coastal	2006	700	0.182	0.238	0.237	856	918	917	0.714	0.286	0	735	793	770	1.050313456	1.133560235	1.09960284
26	quartcha	7	northern_coastal	2007	NA	0.239	0.325	0.307	NA	NA	NA	0.714	0.286	0	1263	1337	1305	NA	NA	NA
26	quartcha	7	northern_coastal	2008	650	0.259	0.305	0.283	877	935	906	0.714	0.286	0	2069	2106	2054	3.182607683	3.240222726	3.160637329
26	quartcha	7	northern_coastal	2009	550	0.247	0.288	0.265	730	772	748	0.714	0.286	0	841	931	902	1.529843649	1.693186795	1.640629067
26	quartcha	7	northern_coastal	2010	600	0.197	0.291	0.272	747	846	824	0.714	0.286	0	1006	1098	1076	1.676309423	1.830057377	1.792881568
26	quartcha	7	northern_coastal	2011	1900	0.254	0.258	0.24	2547	2562	2501	0.714	0.286	0	1451	1564	1551	0.763733875	0.823271877	0.816093366
26	quartcha	7	northern_coastal	2012	700	0.202	0.279	0.257	877	971	941	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2013	580	0.229	0.303	0.279	752	833	805	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2014	1400	0.145	0.204	0.2	1637	1760	1751	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2015	750	0.24	0.304	0.287	987	1078	1052	0.714	0.286	0	554	637	628	0.739130832	0.849248814	0.837568738
26	quartcha	7	northern_coastal	2016	NA	0.252	0.297	0.279	NA	NA	NA	0.714	0.286	0	517	593	585	NA	NA	NA
26	quartcha	7	northern_coastal	2017	NA	0.264	0.334	0.313	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2018	400	0.253	0.353	0.345	536	619	611	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2019	460	0.234	0.326	0.315	601	682	672	0.714	0.286	0	NA	NA	NA	NA	NA	NA
26	quartcha	7	northern_coastal	2020	275	0.108	0.257	0.254	308	370	369	0.714	0.286	0	NA	NA	NA	NA	NA	NA
27	martin	8	northern_coastal	1980	1000	0.447	0.467	0.461	1808	1877	1856	0.714	0.286	0	2820	2929	2891	2.819602452	2.928573138	2.891207535
27	martin	8	northern_coastal	1981	1400	0.405	0.439	0.434	2353	2497	2473	0.714	0.286	0	3365	3526	3487	2.403811687	2.518466483	2.490615628
27	martin	8	northern_coastal	1982	1550	0.351	0.405	0.4	2388	2605	2583	0.714	0.286	0	1460	1515	1498	0.941830648	0.977696406	0.966379646
27	martin	8	northern_coastal	1983	1200	0.49	0.506	0.499	2353	2428	2394	0.714	0.286	0	920	956	946	0.766268085	0.796585055	0.787980738
27	martin	8	northern_coastal	1984	2250	0.435	0.461	0.455	3982	4177	4131	0.714	0.286	0	2252	2385	2365	1.0010936	1.059856492	1.051183428
27	martin	8	northern_coastal	1985	1000	0.453	0.475	0.469	1828	1904	1882	0.714	0.286	0	2899	3069	3045	2.898511506	3.068636363	3.044740387
27	martin	8	northern_coastal	1986	270	0.502	0.508	0.501	542	548	541	0.714	0.286	0	3950	4247	4207	14.63140057	15.73139743	15.58172073
27	martin	8	northern_coastal	1987	1140	0.387	0.422	0.417	1860	1971	1954	0.714	0.286	0	7539	8117	8010	6.613370371	7.12026046	7.026125003
27	martin	8	northern_coastal	1988	2000	0.381	0.414	0.41	3231	3415	3389	0.714	0.286	0	3903	4128	4009	1.951675984	2.064137059	2.004533024
27	martin	8	northern_coastal	1989	1300	0.372	0.411	0.406	2070	2206	2187	0.714	0.286	0	1482	1565	1505	1.140180041	1.203543069	1.157975307
