SpeciesId,CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
SX,SX_L-18-02,Canoona,1985,1800,,931.2683911,3341.23692,592.028625,0,0,4864.533937,0.477248021,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1986,3600,,248.5217544,2755.210139,865.8002146,0,0,3869.532108,0.462389797,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1987,4800,,204.9329856,4029.300999,833.7553753,0,0,5067.98936,0.458532875,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1988,5800,,299.7000743,3880.169247,744.4796563,0,0,4924.348977,0.640688562,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1989,4000,,288.6076299,3464.693785,1300.209699,0,0,5053.511114,0.071432474,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1990,1300,,257.7044964,6050.975909,286.4515434,0,0,6595.131949,0.634026705,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1991,3800,,450.0725883,1333.101414,1103.441336,0,0,2886.615338,0.26849945,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1992,3600,,99.15630349,5135.246219,963.9249267,0,0,6198.327449,0.28036446,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1993,4000,,381.9604626,4485.958313,909.7400023,0,0,5777.658778,0.104519968,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1994,5800,,333.6663208,4233.790011,203.0673937,0,0,4770.523725,0.256530183,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1995,1400,,314.9100008,945.044409,747.8563601,0,0,2007.81077,0.185435238,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1996,5200,,70.29255934,3480.408445,366.172476,0,0,3916.87348,0.214578394,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1997,5000,,258.8733554,1704.110369,616.4817294,0,0,2579.465454,0.135479009,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1998,3600,,126.7520109,2869.011125,1955.968758,0,0,4951.731895,0.340470905,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,1999,1000,,213.3975217,9102.777683,1474.456337,0,0,10790.63154,0.179254416,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2000,3000,,677.0661086,6861.892951,1512.671096,0,,9051.630155,0.331422414,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2001,1400,,510.3887319,7039.738562,1567.139266,,0,9117.26656,0.36277752,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2002,2600,,523.6169178,7293.225048,,0,0,7816.841965,0.297086495,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2003,5400,,542.4712845,,2015.680521,0,0,2558.151806,0.539869951,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2004,8000,,,9380.667041,1770.65397,0,0,11151.32101,0.09571189,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2005,5000,,697.735565,8240.351167,557.1065941,0,0,9495.193326,0.449098131,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2006,9250,,612.9186818,2592.68838,2450.546295,0,0,5656.153357,0.016254203,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2007,,,192.8445903,11404.46545,1133.333333,0,0,12730.64337,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2008,12000,,848.2660251,5274.358974,659.3654781,0,,6781.990478,0.007779269,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2009,6800,,392.3076923,3068.585494,564.9012905,,0,4025.794477,0.359935169,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2010,3210,,228.2418963,2628.963698,,0,,2857.205594,0.039681085,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2011,11000,,195.5427544,,533.3333333,,0,728.8760877,0.251867497,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2012,6800,,,2482.051282,,0,0,2482.051282,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2013,3600,,184.6153846,,183.3333333,0,0,367.9487179,0.090034253,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2014,2200,,,853.2051282,466.6666667,0,,1319.871795,0.350919049,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2015,,,63.46153846,2171.794872,566.6666667,,,2801.923077,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2016,3200,,161.5384615,2637.179487,,,,2798.717949,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2017,,,196.1538462,,,,,196.1538462,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2018,1100,,,,,,,0,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-02,Canoona,2019,2800,,,,,,,0,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1954,1500,,270.3090035,14981.78284,803.7302911,0,0,16055.82213,0.400210732,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1955,1500,,1114.347484,3740.437124,15.66227295,0,0,4870.446881,0.598890341,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1956,1500,,278.2143315,72.88980873,373.5802274,0,0,724.6843677,0.652939267,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1957,3000,,5.421556021,1738.584904,1543.844374,0,0,3287.850834,0.359707147,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1958,7000,,129.3162326,7184.814201,1284.086719,0,0,8598.217152,0.637594054,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1959,3000,,534.4076678,5975.942038,2291.657085,0,0,8802.00679,0.377900764,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1960,50,,444.4915565,10665.01951,1141.420009,0,0,12250.93107,0.467935889,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1961,1500,,793.2659139,5311.993119,385.4883722,0,0,6490.747405,0.330799701,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1962,7000,,395.1069262,1794.003578,727.8287434,0,,2916.939248,0.244310705,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1963,7000,,133.4382827,3387.202998,402.0156646,,,3922.656945,0.091442463,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1964,7000,,251.9407189,1870.919055,,,0,2122.859773,0.490906962,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1965,3000,,139.1592685,,,0,0,139.1592685,0.561949155,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1966,1400,,,,783.7032853,0,0,783.7032853,0.394707207,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1967,3000,,,3647.23452,2846.742027,0,0,6493.976547,0.313025207,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1968,1500,,271.2819065,13248.29943,507.5551464,0,0,14027.13648,0.378133685,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1969,,,985.4107015,2362.083566,592.5873293,0,0,3940.081597,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1970,,,175.692166,2757.810263,346.6168162,0,0,3280.119246,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1971,3000,,205.1263832,1613.101337,272.3652643,0,0,2090.592984,0.36200344,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1972,2400,,119.9827441,1267.546038,51.37810721,0,0,1438.906889,0.859488497,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1973,1600,,94.28028379,239.1058066,371.1008679,0,0,704.4869584,0.474605531,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1974,2000,,17.78472942,1727.046347,1993.672582,0,0,3738.503659,0.437495004,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1975,1400,,128.4579928,9278.245479,45.41562928,0,0,9452.119101,0.326826275,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1976,1000,,690.1174323,211.3573517,990.910087,0,0,1892.384871,0.388076644,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1977,200,,15.72079475,4611.543097,281.5164084,0,0,4908.7803,0.351215233,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1978,600,,343.0073378,1310.134055,168.0351496,0,0,1821.176542,0.730531484,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1979,3000,,97.44798753,782.0097348,119.8562421,0,0,999.3139645,0.749206563,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1980,100,,58.16601334,557.7925115,255.0604087,0,0,871.0189336,0.633019141,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1981,1200,,41.4886992,1187.011902,155.0069789,0,0,1383.50758,0.798165341,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1982,800,,88.29014148,721.3786324,123.1222794,0,0,932.7910533,0.526374558,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1983,400,,53.65626192,572.9921463,185.5400626,0,0,812.1884708,0.603257611,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1984,600,,42.61925055,863.4749067,35.89758675,0,,941.991744,0.165667151,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1985,800,,64.22540629,167.061846,227.7033173,,,458.9905696,0.477248021,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1986,500,,12.42608772,1059.696207,,,0,1072.122295,0.462389797,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1987,400,,78.82037907,,,0,0,78.82037907,0.458532875,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1988,400,,,,111.6719484,0,0,111.6719484,0.640688562,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1989,200,,,519.7040677,124.6407919,0,0,644.3448596,0.071432474,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1990,500,,38.65567446,580.0590699,21.27925751,0,0,639.9940019,0.634026705,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1991,,,43.1448895,99.03039072,55.17206682,0,0,197.347347,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1992,,,7.36589683,256.762311,26.98989795,0,0,291.1181057,,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1993,600,,19.09802313,125.6068328,207.2185561,0,0,351.923412,0.104519968,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1994,556,,9.342656982,964.3632802,203.0673937,0,0,1176.773331,0.256530183,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1995,104,,71.72950018,945.044409,149.571272,0,0,1166.345181,0.185435238,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1996,260,,70.29255934,696.081689,575.4138909,0,0,1341.788139,0.214578394,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1997,140,,51.77467108,2677.887723,569.0600579,0,0,3298.722452,0.135479009,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1998,820,,199.1817315,2648.317962,630.2565999,0,0,3477.756293,0.340470905,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,1999,1000,,196.9823277,2933.117253,331.7526757,0,0,3461.852257,0.179254416,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2000,600,,218.1657461,1543.925914,756.3355479,0,0,2518.427208,0.331422414,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2001,2200,,114.8374647,3519.869281,186.3625074,0,0,3821.069253,0.36277752,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2002,2400,,261.8084589,867.3024381,670.4267999,0,0,1799.537697,0.297086495,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2003,1740,,64.5100987,3120.063184,245.2411301,0,0,3429.814413,0.539869951,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2004,1800,,232.0708154,1141.31449,718.6771995,0,0,2092.062505,0.09571189,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2005,2500,,84.89116041,3344.613121,121.4874193,0,0,3550.9917,0.449098131,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2006,1100,,248.7728767,565.383759,463.3760266,0,0,1277.532662,0.016254203,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2007,3000,,42.05333744,2156.480739,358.3333333,0,0,2556.86741,0.254206425,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2008,1460,,160.3993938,1667.628205,659.3654781,0,0,2487.393077,0.007779269,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2009,2760,,124.0384615,3068.585494,472.4628975,0,0,3665.086853,0.359935169,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2010,700,,228.2418963,2198.769638,283.3333333,0,0,2710.344868,0.039681085,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2011,2080,,163.5448491,1318.589744,243.3333333,0,0,1725.467926,0.251867497,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2012,2150,,98.07692308,1132.435897,620,0,0,1850.512821,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2013,3600,,84.23076923,2885.384615,123.3333333,0,0,3092.948718,0.090034253,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2014,1840,,214.6153846,573.974359,180,0,,968.5897436,0.350919049,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2015,1700,,42.69230769,837.6923077,113.3333333,,,993.7179487,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2016,1460,,62.30769231,527.4358974,,,,589.7435897,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2017,3720,,39.23076923,,,,,39.23076923,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2018,740,,,,,,,0,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-04,Evelyn,2019,1080,,,,,,,0,0,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-05,Kainet Creek,1954,900,,,,,11.19563725,0.896374594,12.09201184,0.341115254,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1955,1500,,,,224.8457147,10.75649513,0.337502337,235.9397122,0.389557447,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1956,800,,,488.8761598,216.0262771,4.050028046,0.336577213,709.2890422,0.426567288,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1957,,,28.92206289,469.7002872,81.33806327,4.038926559,0.98446086,584.9838008,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1958,,,27.78761241,176.8512247,81.1151084,11.81353032,9.283594939,306.8510708,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1959,,,10.46257245,176.3664597,237.2550672,111.4031393,1.563740798,537.0509795,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1960,400,,10.43389361,515.8574906,2237.34638,18.76488958,1.916273862,2784.318928,0.470039016,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1961,400,,30.51828666,4864.603748,376.8615324,22.99528634,6.535717165,5301.514571,0.448402955,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1962,150,,287.7914431,819.4001783,461.8220007,78.42860598,2.787976304,1650.230204,0.450628719,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1963,150,,48.47596475,1004.127504,1575.107837,33.45571564,6.677023635,2667.844044,0.449118704,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1964,400,,59.40448972,3424.715795,671.9022892,80.12428362,4.177621499,4240.324479,0.497758014,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1965,1400,,202.6072321,1460.899583,1609.162696,50.13145798,16.82328184,3339.624251,0.813592522,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1966,800,,86.42726541,3498.760385,1006.806781,201.8793821,9.68252257,4803.556336,0.367622079,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1967,800,,206.9877327,2189.073665,4054.410924,116.1902708,16.2845446,6582.947137,0.483959379,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1968,2000,,129.5062665,8815.399685,2333.487939,195.4145352,,11473.80843,0.621741911,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1969,1400,,521.5217371,5073.641827,3924.575249,,,9519.738813,0.379287579,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1970,1400,,300.1581997,8533.101372,,,4.190533341,8837.450105,0.740822915,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1971,1600,,504.8208827,,,50.28640009,4.413614039,559.5208968,0.52658461,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1972,3000,,,,1009.918535,52.96336847,3.054738171,1065.936642,0.77957441,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1973,3000,,,2195.83947,1063.680983,36.65685805,0.101868987,3296.279181,0.617012839,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1974,2000,,129.9065336,2312.733756,736.1918992,1.22242784,18.06552191,3198.120139,0.848188086,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1975,,,136.8220352,1600.682802,24.55042579,216.7862629,23.02450507,2001.866031,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1976,,,94.6968833,53.37934903,4353.79078,276.2940608,5.617714665,4783.778787,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1977,800,,3.157938587,9466.333479,5548.905722,67.41257598,6.727583205,15092.5373,0.764021647,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1978,1100,,560.0311791,12064.84066,1353.869234,80.73099846,17.04699962,14076.51907,0.691929714,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1979,400,,713.7596572,2943.682484,1621.347552,204.5639954,12.15197959,5495.505669,0.838140767,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1980,10,,174.1491546,3525.253599,4108.326908,145.8237551,10.1953465,7963.748764,0.878658463,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1981,1000,,208.5550793,8932.6278,2928.627082,122.344158,4.205137394,12196.35926,0.931577181,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1982,1400,,528.4569882,6367.637308,2457.078507,50.46164873,11.3274836,9414.961935,0.924839578,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1983,1400,,376.7113674,5342.361567,1013.438112,135.9298032,2.931448622,6871.372298,0.691950976,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1984,1600,,316.0557416,2203.491994,2729.923547,35.17738347,7.149355461,5291.798022,0.706023657,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1985,7000,,130.3592592,5935.601406,706.479118,85.79226553,5.243408865,6863.475457,0.49242343,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1986,2400,,351.1519916,1536.079078,1722.994666,62.92090638,5.124550544,3678.271193,0.755873071,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1987,2000,,90.87490729,3746.262262,1263.661536,61.49460653,,5162.293312,0.757518012,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1988,3000,,221.6300193,2747.546245,1235.016681,,,4204.192945,0.118154419,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1989,6000,,162.5456748,2685.264485,,,5.170982537,2852.981142,0.345259378,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1990,680,,158.8610669,,,62.05179045,5.46727759,226.3801349,0.713266719,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1991,1700,,,,1246.206791,65.60733107,5.010590554,1316.824713,0.706077042,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1992,2000,,,2709.594849,1317.613899,60.12708665,3.519902901,4090.855738,0.528515142,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1993,2000,,160.3004587,2864.853457,1207.552324,42.23883481,3.71158144,4278.656655,0.517579568,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1994,,,169.4856053,2625.54945,848.2965991,44.53897728,2.557745092,3690.428377,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1995,,,155.3283072,1844.42912,894.491127,30.69294111,1.51081996,2926.452315,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1996,4000,,109.1169899,1944.868674,616.4165672,18.12983952,3.932523261,2692.464594,0.043822767,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1997,4000,,115.0590246,1340.258428,364.1076104,47.19027913,5.87139739,1872.48674,0.095642083,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1998,4000,,79.29009786,791.6696591,947.7381059,70.45676868,0.998065951,1890.152698,0.013214966,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,1999,1000,,46.83541876,2060.642189,1415.006771,11.97679141,2.103513911,3536.564684,0.648827261,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2000,3000,,121.9082211,3076.612232,240.5338941,25.24216693,0.989145472,3465.28566,0.000889004,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2001,2000,,182.0133191,522.9865582,506.9468526,11.86974567,,1223.816476,0.033450247,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2002,1200,,30.94004447,1102.241289,238.3840588,,,1371.565393,0.018206821,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2003,3000,,65.20893124,518.3122275,,,5.00618047,588.5273392,0.057022277,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2004,4000,,30.66350964,,,60.07416564,1.731166851,92.46884213,0.157887732,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2005,800,,,,1206.489493,20.77400221,3.214076124,1230.477572,0.009208606,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2006,1700,,,2623.238566,417.2112111,38.56891349,13.8458823,3092.864573,0.0010241,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2007,800,,155.1915946,907.13143,774.5923459,166.1505876,2.847632453,2005.913591,0.000273284,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2008,,,53.66617239,1684.175889,3336.857635,34.17158943,1.860956544,5110.732242,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2009,,,99.63635985,7255.242327,686.2794211,22.33147853,2.307994862,8065.797581,,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2010,4050,,429.2223514,1492.159405,448.4905272,27.69593834,1.488589392,2399.056811,0,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2011,1400,,88.27660603,975.1412293,556.2267617,17.86307271,1.236093943,1638.743764,0.000366996,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2012,2600,,57.68965288,1209.389308,358.7500436,14.83312732,2.472187886,1643.134319,7.21E-05,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2013,11200,,71.54784072,780.0208416,297.8986403,29.66625464,,1179.133577,0.000117735,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2014,2300,,46.14627116,647.7132262,595.7972806,,,1289.656778,0.00162113,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2015,1500,,38.31891224,1295.426452,,,,1333.745365,0.003662434,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2016,1800,,76.63782447,,,,,76.63782447,0.035973115,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2017,1200,,,,,,,0,0.003544739,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2018,1000,,,,,,,0,0,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-05,Kainet Creek,2019,2000,,,,,,,0,0,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,SX_L-18-08,Kitlope,1954,70000,,1351.545017,64207.64074,1875.370679,0,0,67434.55644,0.400210732,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-08,Kitlope,1955,7000,,4775.774931,8727.686623,9397.363771,0,0,22900.82532,0.598890341,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-08,Kitlope,1956,7000,,649.1667736,43733.88524,17433.74395,0,0,61816.79596,0.652939267,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-08,Kitlope,1957,15000,,3252.933613,81133.96221,33082.37944,0,0,117469.2753,0.359707147,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-08,Kitlope,1958,30000,,6034.75752,153960.3043,64204.33595,0,0,224199.3978,0.637594054,,0.05769,0.77564,0.16666,0,0
SX,SX_L-18-08,Kitlope,1959,7000,,11451.59288,298797.1019,22916.57085,0,0,333165.2656,0.377900764,,0.05769,0.77564,0.16666,0,0
