"region","species_name","species_qualified","cuid","cu_name_pse","year","spawners","recruits","r_s"
"Central Coast","Steelhead","SH",683,"Transition Summer",2012,"-989898","-989898","-989898"
"Central Coast","Steelhead","SH",683,"Transition Summer",2013,"-989898","-989898","-989898"
"Central Coast","Steelhead","SH",683,"Transition Summer",2014,"-989898","-989898","-989898"
"Central Coast","Steelhead","SH",683,"Transition Summer",2015,"-989898","-989898","-989898"
"Central Coast","Steelhead","SH",683,"Transition Summer",2016,"-989898","-989898","-989898"
"Central Coast","Steelhead","SH",683,"Transition Summer",2017,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1950,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1951,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1952,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1953,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1954,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1955,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1956,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1957,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1958,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1959,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1960,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1961,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1962,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1963,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1964,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1965,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1966,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1967,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1968,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1969,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1970,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1971,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1972,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1973,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1974,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1975,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1976,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1977,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1978,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1979,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1980,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1981,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1982,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1983,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",1984,"14925","46713","3.1298492462311556"
"Fraser","Coho","CO",705,"Fraser Canyon",1985,"10084","31561","3.1298095993653314"
"Fraser","Coho","CO",705,"Fraser Canyon",1986,"11403","33258","2.916600894501447"
"Fraser","Coho","CO",705,"Fraser Canyon",1987,"13187","28495","2.1608402214301963"
"Fraser","Coho","CO",705,"Fraser Canyon",1988,"16060","55758","3.4718555417185555"
"Fraser","Coho","CO",705,"Fraser Canyon",1989,"11206","31582","2.818311618775656"
"Fraser","Coho","CO",705,"Fraser Canyon",1990,"7110","26987","3.7956399437412096"
"Fraser","Coho","CO",705,"Fraser Canyon",1991,"4674","14492","3.100556268720582"
"Fraser","Coho","CO",705,"Fraser Canyon",1992,"7506","40498","5.395416999733547"
"Fraser","Coho","CO",705,"Fraser Canyon",1993,"2406","19325","8.032003325020781"
"Fraser","Coho","CO",705,"Fraser Canyon",1994,"4348","7673","1.7647194112235511"
"Fraser","Coho","CO",705,"Fraser Canyon",1995,"3519","8026","2.2807615799943166"
"Fraser","Coho","CO",705,"Fraser Canyon",1996,"1473","8926","6.059742023082145"
"Fraser","Coho","CO",705,"Fraser Canyon",1997,"1964","3300","1.680244399185336"
"Fraser","Coho","CO",705,"Fraser Canyon",1998,"5460","5874","1.0758241758241758"
"Fraser","Coho","CO",705,"Fraser Canyon",1999,"4096","4502","1.09912109375"
"Fraser","Coho","CO",705,"Fraser Canyon",2000,"2719","2819","1.0367782272894446"
"Fraser","Coho","CO",705,"Fraser Canyon",2001,"5971","6427","1.0763691174007703"
"Fraser","Coho","CO",705,"Fraser Canyon",2002,"3817","4141","1.08488341629552"
"Fraser","Coho","CO",705,"Fraser Canyon",2003,"4552","5227","1.148286467486819"
"Fraser","Coho","CO",705,"Fraser Canyon",2004,"5872","6760","1.151226158038147"
"Fraser","Coho","CO",705,"Fraser Canyon",2005,"2269","2608","1.149405024239753"
"Fraser","Coho","CO",705,"Fraser Canyon",2006,"1605","1772","1.1040498442367601"
"Fraser","Coho","CO",705,"Fraser Canyon",2007,"2739","3084","1.125958378970427"
"Fraser","Coho","CO",705,"Fraser Canyon",2008,"1138","1262","1.10896309314587"
"Fraser","Coho","CO",705,"Fraser Canyon",2009,"2308","2608","1.1299826689774697"
"Fraser","Coho","CO",705,"Fraser Canyon",2010,"2227","2485","1.1158509205208802"
"Fraser","Coho","CO",705,"Fraser Canyon",2011,"3189","3647","1.1436186892442772"
"Fraser","Coho","CO",705,"Fraser Canyon",2012,"5134","5781","1.126022594468251"
"Fraser","Coho","CO",705,"Fraser Canyon",2013,"5398","6443","1.1935902185994813"
"Fraser","Coho","CO",705,"Fraser Canyon",2014,"1048","1537","1.4666030534351144"
"Fraser","Coho","CO",705,"Fraser Canyon",2015,"352","428","1.2159090909090908"
"Fraser","Coho","CO",705,"Fraser Canyon",2016,"1160","1288","1.110344827586207"
"Fraser","Coho","CO",705,"Fraser Canyon",2017,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",2018,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",2019,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",2020,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",2021,"-989898","-989898","-989898"
"Fraser","Coho","CO",705,"Fraser Canyon",2022,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1950,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1951,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1952,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1953,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1954,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1955,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1956,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1957,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1958,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1959,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1960,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1961,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1962,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1963,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1964,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1965,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1966,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1967,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1968,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1969,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1970,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1971,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1972,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1973,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1974,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1975,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1976,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1977,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1978,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1979,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1980,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1981,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1982,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1983,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",1984,"6808","21595","3.1720035252643948"
"Fraser","Coho","CO",707,"Lower Thompson",1985,"4365","14192","3.2513172966781214"
"Fraser","Coho","CO",707,"Lower Thompson",1986,"4002","14056","3.5122438780609695"
"Fraser","Coho","CO",707,"Lower Thompson",1987,"5923","14080","2.377173729528955"
"Fraser","Coho","CO",707,"Lower Thompson",1988,"6059","17820","2.9410793860372997"
"Fraser","Coho","CO",707,"Lower Thompson",1989,"6519","13636","2.0917318607148334"
"Fraser","Coho","CO",707,"Lower Thompson",1990,"8172","27474","3.3619676945668133"
"Fraser","Coho","CO",707,"Lower Thompson",1991,"7017","20072","2.8604816873307684"
"Fraser","Coho","CO",707,"Lower Thompson",1992,"7976","36225","4.541750250752257"
"Fraser","Coho","CO",707,"Lower Thompson",1993,"15556","124674","8.01452815633839"
"Fraser","Coho","CO",707,"Lower Thompson",1994,"10389","8595","0.8273173548946"
"Fraser","Coho","CO",707,"Lower Thompson",1995,"5345","13616","2.547427502338634"
"Fraser","Coho","CO",707,"Lower Thompson",1996,"1854","13200","7.119741100323624"
"Fraser","Coho","CO",707,"Lower Thompson",1997,"7521","11224","1.492354740061162"
"Fraser","Coho","CO",707,"Lower Thompson",1998,"2165","809","0.37367205542725174"
"Fraser","Coho","CO",707,"Lower Thompson",1999,"3992","2115","0.5298096192384769"
"Fraser","Coho","CO",707,"Lower Thompson",2000,"4739","2976","0.6279805866216501"
"Fraser","Coho","CO",707,"Lower Thompson",2001,"9522","5871","0.6165721487082546"
"Fraser","Coho","CO",707,"Lower Thompson",2002,"16053","5328","0.3319005793309662"
"Fraser","Coho","CO",707,"Lower Thompson",2003,"2933","2551","0.8697579270371633"
"Fraser","Coho","CO",707,"Lower Thompson",2004,"4304","2783","0.6466078066914498"
"Fraser","Coho","CO",707,"Lower Thompson",2005,"2614","2326","0.8898240244835501"
"Fraser","Coho","CO",707,"Lower Thompson",2006,"1082","1339","1.2375231053604436"
"Fraser","Coho","CO",707,"Lower Thompson",2007,"10169","9545","0.938637034123316"
"Fraser","Coho","CO",707,"Lower Thompson",2008,"3800","3467","0.9123684210526316"
"Fraser","Coho","CO",707,"Lower Thompson",2009,"4768","4264","0.8942953020134228"
"Fraser","Coho","CO",707,"Lower Thompson",2010,"12217","12402","1.0151428337562414"
"Fraser","Coho","CO",707,"Lower Thompson",2011,"7289","7405","1.0159143915489093"
"Fraser","Coho","CO",707,"Lower Thompson",2012,"11559","12072","1.044381001816766"
"Fraser","Coho","CO",707,"Lower Thompson",2013,"11887","13622","1.1459577689913352"
"Fraser","Coho","CO",707,"Lower Thompson",2014,"7447","9132","1.2262656103128777"
"Fraser","Coho","CO",707,"Lower Thompson",2015,"5182","5455","1.052682362022385"
"Fraser","Coho","CO",707,"Lower Thompson",2016,"13527","14049","1.038589487691284"
"Fraser","Coho","CO",707,"Lower Thompson",2017,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",2018,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",2019,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",2020,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",2021,"-989898","-989898","-989898"
"Fraser","Coho","CO",707,"Lower Thompson",2022,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1950,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1951,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1952,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1953,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1954,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1955,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1956,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1957,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1958,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1959,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1960,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1961,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1962,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1963,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1964,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1965,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1966,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1967,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1968,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1969,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1970,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1971,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1972,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1973,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1974,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1975,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1976,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1977,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1978,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1979,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1980,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1981,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1982,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1983,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",1984,"16946","53009","3.1281128289861915"
"Fraser","Coho","CO",708,"South Thompson",1985,"18294","57142","3.1235377719470865"
"Fraser","Coho","CO",708,"South Thompson",1986,"16884","52034","3.0818526415541343"
"Fraser","Coho","CO",708,"South Thompson",1987,"23281","40506","1.7398737167647438"
"Fraser","Coho","CO",708,"South Thompson",1988,"27552","88057","3.1960293263646924"
"Fraser","Coho","CO",708,"South Thompson",1989,"18610","46288","2.4872649113379905"
"Fraser","Coho","CO",708,"South Thompson",1990,"10320","38015","3.683624031007752"
"Fraser","Coho","CO",708,"South Thompson",1991,"4612","15825","3.431266261925412"
"Fraser","Coho","CO",708,"South Thompson",1992,"13565","70838","5.22211573903428"
"Fraser","Coho","CO",708,"South Thompson",1993,"2534","21025","8.29715864246251"
"Fraser","Coho","CO",708,"South Thompson",1994,"4918","7243","1.472753151687678"
"Fraser","Coho","CO",708,"South Thompson",1995,"4055","8063","1.9884093711467323"
"Fraser","Coho","CO",708,"South Thompson",1996,"1373","8658","6.3058994901675165"
"Fraser","Coho","CO",708,"South Thompson",1997,"1420","2462","1.7338028169014084"
"Fraser","Coho","CO",708,"South Thompson",1998,"5155","5881","1.1408341416100873"
"Fraser","Coho","CO",708,"South Thompson",1999,"3137","3922","1.2502390819254063"
"Fraser","Coho","CO",708,"South Thompson",2000,"3307","3656","1.105533716359238"
"Fraser","Coho","CO",708,"South Thompson",2001,"13063","12563","0.9617239531501186"
"Fraser","Coho","CO",708,"South Thompson",2002,"10544","10802","1.0244688922610015"
"Fraser","Coho","CO",708,"South Thompson",2003,"3422","3579","1.0458796025715955"
"Fraser","Coho","CO",708,"South Thompson",2004,"15850","18073","1.1402523659305994"
"Fraser","Coho","CO",708,"South Thompson",2005,"2302","2929","1.2723718505647263"
"Fraser","Coho","CO",708,"South Thompson",2006,"2003","2212","1.1043434847728408"
"Fraser","Coho","CO",708,"South Thompson",2007,"12345","13571","1.0993114621304172"
"Fraser","Coho","CO",708,"South Thompson",2008,"6688","6945","1.038427033492823"
"Fraser","Coho","CO",708,"South Thompson",2009,"3821","4342","1.1363517403820989"
"Fraser","Coho","CO",708,"South Thompson",2010,"8946","9866","1.1028392577688353"
"Fraser","Coho","CO",708,"South Thompson",2011,"4771","4693","0.9836512261580381"
"Fraser","Coho","CO",708,"South Thompson",2012,"13303","14898","1.1198977674208825"
"Fraser","Coho","CO",708,"South Thompson",2013,"13132","14171","1.0791197075845262"
"Fraser","Coho","CO",708,"South Thompson",2014,"2270","2363","1.0409691629955946"
"Fraser","Coho","CO",708,"South Thompson",2015,"2392","2700","1.12876254180602"
"Fraser","Coho","CO",708,"South Thompson",2016,"15023","15642","1.0412034879850895"
"Fraser","Coho","CO",708,"South Thompson",2017,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",2018,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",2019,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",2020,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",2021,"-989898","-989898","-989898"
"Fraser","Coho","CO",708,"South Thompson",2022,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1950,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1951,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1952,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1953,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1954,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1955,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1956,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1957,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1958,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1959,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1960,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1961,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1962,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1963,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1964,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1965,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1966,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1967,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1968,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1969,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1970,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1971,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1972,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1973,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1974,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1975,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1976,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1977,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1978,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1979,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1980,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1981,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1982,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1983,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",1984,"41396","131201","3.1694125036235383"
"Fraser","Coho","CO",709,"North Thompson",1985,"17986","58140","3.232514177693762"
"Fraser","Coho","CO",709,"North Thompson",1986,"30692","93443","3.044539293627004"
"Fraser","Coho","CO",709,"North Thompson",1987,"31262","66452","2.125647751263515"
"Fraser","Coho","CO",709,"North Thompson",1988,"35039","116235","3.317303576015297"
"Fraser","Coho","CO",709,"North Thompson",1989,"24556","67401","2.744787424661997"
"Fraser","Coho","CO",709,"North Thompson",1990,"17551","66217","3.7728334567830895"
"Fraser","Coho","CO",709,"North Thompson",1991,"12243","33124","2.7055460263007434"
"Fraser","Coho","CO",709,"North Thompson",1992,"15929","80060","5.026053110678636"
"Fraser","Coho","CO",709,"North Thompson",1993,"6552","57040","8.705738705738705"
"Fraser","Coho","CO",709,"North Thompson",1994,"14898","25954","1.7421130353067527"
"Fraser","Coho","CO",709,"North Thompson",1995,"12463","29426","2.3610687635400787"
"Fraser","Coho","CO",709,"North Thompson",1996,"5923","37026","6.251224041870674"
"Fraser","Coho","CO",709,"North Thompson",1997,"8518","14252","1.673162714252172"
"Fraser","Coho","CO",709,"North Thompson",1998,"9786","10297","1.052217453505007"
"Fraser","Coho","CO",709,"North Thompson",1999,"10696","11919","1.1143418100224383"
"Fraser","Coho","CO",709,"North Thompson",2000,"8054","5987","0.7433573379687112"
"Fraser","Coho","CO",709,"North Thompson",2001,"27238","26586","0.9760628533666201"
"Fraser","Coho","CO",709,"North Thompson",2002,"22083","21385","0.9683919757279356"
"Fraser","Coho","CO",709,"North Thompson",2003,"7211","7495","1.039384274025794"
"Fraser","Coho","CO",709,"North Thompson",2004,"10661","11936","1.1195947847293874"
"Fraser","Coho","CO",709,"North Thompson",2005,"4518","5038","1.115095174856131"
"Fraser","Coho","CO",709,"North Thompson",2006,"3670","4024","1.096457765667575"
"Fraser","Coho","CO",709,"North Thompson",2007,"24500","27464","1.1209795918367347"
"Fraser","Coho","CO",709,"North Thompson",2008,"3849","4044","1.0506625097427904"
"Fraser","Coho","CO",709,"North Thompson",2009,"9631","10592","1.099781954106531"
"Fraser","Coho","CO",709,"North Thompson",2010,"12159","13325","1.0958960440825727"
"Fraser","Coho","CO",709,"North Thompson",2011,"8803","9690","1.1007611041690333"
"Fraser","Coho","CO",709,"North Thompson",2012,"20058","22007","1.0971682121846644"
"Fraser","Coho","CO",709,"North Thompson",2013,"16271","18942","1.1641570892999815"
"Fraser","Coho","CO",709,"North Thompson",2014,"5244","7945","1.5150648360030512"
"Fraser","Coho","CO",709,"North Thompson",2015,"3030","3897","1.2861386138613862"
"Fraser","Coho","CO",709,"North Thompson",2016,"15314","16975","1.1084628444560534"
"Fraser","Coho","CO",709,"North Thompson",2017,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",2018,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",2019,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",2020,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",2021,"-989898","-989898","-989898"
"Fraser","Coho","CO",709,"North Thompson",2022,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1950,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1951,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1952,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1953,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1954,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1955,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1956,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1957,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1958,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1959,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1960,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1961,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1962,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1963,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1964,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1965,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1966,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1967,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1968,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1969,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1970,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1971,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1972,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1973,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1974,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1975,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1976,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1977,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1978,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1979,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1980,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1981,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1982,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1983,"-989898","-989898","-989898"
"Fraser","Coho","CO",749,"Interior Fraser",1984,"4726","14792","3.1299195937367754"
"Fraser","Coho","CO",749,"Interior Fraser",1985,"5189","15917","3.0674503757949507"
"Fraser","Coho","CO",749,"Interior Fraser",1986,"1876","5299","2.824626865671642"
"Fraser","Coho","CO",749,"Interior Fraser",1987,"3529","7703","2.182771323321054"
