region,species_name,cuid,cu_name_pse,year,spawners,recruits
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1950,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1951,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1952,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1953,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1954,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1955,514820,805598
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1956,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1957,454672,885982
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1958,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1959,644204,3285010
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1960,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1961,1668085,5569580
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1962,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1963,2838326,2729301
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1964,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1965,897779,484647
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1966,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1967,333101,433314
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1968,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1969,370675,1178407
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1970,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1971,911051,1114041
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1972,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1973,644849,800403
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1974,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1975,557604,598948
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1976,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1977,347903,2084226
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1978,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1979,1238863,3064313
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1980,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1981,1048673,2222122
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1982,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1983,1292855,3450183
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1984,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1985,1895939,1905792
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1986,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1987,926252,1360448
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1988,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1989,1223419,1430797
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1990,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1991,1085833,835610
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1992,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1993,780897,1270927
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1994,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1995,1117903,850205
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1996,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1997,721978,1284462
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1998,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),1999,1174726,4444274
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2000,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2001,3256588,5535230
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2002,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2003,3751494,4397383
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2004,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2005,2946960,3486494
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2006,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2007,2799915,6499229
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2008,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2009,5038583,1725888
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2010,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2011,1452932,8376430
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2012,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2013,6315997,845591
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2014,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2015,668638,1920387
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2016,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2017,1645506,564823
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2018,-989898,-989898
Central Coast,Pink (odd),612,Hecate Strait-Fjords (odd),2019,562279,1295152
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1950,-989898,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1951,-989898,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1952,-989898,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1953,-989898,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1954,-989898,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1955,-989898,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1956,-989898,148256
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1957,-989898,205859
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1958,-989898,270423
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1959,-989898,226873
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1960,92974,175896
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1961,92974,112150
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1962,199229,110110
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1963,146102,139578
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1964,82348,112442
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1965,34533,177813
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1966,42502,256454
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1967,95630,371512
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1968,21251,352661
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1969,106256,405995
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1970,66410,333913
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1971,265639,253910
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1972,86333,204683
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1973,225793,168673
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1974,146102,163585
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1975,119538,203541
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1976,79692,286140
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1977,79692,341848
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1978,53128,191184
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1979,47815,179374
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1980,63753,206072
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1981,106256,219934
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1982,53128,180015
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1983,66394,192299
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1984,119538,135147
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1985,132874,98709
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1986,53060,174516
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1987,81738,226363
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1988,79675,167509
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1989,39856,105038
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1990,53107,149877
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1991,139518,180040
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1992,108922,129218
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1993,39952,84437
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1994,66431,92057
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1995,146072,82570
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1996,119507,65859
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1997,53144,100940
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1998,79760,120189
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),1999,66430,79299
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2000,39903,58293
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2001,79716,25806
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2002,133068,13370
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2003,47855,5179
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2004,66509,4832
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2005,15988,8481
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2006,16139,6467
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2007,3241,5632
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2008,2395,6637
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2009,9354,5736
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2010,6193,6689
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2011,4039,6310
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2012,8078,6348
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2013,4070,5265
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2014,6730,5395
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2015,5385,3598
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2016,6774,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2017,4308,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2018,6043,-989898
Central Coast,River sockeye,614,Northern Coastal Fjords (river-type),2019,4121,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1977,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1978,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1979,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1980,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1981,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1982,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1983,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1984,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1985,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1986,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1987,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1988,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1989,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1990,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1991,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1992,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1993,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1994,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1995,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1996,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1997,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1998,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),1999,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2000,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2001,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2002,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2003,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2004,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2005,3407,1211
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2006,1097,3906
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2007,1965,30395
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2008,67822,199963
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2009,5587,6989
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2010,2775,5553
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2011,4479,10899
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2012,126164,73364
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2013,11705,1096
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2014,3470,3387
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2015,6589,1949
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2016,57928,37232
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2017,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2018,-989898,-989898
Fraser,Lake sockeye,711,Chilliwack-Early Summer (cyclic),2019,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1950,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1951,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1952,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1953,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1954,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1955,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1956,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1957,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1958,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1959,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1960,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1961,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1962,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1963,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1964,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1965,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1966,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1967,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1968,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1969,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1970,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1971,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1972,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1973,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1974,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1975,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1976,-989898,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1977,193,3446
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1978,1253,9060
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1979,93,2876
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1980,549,1125
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1981,173,1844
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1982,1919,13196
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1983,215,2638
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1984,155,1136
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1985,106,1336
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1986,2602,9216
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1987,538,9132
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1988,257,6924
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1989,110,9384
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1990,1373,5769
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1991,2236,5422
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1992,3228,5546
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1993,1169,23218
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1994,632,1399
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1995,1513,15136
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1996,3518,25847
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1997,1559,6850
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1998,5974,57541
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,1999,742,14445
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2000,9406,24124
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2001,12348,13504
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2002,31014,63562
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2003,13092,1049
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2004,21617,5353
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2005,5329,8464
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2006,23130,29253
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2007,5020,14738
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2008,2594,8269
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2009,6615,13795
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2010,11021,26446
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2011,9877,9136
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2012,2932,5349
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2013,7029,7399
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2014,5244,1386
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2015,7836,60
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2016,3653,194
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2017,5908,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2018,1140,-989898
Fraser,Lake sockeye,713,Harrison-Downstream Migrating-Late,2019,59,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1950,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1951,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1952,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1953,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1954,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1955,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1956,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1957,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1958,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1959,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1960,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1961,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1962,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1963,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1964,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1965,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1966,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1967,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1968,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1969,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1970,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1971,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1972,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1973,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1974,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1975,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1976,-989898,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1977,52627,243277
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1978,75171,1491069
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1979,45026,141642
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1980,73830,361466
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1981,42002,276027
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1982,294083,1750437
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1983,39341,245013
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1984,59602,799627
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1985,37019,105465
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1986,110738,41171
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1987,59968,193249
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1988,49257,540640
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1989,17167,802075
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1990,16377,765033
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1991,38124,87144
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1992,58686,834099
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1993,84456,490452
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1994,64956,762860
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1995,33125,271443
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1996,72070,393026
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1997,25504,218154
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1998,57091,630140
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,1999,34634,232508
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2000,6613,103841
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2001,19915,200688
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2002,101033,240471
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2003,49488,182345
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2004,25379,125705
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2005,48516,64945
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2006,39781,250767
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2007,37300,332110
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2008,2756,63284
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2009,35556,230137
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2010,59897,129013
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2011,72569,551
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2012,918,1648
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2013,35537,92864
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2014,24646,21666
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2015,3014,2678
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2016,274,205
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2017,32779,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2018,15095,-989898
Fraser,Lake sockeye,714,Harrison-Upstream Migrating-Late,2019,1806,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1950,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1951,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1952,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1953,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1954,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1955,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1956,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1957,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1958,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1959,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1960,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1961,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1962,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1963,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1964,-989898,-989898
Fraser,Lake sockeye,715,Pitt-Early Summer,1965,-989898,-989898
