stock.id,species,stock,brood.yr,spawners,recruits,use
229,Pink,Kamishak,2002,1719239,127167,1
229,Pink,Kamishak,2003,774457,278492,1
229,Pink,Kamishak,2004,121214,685293,1
229,Pink,Kamishak,2005,275499,1004418,1
229,Pink,Kamishak,2006,621248,196738,1
229,Pink,Kamishak,2007,994600,1371879,1
229,Pink,Kamishak,2008,188551,50013,1
229,Pink,Kamishak,2009,1240152,9931,1
229,Pink,Kamishak,2010,49955,,
229,Pink,Kamishak,2011,9120,,
230,Pink,Kodiak,1978,8760500,27587356,1
230,Pink,Kodiak,1979,5360250,14854242,1
230,Pink,Kodiak,1980,11322500,17158108,1
230,Pink,Kodiak,1981,5580750,8042049,1
230,Pink,Kodiak,1982,9397500,18346429,1
230,Pink,Kodiak,1983,3657500,9333555,1
230,Pink,Kodiak,1984,7910000,18651799,1
230,Pink,Kodiak,1985,5607000,8318944,1
230,Pink,Kodiak,1986,7189000,21529241,1
230,Pink,Kodiak,1987,4357500,25808525.25,1
230,Pink,Kodiak,1988,7710500,15904561.5,1
230,Pink,Kodiak,1989,25625290.25,22801308,1
230,Pink,Kodiak,1990,10544425.5,8601130,1
230,Pink,Kodiak,1991,7556472,29269282.75,1
230,Pink,Kodiak,1992,6152888,13075758.25,1
230,Pink,Kodiak,1993,7510574.75,56638964.25,1
230,Pink,Kodiak,1994,6989463.25,8371807.75,1
230,Pink,Kodiak,1995,18371029.25,15503762,1
230,Pink,Kodiak,1996,5864020.75,28186622.25,1
230,Pink,Kodiak,1997,5692652,14980426.75,1
230,Pink,Kodiak,1998,12405286.25,14118492.25,1
230,Pink,Kodiak,1999,7143151.75,12380010.5,1
230,Pink,Kodiak,2000,7867046.25,26281139.75,1
230,Pink,Kodiak,2001,5939608.5,17453625.5,1
230,Pink,Kodiak,2002,14693351.75,32823705.5,1
230,Pink,Kodiak,2003,8920327.5,23386264,1
230,Pink,Kodiak,2004,15376406.5,37798244,1
230,Pink,Kodiak,2005,6850564,21340782.5,1
230,Pink,Kodiak,2006,10263001,12202377,1
230,Pink,Kodiak,2007,4416436.5,27701238.5,1
230,Pink,Kodiak,2008,5532114,11970026,1
230,Pink,Kodiak,2009,8991489.5,19336513,1
230,Pink,Kodiak,2010,6355699,23572828.5,1
230,Pink,Kodiak,2011,4865364,25316830.25,1
230,Pink,Kodiak,2012,9667654.5,10126808,1
230,Pink,Kodiak,2013,8883684.25,39215048.25,1
230,Pink,Kodiak,2014,5228881,5200977.5,1
230,Pink,Kodiak,2015,11145979.25,35831854,1
230,Pink,Kodiak,2016,3088025.5,11783572.5,1
230,Pink,Kodiak,2017,10655953,37897940,1
230,Pink,Kodiak,2018,9020798.5,36165176.5,1
230,Pink,Kodiak,2019,9787904,24527456,1
230,Pink,Kodiak,2020,19098600.5,21558610,1
230,Pink,Kodiak,2021,8822184,22884158.75,1
230,Pink,Kodiak,2022,10034017,10883111,1
235,Pink,Chignik,1980,1233670,1618304,1
235,Pink,Chignik,1981,990100,522658,1
235,Pink,Chignik,1982,744920,1892284,1
235,Pink,Chignik,1983,201480,872408,1
235,Pink,Chignik,1984,1447480,1654225,1
235,Pink,Chignik,1985,712280,822559,1
235,Pink,Chignik,1986,1007100,5412979,1
235,Pink,Chignik,1987,575784,2278514,1
235,Pink,Chignik,1988,2415820,2181148,1
235,Pink,Chignik,1989,2250802,2390248,1
235,Pink,Chignik,1990,1631140,4069383,1
235,Pink,Chignik,1991,1221000,2709177,1
235,Pink,Chignik,1992,2515310,2433723,1
235,Pink,Chignik,1993,1060800,6075498,1
235,Pink,Chignik,1994,2002660,2471888,1
235,Pink,Chignik,1995,4017500,4114331,1
235,Pink,Chignik,1996,2282820,3337618,1
235,Pink,Chignik,1997,3269900,3375473,1
235,Pink,Chignik,1998,2560630,2051808,1
235,Pink,Chignik,1999,1676822,4066929,1
235,Pink,Chignik,2000,1623744,1731808,1
235,Pink,Chignik,2001,2785162,3922248,1
235,Pink,Chignik,2002,1665758,1662500,1
235,Pink,Chignik,2003,3419610,3022145,1
235,Pink,Chignik,2004,1660120,1096424,1
235,Pink,Chignik,2005,2828100,4412948,1
235,Pink,Chignik,2006,712850,4071338,1
235,Pink,Chignik,2007,2393200,3138519,1
235,Pink,Chignik,2008,1681380,1085081,1
235,Pink,Chignik,2009,1730180,2331766,1
235,Pink,Chignik,2010,595300,697406,1
235,Pink,Chignik,2011,1426600,1943481,1
235,Pink,Chignik,2012,559700,788695,1
235,Pink,Chignik,2013,1071610,3853031,1
235,Pink,Chignik,2014,436580,416953,1
235,Pink,Chignik,2015,1874820,9544624,1
235,Pink,Chignik,2016,276040,NA,0
235,Pink,Chignik,2017,2466700,4080388,1
235,Pink,Chignik,2018,288410,534510,1
235,Pink,Chignik,2019,1627550,2835454,1
235,Pink,Chignik,2020,534510,2514282,1
235,Pink,Chignik,2021,1514000,4643301,1
235,Pink,Chignik,2022,1471000,1701529,1
240,Pink,S AKPen,1962,2398200,4859900,1
240,Pink,S AKPen,1963,1976850,4359200,1
240,Pink,S AKPen,1964,2154600,1367900,1
240,Pink,S AKPen,1965,1553100,725550,1
240,Pink,S AKPen,1966,1079100,2376050,1
240,Pink,S AKPen,1967,668250,4840450,1
240,Pink,S AKPen,1968,1234950,3578890,1
240,Pink,S AKPen,1969,3712350,2479841,1
240,Pink,S AKPen,1970,1948350,227397,1
240,Pink,S AKPen,1971,1054050,204821,1
240,Pink,S AKPen,1972,167100,527201,1
240,Pink,S AKPen,1973,166200,883545,1
240,Pink,S AKPen,1974,426600,4527609,1
240,Pink,S AKPen,1975,828150,5459950,1
240,Pink,S AKPen,1976,2184600,9788253,1
240,Pink,S AKPen,1977,4016700,10354351,1
240,Pink,S AKPen,1978,4288050,10297564,1
240,Pink,S AKPen,1979,3944250,8041978,1
240,Pink,S AKPen,1980,3962400,8455580,1
240,Pink,S AKPen,1981,3460200,4048547,1
240,Pink,S AKPen,1982,3439500,17196782,1
240,Pink,S AKPen,1983,1276800,6745101,1
240,Pink,S AKPen,1984,6527400,6314548,1
240,Pink,S AKPen,1985,2420700,3502324,1
240,Pink,S AKPen,1986,2575050,11124000,1
240,Pink,S AKPen,1987,2310750,9899773,1
240,Pink,S AKPen,1988,4259400,4748167,1
240,Pink,S AKPen,1989,2806350,14416812,1
240,Pink,S AKPen,1990,2397600,13378550,1
240,Pink,S AKPen,1991,4420200,14332056,1
240,Pink,S AKPen,1992,4251600,11264587.5,1
240,Pink,S AKPen,1993,4485150,25741639,1
240,Pink,S AKPen,1994,4607587.5,7287683,1
240,Pink,S AKPen,1995,9609450,9562901.5,1
240,Pink,S AKPen,1996,5471325,14569625.5,1
240,Pink,S AKPen,1997,7864912.5,15948056,1
240,Pink,S AKPen,1998,7002097.5,7381938.5,1
240,Pink,S AKPen,1999,7522965,8429834,1
240,Pink,S AKPen,2000,4189477.5,7737451,1
240,Pink,S AKPen,2001,4447704,12306776,1
240,Pink,S AKPen,2002,5644200,18772955,1
240,Pink,S AKPen,2003,8266830,17003266,1
240,Pink,S AKPen,2004,12467115,7222880,1
240,Pink,S AKPen,2005,9248451,11052121.5,1
240,Pink,S AKPen,2006,4293375,15746337,1
240,Pink,S AKPen,2007,4020319.5,10251963,1
240,Pink,S AKPen,2008,5007555,1615710,1
240,Pink,S AKPen,2009,4600500,8011354,1
240,Pink,S AKPen,2010,1114368,946896,1
240,Pink,S AKPen,2011,3742425,10970385,1
240,Pink,S AKPen,2012,718365,2551519,1
240,Pink,S AKPen,2013,3481185,27841698,1
240,Pink,S AKPen,2014,2010570,1917727,1
240,Pink,S AKPen,2015,11731200,28598777.5,1
240,Pink,S AKPen,2016,1557240,1515223,1
240,Pink,S AKPen,2017,8495455.5,17831062,1
240,Pink,S AKPen,2018,1098633,8110591,1
240,Pink,S AKPen,2019,6355050,19093416,1
240,Pink,S AKPen,2020,4814625,12370464,1
240,Pink,S AKPen,2021,6582150,25747686,1
240,Pink,S AKPen,2022,7766025,4963824.5,1
242,Pink,NW AKPen,1962,6000,29300,1
242,Pink,NW AKPen,1963,6600,3350,1
242,Pink,NW AKPen,1964,22500,18550,1
242,Pink,NW AKPen,1965,1350,1350,1
242,Pink,NW AKPen,1966,2550,39750,1
242,Pink,NW AKPen,1967,1050,6600,1
242,Pink,NW AKPen,1968,39750,24495,1
242,Pink,NW AKPen,1969,6600,13026,1
242,Pink,NW AKPen,1970,16650,1832,1
242,Pink,NW AKPen,1971,12750,334,1
242,Pink,NW AKPen,1972,1800,57500,1
242,Pink,NW AKPen,1973,300,909,1
242,Pink,NW AKPen,1974,34500,56035,1
242,Pink,NW AKPen,1975,900,9600,1
242,Pink,NW AKPen,1976,55950,603382,1
242,Pink,NW AKPen,1977,9600,17327,1
242,Pink,NW AKPen,1978,135600,438929,1
242,Pink,NW AKPen,1979,13950,17613,1
242,Pink,NW AKPen,1980,141000,82635,1
242,Pink,NW AKPen,1981,8550,7168,1
242,Pink,NW AKPen,1982,77550,59369,1
242,Pink,NW AKPen,1983,5850,4052,1
242,Pink,NW AKPen,1984,49500,29235,1
242,Pink,NW AKPen,1985,2100,2496,1
242,Pink,NW AKPen,1986,19350,72905,1
242,Pink,NW AKPen,1987,1650,6045,1
242,Pink,NW AKPen,1988,42750,33430,1
242,Pink,NW AKPen,1989,2850,5209,1
242,Pink,NW AKPen,1990,33300,9220.5,1
242,Pink,NW AKPen,1991,1800,1106,1
242,Pink,NW AKPen,1992,904.5,330186,1
242,Pink,NW AKPen,1993,1050,9184,1
242,Pink,NW AKPen,1994,142050,328067,1
242,Pink,NW AKPen,1995,7800,12336,1
242,Pink,NW AKPen,1996,324900,210405,1
242,Pink,NW AKPen,1997,7200,22922,1
242,Pink,NW AKPen,1998,194250,71719,1
242,Pink,NW AKPen,1999,21750,14507,1
242,Pink,NW AKPen,2000,53850,21628,1
242,Pink,NW AKPen,2001,10350,1904,1
242,Pink,NW AKPen,2002,17850,139384,1
242,Pink,NW AKPen,2003,1200,15055,1
242,Pink,NW AKPen,2004,127950,250387.5,1
242,Pink,NW AKPen,2005,13107,160642,1
242,Pink,NW AKPen,2006,193372.5,34391,1
242,Pink,NW AKPen,2007,23625,386453,1
242,Pink,NW AKPen,2008,17850,29400,1
242,Pink,NW AKPen,2009,111600,112095,1
242,Pink,NW AKPen,2010,22950,17248.5,1
242,Pink,NW AKPen,2011,3600,13773,1
242,Pink,NW AKPen,2012,16354.5,12814,1
242,Pink,NW AKPen,2013,10650,254787,1
242,Pink,NW AKPen,2014,11250,53187,1
242,Pink,NW AKPen,2015,248700,472565.5,1
242,Pink,NW AKPen,2016,51375,19159,1
242,Pink,NW AKPen,2017,467572.5,763654,1
242,Pink,NW AKPen,2018,16650,75101,1
242,Pink,NW AKPen,2019,303300,135871,1
242,Pink,NW AKPen,2020,70050,51741,1
242,Pink,NW AKPen,2021,103950,65039,1
242,Pink,NW AKPen,2022,47700,125457,1
243,Pink,Nushagak,1958,4000000,400000,1
243,Pink,Nushagak,1959,,,
243,Pink,Nushagak,1960,100000,1380438,1
243,Pink,Nushagak,1961,,,
243,Pink,Nushagak,1962,500014,2406317,1
243,Pink,Nushagak,1963,,,
243,Pink,Nushagak,1964,908500,3779490,1
243,Pink,Nushagak,1965,,,
243,Pink,Nushagak,1966,1442424,3866266,1
243,Pink,Nushagak,1967,,,
243,Pink,Nushagak,1968,2161116,570414,1
243,Pink,Nushagak,1969,,,
243,Pink,Nushagak,1970,152580,126489,1
243,Pink,Nushagak,1971,,,
243,Pink,Nushagak,1972,58536,945929,1
243,Pink,Nushagak,1973,,,
243,Pink,Nushagak,1974,532316,1575868,1
243,Pink,Nushagak,1975,,,
243,Pink,Nushagak,1976,836278,13510120,1
243,Pink,Nushagak,1977,,,
243,Pink,Nushagak,1978,9161784,4952291,1
243,Pink,Nushagak,1979,,,
243,Pink,Nushagak,1980,2749746,2950498,1
243,Pink,Nushagak,1981,,,
243,Pink,Nushagak,1982,1611226,5960515,1
243,Pink,Nushagak,1983,,,
243,Pink,Nushagak,1984,2833362,339306,1
243,Pink,Nushagak,1985,,,
243,Pink,Nushagak,1986,72189,738500,1
243,Pink,Nushagak,1987,,,
243,Pink,Nushagak,1988,494610,855557,1
243,Pink,Nushagak,1989,,,
243,Pink,Nushagak,1990,801430,378777,1
243,Pink,Nushagak,1991,,,
243,Pink,Nushagak,1992,188675,199109,1
243,Pink,Nushagak,1993,,,
243,Pink,Nushagak,1994,191772,823993,1
243,Pink,Nushagak,1995,,,
243,Pink,Nushagak,1996,821312,139210,1
243,Pink,Nushagak,1997,,,
243,Pink,Nushagak,1998,132402,173594,1
243,Pink,Nushagak,1999,,,
243,Pink,Nushagak,2000,135285,317895,1
243,Pink,Nushagak,2001,,,
243,Pink,Nushagak,2002,317661,582216,1
243,Pink,Nushagak,2003,,,
243,Pink,Nushagak,2004,556066,,
244,Pink,Unalakleet,1970,1240,86297,1
244,Pink,Unalakleet,1971,,,
244,Pink,Unalakleet,1972,54934,244462,1
244,Pink,Unalakleet,1973,26542,34780,1
244,Pink,Unalakleet,1974,143789,52125,1
244,Pink,Unalakleet,1975,17885,34436,1
244,Pink,Unalakleet,1976,10606,171281,1
244,Pink,Unalakleet,1977,4565,66107,1
244,Pink,Unalakleet,1978,21813,350113,1
244,Pink,Unalakleet,1979,9500,129558,1
244,Pink,Unalakleet,1980,127900,331803,1
244,Pink,Unalakleet,1981,575,44986,1
244,Pink,Unalakleet,1982,168902,475805,1
244,Pink,Unalakleet,1983,4980,4416,1
244,Pink,Unalakleet,1984,458387,236487,1
244,Pink,Unalakleet,1985,4360,97,1
244,Pink,Unalakleet,1986,236487,136500,1
244,Pink,Unalakleet,1987,0,,
244,Pink,Unalakleet,1988,112770,25685,1
244,Pink,Unalakleet,1989,,,
244,Pink,Unalakleet,1990,25685,637424,1
244,Pink,Unalakleet,1991,119140,55631,1
244,Pink,Unalakleet,1992,631140,,
244,Pink,Unalakleet,1993,13570,71934,1
244,Pink,Unalakleet,1994,,,
244,Pink,Unalakleet,1995,18300,28470,1
244,Pink,Unalakleet,1996,125500,266216,1
244,Pink,Unalakleet,1997,17870,13850,1
244,Pink,Unalakleet,1998,153150,,
244,Pink,Unalakleet,1999,3790,,
244,Pink,Unalakleet,2000,,,
244,Pink,Unalakleet,2001,,,
244,Pink,Unalakleet,2002,4590,286755,1
244,Pink,Unalakleet,2003,11010,406597,1
244,Pink,Unalakleet,2004,264000,,
244,Pink,Unalakleet,2005,381150,63895,1
244,Pink,Unalakleet,2006,,,
244,Pink,Unalakleet,2007,50100,213271,1
244,Pink,Unalakleet,2008,,,
244,Pink,Unalakleet,2009,189939,32820,1
244,Pink,Unalakleet,2010,227,,
244,Pink,Unalakleet,2011,20920,,
245,Pink,Nome,1971,7765,20369,1
245,Pink,Nome,1972,15251,71033,1
245,Pink,Nome,1973,14940,42226,1
245,Pink,Nome,1974,59493,10089,1
245,Pink,Nome,1975,33796,59365,1
245,Pink,Nome,1976,3266,242777,1
245,Pink,Nome,1977,56527,25830,1
245,Pink,Nome,1978,206845,614343,1
245,Pink,Nome,1979,13617,18811,1
245,Pink,Nome,1980,582090,528684,1
245,Pink,Nome,1981,10025,198304,1
245,Pink,Nome,1982,490970,2229337,1
245,Pink,Nome,1983,189910,24887,1
245,Pink,Nome,1984,2212155,69190,1
245,Pink,Nome,1985,22770,3101,1
245,Pink,Nome,1986,60470,21473,1
245,Pink,Nome,1987,1850,58808,1
245,Pink,Nome,1988,19132,34688,1
245,Pink,Nome,1989,57761,36729,1
245,Pink,Nome,1990,32455,311241,1
245,Pink,Nome,1991,36535,262453,1
245,Pink,Nome,1992,303705,561391,1
245,Pink,Nome,1993,261580,268188,1
245,Pink,Nome,1994,554835,118260,1
245,Pink,Nome,1995,267852,36105,1
245,Pink,Nome,1996,114737,508842,1
245,Pink,Nome,1997,35930,179924,1
245,Pink,Nome,1998,504045,32330,1
245,Pink,Nome,1999,179866,6620,1
245,Pink,Nome,2000,29673,92240,1
245,Pink,Nome,2001,6507,11863,1
245,Pink,Nome,2002,89079,1337188,1
245,Pink,Nome,2003,11356,925575,1
245,Pink,Nome,2004,1322141,901629,1
245,Pink,Nome,2005,920500,449528,1
245,Pink,Nome,2006,892300,1618170,1
245,Pink,Nome,2007,448678,537025,1
245,Pink,Nome,2008,1605578,282321,1
245,Pink,Nome,2009,536538,122284,1
245,Pink,Nome,2010,276040,,
245,Pink,Nome,2011,120895,,
246,Pink,Moses-Norton,1963,8134,10245,1
246,Pink,Moses-Norton,1964,10043,42814,1
246,Pink,Moses-Norton,1965,8668,6006,1
246,Pink,Moses-Norton,1966,36629,146115,1
246,Pink,Moses-Norton,1967,3587,90032,1
246,Pink,Moses-Norton,1968,129052,383214,1
246,Pink,Moses-Norton,1969,69471,26194,1
246,Pink,Moses-Norton,1970,364661,149742,1
246,Pink,Moses-Norton,1971,24134,91535,1
246,Pink,Moses-Norton,1972,138495,216978,1
246,Pink,Moses-Norton,1973,79277,118098,1
246,Pink,Moses-Norton,1974,201104,66512,1
246,Pink,Moses-Norton,1975,111181,70687,1
246,Pink,Moses-Norton,1976,51927,144695,1
246,Pink,Moses-Norton,1977,57184,232441,1
246,Pink,Moses-Norton,1978,93325,1121189,1
246,Pink,Moses-Norton,1979,178616,602910,1
246,Pink,Moses-Norton,1980,1111200,710950,1
246,Pink,Moses-Norton,1981,567472,318704,1
246,Pink,Moses-Norton,1982,692181,1317728,1
246,Pink,Moses-Norton,1983,297742,33376,1
246,Pink,Moses-Norton,1984,1288531,529448,1
246,Pink,Moses-Norton,1985,31537,6731,1
246,Pink,Moses-Norton,1986,513613,430553,1
246,Pink,Moses-Norton,1987,6147,27487,1
246,Pink,Moses-Norton,1988,415101,629097,1
246,Pink,Moses-Norton,1989,27487,203064,1
246,Pink,Moses-Norton,1990,628596,922363,1
246,Pink,Moses-Norton,1991,199509,77301,1
246,Pink,Moses-Norton,1992,916211,245803,1
246,Pink,Moses-Norton,1993,75285,48351,1
246,Pink,Moses-Norton,1994,230409,1342124,1
246,Pink,Moses-Norton,1995,39829,47405,1
246,Pink,Moses-Norton,1996,1260144,1076132,1
246,Pink,Moses-Norton,1997,44296,7905,1
246,Pink,Moses-Norton,1998,921563,804780,1
246,Pink,Moses-Norton,1999,4398,15016,1
246,Pink,Moses-Norton,2000,750173,312394,1
246,Pink,Moses-Norton,2001,8423,40107,1
246,Pink,Moses-Norton,2002,298000,968326,1
246,Pink,Moses-Norton,2003,33399,774122,1
246,Pink,Moses-Norton,2004,960468,139925,1
246,Pink,Moses-Norton,2005,770401,139965,1
246,Pink,Moses-Norton,2006,134709,172136,1
246,Pink,Moses-Norton,2007,136575,250217,1
246,Pink,Moses-Norton,2008,144224,59312,1
246,Pink,Moses-Norton,2009,245594,28123,1
246,Pink,Moses-Norton,2010,34112,,
246,Pink,Moses-Norton,2011,25470,,
247,Pink,Auke Creek,1978,18875,9232,1
247,Pink,Auke Creek,1979,12047,21563,1
247,Pink,Auke Creek,1980,9232,4437,1
247,Pink,Auke Creek,1981,21563,24118,1
247,Pink,Auke Creek,1982,4437,2007,1
247,Pink,Auke Creek,1983,24118,6922,1
247,Pink,Auke Creek,1984,2007,6787,1
247,Pink,Auke Creek,1985,6922,4299,1
247,Pink,Auke Creek,1986,6787,19589,1
247,Pink,Auke Creek,1987,4299,5566,1
247,Pink,Auke Creek,1988,19589,21319,1
247,Pink,Auke Creek,1989,5566,1637,1
247,Pink,Auke Creek,1990,21319,21312,1
247,Pink,Auke Creek,1991,1637,1548,1
247,Pink,Auke Creek,1992,21312,3858,1
247,Pink,Auke Creek,1993,1548,2666,1
247,Pink,Auke Creek,1994,3858,2267,1
247,Pink,Auke Creek,1995,2666,28127,1
247,Pink,Auke Creek,1996,2267,2180,1
247,Pink,Auke Creek,1997,28127,7857,1
247,Pink,Auke Creek,1998,2180,4923,1
247,Pink,Auke Creek,1999,7857,10576,1
247,Pink,Auke Creek,2000,4923,6798,1
247,Pink,Auke Creek,2001,10576,10004,1
247,Pink,Auke Creek,2002,6798,12895,1
247,Pink,Auke Creek,2003,10004,2930,1
247,Pink,Auke Creek,2004,12895,3133,1
247,Pink,Auke Creek,2005,2930,8698,1
247,Pink,Auke Creek,2006,3133,5835,1
247,Pink,Auke Creek,2007,8698,26995,1
247,Pink,Auke Creek,2008,5835,5890,1
247,Pink,Auke Creek,2009,26995,9211,1
247,Pink,Auke Creek,2010,5890,584,1
247,Pink,Auke Creek,2011,9211,25235,1
247,Pink,Auke Creek,2012,584,667,1
247,Pink,Auke Creek,2013,25235,10711,1
247,Pink,Auke Creek,2014,667,351,1
247,Pink,Auke Creek,2015,10711,2094,1
247,Pink,Auke Creek,2016,351,1304,1
248,Pink,Kwiniuk,1965,8643,4566,1
248,Pink,Kwiniuk,1966,10111,136848.5,1
248,Pink,Kwiniuk,1967,3905,64324.5,1
248,Pink,Kwiniuk,1968,129275,249827.5,1
248,Pink,Kwiniuk,1969,57526,19101,1
248,Pink,Kwiniuk,1970,240971,66377.5,1
248,Pink,Kwiniuk,1971,18117,56887.5,1
248,Pink,Kwiniuk,1972,62655,74336.5,1
248,Pink,Kwiniuk,1973,51586,60565.5,1
248,Pink,Kwiniuk,1974,66735,36797,1
248,Pink,Kwiniuk,1975,57722,51603,1
248,Pink,Kwiniuk,1976,31753,119198.5,1
248,Pink,Kwiniuk,1977,46309,326398.5,1
248,Pink,Kwiniuk,1978,98354,333799.5,1
248,Pink,Kwiniuk,1979,302954,651421.5,1
248,Pink,Kwiniuk,1980,330966,474650,1
248,Pink,Kwiniuk,1981,634948,NA,0
248,Pink,Kwiniuk,1982,467833,NA,0
248,Pink,Kwiniuk,1983,311201,26734.5,1
248,Pink,Kwiniuk,1984,919431,NA,0
248,Pink,Kwiniuk,1985,25849,NA,0
248,Pink,Kwiniuk,1986,228925,NA,0
248,Pink,Kwiniuk,1987,5059,NA,0
248,Pink,Kwiniuk,1988,177573,NA,0
248,Pink,Kwiniuk,1989,25247,79290.5,1
248,Pink,Kwiniuk,1990,388114,1327473,1
248,Pink,Kwiniuk,1991,77513,51518,1
248,Pink,Kwiniuk,1992,1324397,2377459.5,1
248,Pink,Kwiniuk,1993,50655,25955,1
248,Pink,Kwiniuk,1994,2372787,1070715.5,1
248,Pink,Kwiniuk,1995,23451,11131,1
248,Pink,Kwiniuk,1996,1031690,745078,1
248,Pink,Kwiniuk,1997,10474,1874,1
248,Pink,Kwiniuk,1998,668798,1442946,1
248,Pink,Kwiniuk,1999,1092,8981,1
248,Pink,Kwiniuk,2000,1416770,1118600.5,1
248,Pink,Kwiniuk,2001,8286,23591,1
248,Pink,Kwiniuk,2002,1114428,3048418,1
248,Pink,Kwiniuk,2003,22329,342759.5,1
248,Pink,Kwiniuk,2004,3044489,1349683,1
248,Pink,Kwiniuk,2005,340899,55950,1
248,Pink,Kwiniuk,2006,1347075,1454926.5,1
248,Pink,Kwiniuk,2007,54255,43738.5,1
248,Pink,Kwiniuk,2008,1443831,643934,1
248,Pink,Kwiniuk,2009,42960,31433.5,1
248,Pink,Kwiniuk,2010,634190,446985.5,1
248,Pink,Kwiniuk,2011,30999,14079.5,1
248,Pink,Kwiniuk,2012,415174,342605,1
248,Pink,Kwiniuk,2013,13212,69601.5,1
248,Pink,Kwiniuk,2014,326054,1956675.5,1
248,Pink,Kwiniuk,2015,67294,510955.5,1
248,Pink,Kwiniuk,2016,1933803,1841956,1
248,Pink,Kwiniuk,2017,507685,719889,1
248,Pink,Kwiniuk,2018,1835039,1769343.5,1
248,Pink,Kwiniuk,2019,710901,127349.5,1
248,Pink,Kwiniuk,2020,1767447,412183.5,1
248,Pink,Kwiniuk,2021,123452,18932.5,1
