"stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use","recruits.2","recruits.3","recruits.4","recruits.5","recruits.6","recruits.7","age"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1974,23000,180054,1,NA,NA,180054,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1975,17600,150271,1,NA,NA,150271,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1976,127400,696885,1,NA,NA,696885,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1977,245500,627722,1,NA,NA,627722,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1978,146900,503514,1,NA,NA,503514,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1979,114900,377781,1,NA,NA,377781,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1980,364200,1023568,1,NA,NA,1023568,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1981,276400,547389,1,NA,NA,547389,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1982,267500,235553,1,NA,NA,235553,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1983,199100,316846,1,NA,NA,316846,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1984,409300,358890,1,NA,NA,358890,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1985,123900,233550,1,NA,NA,233550,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1986,77900,211141,1,NA,NA,211141,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1987,161400,210038,1,NA,NA,210038,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1988,144100,373284,1,NA,NA,373284,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1989,102300,269963,1,NA,NA,269963,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1990,115600,274458,1,NA,NA,274458,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1991,81500,420388,1,NA,NA,420388,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1992,136400,496625,1,NA,NA,496625,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1993,183400,212169,1,NA,NA,212169,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1994,230800,417887,1,NA,NA,417887,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1995,347800,341720,1,NA,NA,341720,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1996,436400,401987,1,NA,NA,401987,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1997,161000,347197,1,NA,NA,347197,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1998,380400,292001,1,NA,NA,292001,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",1999,299500,236838,1,NA,NA,236838,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2000,338900,147830,1,NA,NA,147830,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2001,285900,112590,1,NA,NA,112590,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2002,262800,474913,1,NA,NA,474913,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2003,214660,328337,1,NA,NA,328337,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2004,139350,301761,1,NA,NA,301761,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2005,103675,205956,1,NA,NA,205956,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2006,382583,265303,1,NA,NA,265303,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2007,243334,161336,1,NA,NA,161336,NA,NA,NA,"age4"
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2008,228537,NA,NA,NA,NA,NA,NA,NA,NA,""
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2009,154131,NA,NA,NA,NA,NA,NA,NA,NA,""
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2010,145310,NA,NA,NA,NA,NA,NA,NA,NA,""
"345","Chum","N AKPen","AK Peninsula","AK Peninsula",2011,96952,NA,NA,NA,NA,NA,NA,NA,NA,""
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1980,969000,1184311,1,NA,15813,1041451,126114,933,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1981,177000,556731,1,NA,16328,420953,107737,11713,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1982,256000,1049458,1,NA,135918,577903,328472,7165,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1983,164000,430014,1,NA,1480,210647,212349,5538,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1984,362000,459709,1,NA,0,305950,152642,1117,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1985,288000,879809,1,NA,31177,663150,184098,1384,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1986,200300,692806,1,NA,2337,448869,239892,1708,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1987,147433,797273,1,NA,2161,463300,304142,27670,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1988,186418,752333,1,NA,13443,309174,409756,19960,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1989,377512,745022,1,NA,688,284424,427478,32432,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1990,329793,501628,1,NA,1179,258707,236663,5079,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1991,252436,442495,1,NA,1050,296267,144219,959,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1992,302678,530803,1,NA,37408,406376,84028,2991,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1993,217230,239594,1,NA,769,160857,74492,3476,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1994,378928,629772,1,NA,1232,425824,146527,56189,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1995,212612,377233,1,NA,4459,263104,109670,0,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1996,225029,270898,1,NA,0,77560,188397,4941,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1997,NA,1159953,NA,NA,12359,899278,242780,5536,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1998,299215,578478.5408,1,NA,3651,410040,164249,538.540797,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",1999,242312,1288043.933,1,NA,39048,861720,384455.6983,2820.235192,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2000,141324,488464.7071,1,NA,4219,297237.0266,177157.1998,9851.480719,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2001,564724,2004184.829,1,NA,78949.73435,1241318.035,671758.5482,12158.51111,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2002,419964,1701446.72,1,NA,779.5299145,1111016.579,573389.1827,16261.4293,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2003,295413,887374.9603,1,NA,19255.39254,525542.3062,338533.3918,4043.869742,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2004,283811,951304.1673,1,NA,3675,499669.3731,443603.924,4355.870159,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2005,456025,910777.9804,1,NA,13304.80579,717531.7598,179159.5776,781.837156,NA,"data"
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2006,661002,NA,NA,NA,18384.4464,483881.4644,194127.9404,NA,NA,""
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2007,161483,NA,NA,NA,16580.8878,387967.6392,NA,NA,NA,""
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2008,326300,NA,NA,NA,5499.746063,NA,NA,NA,NA,""
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2009,438481,NA,NA,NA,NA,NA,NA,NA,NA,""
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2010,273914,NA,NA,NA,NA,NA,NA,NA,NA,""
"346","Chum","Nushagak","Bristol Bay","Bristol Bay",2011,248278,NA,NA,NA,NA,NA,NA,NA,NA,""
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1978,396000,304662.1669,1,NA,1121.772,141252,157963.1149,4325.28,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1979,293000,467898.074,1,NA,11304.9,315048.386,141544.788,0,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1980,415000,398829.9471,1,NA,11119.3548,377326.614,5523.5166,4860.4617,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1981,331000,323829.7608,1,NA,17409.252,121102.0632,178997.0031,6321.4425,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1982,86000,947013.2071,1,NA,288676.4202,408458.7999,244585.195,5292.792,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1983,164540,1130702.381,1,NA,7740.7353,527411.215,573650.4396,21899.9908,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1984,204450,496035.348,1,NA,2107.1475,297631.3368,189603.2484,6693.6153,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1985,212000,201040.7533,1,NA,5557.4316,135044.1588,58539.3277,1899.8352,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1986,330000,256003.9426,1,NA,520.602,104730.3829,143912.5164,6840.4413,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1987,361000,411102.1324,1,NA,357.6741,244089.2433,154901.9413,11753.2737,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1988,412000,321511.1601,1,NA,5897.4051,129257.6895,164594.4996,21761.5659,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1989,143890,290313.648,1,NA,5122.9279,66991.2267,200335.7744,17863.719,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1990,67460,421889.5643,1,NA,0,237806.3263,176255.3608,7827.8772,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1991,149210,211704.1675,1,NA,2125.3334,158660.558,48746.3262,2171.9499,NA,"data"
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1992,120000,NA,NA,NA,31386.3622,266503.6374,86770.1687,NA,NA,""
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1993,98470,NA,NA,NA,388.1592,64865.8229,NA,NA,NA,""
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1994,229470,NA,NA,NA,215.6546,NA,NA,NA,NA,""
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1995,163040,NA,NA,NA,NA,NA,NA,NA,NA,""
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1996,117240,NA,NA,NA,NA,NA,NA,NA,NA,""
"347","Chum","Togiak","Bristol Bay","Bristol Bay",1997,106580,NA,NA,NA,NA,NA,NA,NA,NA,""
"348","Chum","Yukon","AYK","AYK",1974,587400,814484.983,1,NA,105546.71,617779.8,91158.473,0,NA,"data"
"348","Chum","Yukon","AYK","AYK",1975,2068000,1885541.162,1,NA,186269.97,1633411.006,65860.186,0,NA,"data"
"348","Chum","Yukon","AYK","AYK",1976,491300,903389.86,1,NA,135807.521,628081.286,134675.301,4825.752,NA,"data"
"348","Chum","Yukon","AYK","AYK",1977,663100,1363679.229,1,NA,110034.701,1056776.461,191823.642,5044.425,NA,"data"
"348","Chum","Yukon","AYK","AYK",1978,502000,488694.678,1,NA,21839.238,361931.4,104924.04,0,NA,"data"
"348","Chum","Yukon","AYK","AYK",1979,1245000,1237143.165,1,NA,44638.206,889836.57,299137.446,3530.943,NA,"data"
"348","Chum","Yukon","AYK","AYK",1980,314800,617637.94,1,NA,10088.85,395129.313,208325.637,4094.14,NA,"data"
"348","Chum","Yukon","AYK","AYK",1981,529900,1340210.023,1,NA,49856.241,953354.61,328350.028,8649.144,NA,"data"
"348","Chum","Yukon","AYK","AYK",1982,229700,655735.345,1,NA,11769.81,472463.756,170820.594,681.185,NA,"data"
"348","Chum","Yukon","AYK","AYK",1983,483400,1135054.162,1,NA,14738.904,894105.261,224109.865,2100.132,NA,"data"
"348","Chum","Yukon","AYK","AYK",1984,331800,601120.826,1,NA,7568.001,409392.185,174310.956,9849.684,NA,"data"
"348","Chum","Yukon","AYK","AYK",1985,661500,1232266.597,1,NA,47001.765,873654.912,308623.432,2986.488,NA,"data"
"348","Chum","Yukon","AYK","AYK",1986,500800,850389.554,1,NA,0,489200.972,356387.568,4801.014,NA,"data"
"348","Chum","Yukon","AYK","AYK",1987,675000,945873.368,1,NA,13953.719,596302.104,328069.29,7548.255,NA,"data"
"348","Chum","Yukon","AYK","AYK",1988,327500,402272.305,1,NA,39819.84,197375.02,152297.145,12780.3,NA,"data"
"348","Chum","Yukon","AYK","AYK",1989,504900,698951.504,1,NA,3200.676,283281.57,391929.2,20540.058,NA,"data"
"348","Chum","Yukon","AYK","AYK",1990,468800,1107289.117,1,NA,888.03,657120.425,418136.895,31143.767,NA,"data"
"348","Chum","Yukon","AYK","AYK",1991,556400,1412691.025,1,NA,4260.1,1022601.459,373725.204,12104.262,NA,"data"
"348","Chum","Yukon","AYK","AYK",1992,384600,871873.207,1,NA,7335.735,661536.568,199047.864,3953.04,NA,"data"
"348","Chum","Yukon","AYK","AYK",1993,353000,568472.862,1,NA,7517.461,456599.661,101131.94,3223.8,NA,"data"
"348","Chum","Yukon","AYK","AYK",1994,895800,372248.514,1,NA,4707.213,222358.5,143459.1,1723.701,NA,"data"
"348","Chum","Yukon","AYK","AYK",1995,1006000,329478.625,1,NA,2305.94,255889.125,70917.984,365.576,NA,"data"
"348","Chum","Yukon","AYK","AYK",1996,813000,309991.559,1,NA,402.975,170400.156,130876.208,8312.22,NA,"data"
"348","Chum","Yukon","AYK","AYK",1997,502400,355786.573,1,NA,3201.159,233968.64,115539.858,3076.916,NA,"data"
"348","Chum","Yukon","AYK","AYK",1998,258600,328539.357,1,NA,731.152,263497.374,57692.175,6618.656,NA,"data"
"348","Chum","Yukon","AYK","AYK",1999,271800,911820.7,1,NA,28261.548,699998.39,170881.664,12679.098,NA,"data"
"348","Chum","Yukon","AYK","AYK",2000,217700,407454.716,1,NA,8461.519,291220.864,107772.333,0,NA,"data"
"348","Chum","Yukon","AYK","AYK",2001,320600,2812493.734,1,NA,133576.512,1994844.752,651696.89,32375.58,NA,"data"
"348","Chum","Yukon","AYK","AYK",2002,388200,NA,NA,NA,0,428573.548,227708.246,NA,NA,""
"348","Chum","Yukon","AYK","AYK",2003,689700,NA,NA,NA,23195.991,819102.174,NA,NA,NA,""
"348","Chum","Yukon","AYK","AYK",2004,525400,NA,NA,NA,0,NA,NA,NA,NA,""
"348","Chum","Yukon","AYK","AYK",2005,1823000,NA,NA,NA,NA,NA,NA,NA,NA,""
"348","Chum","Yukon","AYK","AYK",2006,834100,NA,NA,NA,NA,NA,NA,NA,NA,""
"348","Chum","Yukon","AYK","AYK",2007,884400,NA,NA,NA,NA,NA,NA,NA,NA,""
"349","Chum","Anvik","AYK","AYK",1972,457800,237395,1,NA,34095,168992,32618,1690,NA,"data"
"349","Chum","Anvik","AYK","AYK",1973,249015,609636,1,NA,41662,438036,126898,3040,NA,"data"
"349","Chum","Anvik","AYK","AYK",1974,411133,869517,1,NA,125829,576013,167675,0,NA,"data"
"349","Chum","Anvik","AYK","AYK",1975,900967,542143,1,NA,25117,422471,81179,13376,NA,"data"
"349","Chum","Anvik","AYK","AYK",1976,511475,2162459,1,NA,46207,857073,1248742,10437,NA,"data"
"349","Chum","Anvik","AYK","AYK",1977,358771,980358,1,NA,5037,752011,217325,5985,NA,"data"
"349","Chum","Anvik","AYK","AYK",1978,307270,817165,1,NA,2120,473325,340337,1383,NA,"data"
"349","Chum","Anvik","AYK","AYK",1979,280537,656943,1,NA,30186,439240,180670,6847,NA,"data"
"349","Chum","Anvik","AYK","AYK",1980,492676,1388588,1,NA,7935,1027409,331999,21245,NA,"data"
"349","Chum","Anvik","AYK","AYK",1981,1486182,2215845,1,NA,27411,1029995,1125795,32644,NA,"data"
"349","Chum","Anvik","AYK","AYK",1982,444581,756480,1,NA,27105,496420,218619,14336,NA,"data"
"349","Chum","Anvik","AYK","AYK",1983,362912,855008,1,NA,5217,472777,374036,2978,NA,"data"
"349","Chum","Anvik","AYK","AYK",1984,891028,2100597,1,NA,9316,1338346,741293,11642,NA,"data"
"349","Chum","Anvik","AYK","AYK",1985,1080243,785735,1,NA,65276,467865,248720,3874,NA,"data"
"349","Chum","Anvik","AYK","AYK",1986,1189602,988855,1,NA,9984,345492,591907,41472,NA,"data"
"349","Chum","Anvik","AYK","AYK",1987,455876,1207398,1,NA,13780,490904,687338,15376,NA,"data"
"349","Chum","Anvik","AYK","AYK",1988,1125449,507883,1,NA,3147,278108,210927,15701,NA,"data"
"349","Chum","Anvik","AYK","AYK",1989,636906,1224634,1,NA,2795,378386,777006,66447,NA,"data"
"349","Chum","Anvik","AYK","AYK",1990,403627,1137732,1,NA,3467,451139,657174,25952,NA,"data"
"349","Chum","Anvik","AYK","AYK",1991,847772,1383421,1,NA,97,863485,511512,8327,NA,"data"
"349","Chum","Anvik","AYK","AYK",1992,775626,1091932,1,NA,39034,640540,404925,7433,NA,"data"
"349","Chum","Anvik","AYK","AYK",1993,517409,419721,1,NA,5753,299059,102804,12105,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1972,60040,178145.9731,1,NA,3986.361538,108630.6,62143.27692,3385.734615,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1973,56350,150436.1308,1,NA,2297.1,87429.98462,57835.00769,2874.038462,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1974,69430,136456.3769,1,NA,1848.792308,81368.63846,49094.23077,4144.715385,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1975,271000,146112.9385,1,NA,1720.619231,69071.15385,70799.89231,4521.273077,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1976,151800,182313.0769,1,NA,1460.576923,99609.06154,77232.23846,4011.2,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1977,117500,164476.3231,1,NA,2106.330769,108658.7923,52145.6,1565.6,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1978,102000,230746.2962,1,NA,2297.696154,140392,86108,1948.6,NA,"avg"
"350","Chum","Andreafsky","AYK","AYK",1979,82520,94715.2,1,NA,4011.2,67320.8,23383.2,0,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1980,128800,104527.5,1,NA,1565.6,68201,31058.1,3702.8,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1981,153200,170152.1,1,NA,3897.2,81671.3,81461.6,3122,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1982,156300,142323.2,1,NA,2300.6,101827,36215.2,1980.4,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1983,103500,50774.5,1,NA,0,23102.8,26735.4,936.3,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1984,76330,120498.6,1,NA,624.4,69314,50560.2,0,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1985,96080,50340.4,1,NA,990.2,40260.9,8411.6,677.7,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1986,149000,81032.1,1,NA,1872.6,40078.8,31851.9,7228.8,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1987,46180,95895.16,1,NA,494.8,34562.7,59637.6,1200.06,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1988,70900,48938.62,1,NA,0,23493.6,23401.17,2043.85,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1989,63990,101905.29,1,NA,0,34801.74,63359.35,3744.2,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1990,39190,243988.47,1,NA,600.03,138981.8,97349.2,7057.44,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1991,56830,129989.94,1,NA,0,84244.5,42344.64,3400.8,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1992,73740,106599.1,1,NA,1872.1,67045.68,36275.2,1406.12,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1993,52620,30561.06,1,NA,0,17570.8,11952.02,1038.24,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1994,195400,81253.92,1,NA,0,56947.86,23533.44,772.62,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1995,173300,22453.96,1,NA,0,9690.24,12361.92,401.8,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1996,108400,29618.44,1,NA,346.08,12619.46,15268.4,1384.5,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1997,51780,10659.32,1,NA,0,4419.8,5999.5,240.02,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1998,65850,44305,1,NA,0,38304.5,6000.5,0,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",1999,32780,30881.18,1,NA,461.5,17761.48,12658.2,0,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",2000,23290,46123.81,1,NA,240.02,43670.79,2213,0,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",2001,18570,107113.56,1,NA,6329.1,19917,76253.04,4614.42,NA,"data"
"350","Chum","Andreafsky","AYK","AYK",2002,44370,NA,NA,NA,0,28594.89,19995.82,NA,NA,""
"350","Chum","Andreafsky","AYK","AYK",2003,23100,NA,NA,NA,1059.07,51527.69,NA,NA,NA,""
"350","Chum","Andreafsky","AYK","AYK",2004,61000,NA,NA,NA,769.07,NA,NA,NA,NA,""
"350","Chum","Andreafsky","AYK","AYK",2005,21270,NA,NA,NA,NA,NA,NA,NA,NA,""
"350","Chum","Andreafsky","AYK","AYK",2006,103300,NA,NA,NA,NA,NA,NA,NA,NA,""
"350","Chum","Andreafsky","AYK","AYK",2007,68710,NA,NA,NA,NA,NA,NA,NA,NA,""
"351","Chum","Norton Sound","AYK","AYK",1974,23511,62925,1,NA,NA,52437,10488,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1975,32185,65985,1,NA,NA,10488,55497,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1976,17623,112461,1,NA,NA,55497,56964,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1977,45097,82970,1,NA,NA,56964,26006,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1978,91798,48885,1,NA,NA,26006,22879,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1979,12312,50646,1,NA,NA,22879,27767,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1980,91090,59366,1,NA,NA,27767,31599,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1981,86684,57251,1,NA,NA,31599,25652,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1982,33735,50926,1,NA,NA,25652,25274,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1983,26977,43931,1,NA,NA,25274,18657,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1984,46908,26900,1,NA,NA,18657,8243,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1985,51313,18053,1,NA,NA,8243,9810,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1986,35060,44776,1,NA,NA,9810,34966,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1987,36507,54696,1,NA,NA,34966,19730,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1988,29733,38760,1,NA,NA,19730,19030,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1989,12594,42595,1,NA,NA,19030,23565,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1990,15375,72352,1,NA,NA,23565,48787,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1991,66216,76313,1,NA,NA,48787,27526,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1992,36895,56255,1,NA,NA,27526,28729,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1993,36162,53507,1,NA,NA,28729,24778,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1994,45392,33719,1,NA,NA,24778,8941,NA,NA,"data"
"351","Chum","Norton Sound","AYK","AYK",1995,92107,26615,1,NA,NA,8941,17674,NA,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1965,52643,83105,1,NA,3287,75411,4407,0,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1966,38861,216334,1,NA,2346,185848,27758,382,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1967,40965,160478,1,NA,1341,87206,71530,401,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1968,33453,39393,1,NA,694,19699,18271,729,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1969,53016,73593,1,NA,4016,37882,31695,0,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1970,154910,94336,1,NA,10374,73106,10553,303,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1971,69600,99485,1,NA,15908,69757,13307,513,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1972,62640,19534,1,NA,242,8028,10962,302,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1973,35242,91610,1,NA,0,64570,27040,0,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1974,64439,69407,1,NA,9592,45923,13709,183,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1975,33345,45643,1,NA,2266,38833,4341,203,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1976,9200,76474,1,NA,800,39349,34296,2029,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1977,37011,95146,1,NA,1828,66556,25488,1274,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1978,29707,112541,1,NA,712,59001,51078,1750,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1979,15024,141879,1,NA,1676,88574,50835,794,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1980,29554,113749,1,NA,566,88330,24628,225,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1981,69624,82744,1,NA,3805,53626,24118,1195,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1982,44625,53725,1,NA,397,27669,24865,794,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1983,73681,38676,1,NA,4339,21518,11502,1317,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1984,133154,46643,1,NA,239,26971,18663,770,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1985,54032,13695,1,NA,396,5343,7956,0,NA,"data"
"352","Chum","Kwiniuk Inlet","AYK","AYK",1986,33706,44828,1,NA,0,16680,28148,0,NA,"data"
