,stock.id,species,stock.name,lat,lon,region,ocean.basin,state,begin,end,n.years,m.spawners,m.recruits,source,url,comments
244,244,Chinook,Kwethluk-Chinook,60.0407,-162.4261,Kuskokwim,BS,AK,1976,2010,35,14.44828317,18.48289563,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",https://cdnsciencepub.com/doi/10.1139/cjfas-2019-0281,NA
245,245,Chinook,Pitka-Chinook,60.0407,-162.4261,Kuskokwim,BS,AK,1976,2010,35,5.597360153,7.317025079,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",https://cdnsciencepub.com/doi/10.1139/cjfas-2019-0281,NA
246,246,Chinook,Swift-Chinook,60.0407,-162.4261,Kuskokwim,BS,AK,1976,2010,35,3.782253297,4.510873711,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",https://cdnsciencepub.com/doi/10.1139/cjfas-2019-0281,NA
247,247,Chinook,Takotna-Chinook,60.0407,-162.4261,Kuskokwim,BS,AK,1976,2010,35,0.658262821,0.776614707,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",https://cdnsciencepub.com/doi/10.1139/cjfas-2019-0281,NA
248,248,Chinook,Tatlawiksuk-Chinook,60.0407,-162.4261,Kuskokwim,BS,AK,1976,2010,35,2.050906104,2.817472995,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",https://cdnsciencepub.com/doi/10.1139/cjfas-2019-0281,NA
249,249,Chinook,Tuluksak-Chinook,60.0407,-162.4261,Kuskokwim,BS,AK,1976,2010,35,1.458763257,1.886417872,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",https://cdnsciencepub.com/doi/10.1139/cjfas-2019-0281,NA
250,250,Chinook,Big Salmon-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,5.555431389,10.00036083,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
251,251,Chinook,Middle Yukon-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,12.78089167,23.13475583,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
252,252,Chinook,Nordenskiold-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,1.869926944,3.597348333,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
253,253,Chinook,Northern Yukon-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,7.051736944,13.24705222,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
254,254,Chinook,Pelly-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,10.417825,17.16546528,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
255,255,Chinook,Stewart-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,3.989461944,6.958660278,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
256,256,Chinook,Upper Yukon-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,4.165670278,6.9683975,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
257,257,Chinook,White-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,3.8411425,7.410711667,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
258,258,Chinook,Teslin-Chinook,62.55,-165,Yukon,BS,AK,1985,2020,36,6.286189167,13.40979917,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
259,259,Chinook,Cowichan-Chinook,48.7581,-123.6242,BC South,SC,BC,1989,2016,28,6.228357143,7.063464286,"Staton, BA, Catalano, MJ, Connors, BM, Coggins Jr., LG, Jones, ML, Walters, CJ, Fleischman, SJ, Gwinn, DC. 2020.Evaluation of methods for spawner–recruit analysis in mixed-stock Pacific salmon fisheries. Can J. Fish. Aquat. Sci, 77, 1149-1162.",NA,NA
260,260,Chinook,Harrison-Chinook,49.12,-123.06,Fraser,SC,BC,1984,2016,33,98.6430303,180.9855152,"K Cantera, DFO, 2022",NA,NA
261,261,Chinook,Lower Shuswap-Chinook,49.12,-123.06,Fraser,SC,BC,1997,2016,20,31.13045,53.49335,"Connors, B.M., O’Dell, A., Hunter, H., Glaser, D., Gill, J., Rossi, S., and Churchland, C. In review. Stock status and biological and fishery consequences of alternative harvest and rebuilding actions for Yukon River Chinook salmon (Oncorhynchus tshawytscha). DFO Can. Sci. Advis. Sec. Res. Doc. 2025/nnn. iv + 92 p.",NA,NA
262,262,Chinook,Nicola-Chinook,49.12,-123.06,Fraser,SC,BC,1992,2013,22,6.973454545,6.112136364,"K Cantera, DFO, 2022",NA,NA
263,263,Chinook,Middle Skeena-Chinook,54.2237,-129.831,Skeena,NC,BC,1984,2013,30,10.00103333,20.00083333,"I. Winther, DFO, 2024",https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/41241046.pdf,NA
264,264,Chinook,Upper Skeena-Chinook,54.2237,-129.831,Skeena,NC,BC,1984,2013,30,5.627666667,11.67396667,"I. Winther, DFO, 2024",https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/41241046.pdf,NA
265,265,Chinook,Large Lake-Chinook,54.2237,-129.831,Skeena,NC,BC,1984,2013,30,24.6129,50.91503333,"I. Winther, DFO, 2024",https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/41241046.pdf,NA
266,266,Chinook,Lower Skeena-Chinook,54.2237,-129.831,Skeena,NC,BC,1984,2013,30,3.436866667,5.743,"I. Winther, DFO, 2024",https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/41241046.pdf,NA
267,267,Chinook,Zymoetz Fiddler-Chinook,54.2237,-129.831,Skeena,NC,BC,1984,2013,30,2.708633333,4.563766667,"I. Winther, DFO, 2024",https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/41241046.pdf,NA
268,268,Chinook,Kitsumkalum-Chinook,54.2237,-129.831,Skeena,NC,BC,1984,2013,30,10.82496667,15.97276667,"I. Winther, DFO, 2024",https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/41241046.pdf,NA
269,269,Chinook,Portland Sound-Observatory Inlet-Lower Nass-Chinook,57.1978276,-154.53849,Kodiak,GoA,BC,1986,2011,26,1.976961538,2.741846154,Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.,NA,NA
270,270,Chinook,Upper Nass-Chinook,57.563,-154.3843,Kodiak,GoA,BC,1986,2011,26,19.63342308,29.47703846,Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.,NA,NA
271,271,Chinook,Rivers Inlet-Chinook,56.2615981,-158.71224,AK Peninsula,GoA,BC,1980,2011,32,1.98925,2.67746875,Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.,NA,NA
272,272,Chinook,Dean River-Chinook,55.810523,-161.25646,AK Peninsula,GoA,BC,1985,2011,27,2.210703704,3.358814815,Pacific Salmon Foundation. 2025. Pacific Salmon Explorer.,NA,NA
273,273,Chinook,Cedar-Chinook,47.5039,-122.2169,Inside WA,SC,WA,1967,2014,48,0.882229167,2.077354167,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
274,274,Chinook,Dungeness-Chinook,48.159,-123.135,Inside WA,SC,WA,1988,2013,26,0.350923077,0.266961538,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
275,275,Chinook,Elwha-Chinook,48.17,-123.59,Inside WA,SC,WA,1988,2009,22,1.168363636,0.894,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
276,276,Chinook,Green River-Chinook,47.5925,-122.36,Inside WA,SC,WA,1970,2014,45,5.499266667,11.22706667,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
277,277,Chinook,Lower Sauk (Skagit)-Chinook,48.3677,-122.5141,Inside WA,SC,WA,1954,2013,60,0.920166667,5.0733,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
278,278,Chinook,Lower Skagit-Chinook,48.3677,-122.5141,Inside WA,SC,WA,1954,2013,60,2.931166667,10.25741667,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
279,279,Chinook,Nisqually-Chinook,47.0996,-122.7029,Inside WA,SC,WA,1970,2013,40,1.235375,4.7115,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
280,280,Chinook,North Fork Nooksack-Chinook,48.766,-123.58,Inside WA,SC,WA,1986,2013,28,1.052678571,0.407428571,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
281,281,Chinook,North Fork Stillaguamish-Chinook,48.2465,-122.3957,Inside WA,SC,WA,1976,2014,37,1.142162162,2.002648649,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
282,282,Chinook,Puyallup-Chinook,47.2472,-122.4289,Inside WA,SC,WA,1970,2014,45,1.828933333,5.061933333,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
283,283,Chinook,Sammamish-Chinook,47.751,-122.266,Inside WA,SC,WA,1985,2014,30,0.967,0.631033333,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
284,284,Chinook,Skokomish-Chinook,47.3436,-123.1212,Inside WA,SC,WA,1970,2013,43,1.495906977,3.484093023,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
285,285,Chinook,Snoqualmie (Snohomish)-Chinook,48.0206,-122.2122,Inside WA,SC,WA,1967,2014,48,1.302729167,2.0315625,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
286,286,Chinook,South Fork Nooksack-Chinook,48.766,-123.58,Inside WA,SC,WA,1999,2013,15,0.0672,0.082866667,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
287,287,Chinook,South Fork Stillaguamish-Chinook,48.2465,-122.3957,Inside WA,SC,WA,1976,2014,37,0.219162162,0.412918919,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
288,288,Chinook,Suiattle (Skagit)-Chinook,48.3677,-122.5141,Inside WA,SC,WA,1978,2013,36,0.44375,1.357472222,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
289,289,Chinook,Upper Cascade (Skagit)-Chinook,48.3677,-122.5141,Inside WA,SC,WA,1986,2013,28,0.292821429,0.419607143,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
290,290,Chinook,Upper Sauk (Skagit)-Chinook,48.3677,-122.5141,Inside WA,SC,WA,1954,2013,60,0.7892,3.4957,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
291,291,Chinook,Upper Skagit-Chinook,48.3677,-122.5141,Inside WA,SC,WA,1954,2013,60,8.297833333,32.21271667,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
292,292,Chinook,White River-Chinook,47.305,-122.471,Inside WA,SC,WA,1967,2014,48,0.915333333,0.7293125,"NWFSC SPS Database, v2022",https://www.webapps.nwfsc.noaa.gov/apex/f?p=261:1::::::,data
293,293,Coho,Buskin River-Coho,57.75812,-152.4784,Kodiak,GoA,AK,1989,2010,22,9.267454545,13.94013636,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak Management Area, 2016",http://www.adfg.alaska.gov/FedAidPDFs/FMS16-09.pdf,NA
294,294,Coho,Berners River-Coho,58.8464,-134.97,S SEAK,NC,AK,1982,2010,27,12.27755556,26.58611111,Leon Shaul; RIR.1J.1994.26,unpublished; http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf,NA
295,295,Coho,Akwe River-Coho,59.2929349,-139.09307,N SEAK,NC,AK,1972,1986,15,4.92,20.40333333,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
296,296,Coho,East Alsek River-Coho,59.10379,-138.5086,N SEAK,NC,AK,1972,1988,17,3.641176471,15.68611765,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
297,297,Coho,Italio River-Coho,59.3129858,-139.15364,N SEAK,NC,AK,1972,1988,16,3.4625,12.7323125,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
298,298,Coho,Kaliakh River-Coho,60.0873,-142.9378,Central AK,GoA,AK,1973,1988,12,9.6,23.7935,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
299,299,Coho,Lost River-Coho,59.45382,-139.6239,N SEAK,NC,AK,1972,1988,17,4.710176471,18.12188235,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
300,300,Coho,Situk River-Coho,59.44609,-139.5678,N SEAK,NC,AK,1972,1988,17,5.948294118,64.06352941,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
301,301,Coho,Tsiu River-Coho,60.0777512,-143.09116,Central AK,GoA,AK,1973,1988,16,24.2875,76.898875,Escapement Goals for Yakutat Area Coho Salmon Stocks,http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf,NA
302,302,Coho,Middle_Fraser-Coho,49.12,-123.06,Fraser,SC,BC,1998,2016,19,13600,13251,"M. Arbeider, DFO, 2022",NA,NA
303,303,Coho,Fraser_Canyon-Coho,49.12,-123.06,Fraser,SC,BC,1998,2016,19,5971,6684,"M. Arbeider, DFO, 2022",NA,NA
304,304,Coho,Lower_Thompson-Coho,49.12,-123.06,Fraser,SC,BC,1998,2016,19,16053,15582,"M. Arbeider, DFO, 2022",NA,NA
305,305,Coho,North_Thompson-Coho,49.12,-123.06,Fraser,SC,BC,1998,2016,19,27238,26750,"M. Arbeider, DFO, 2022",NA,NA
306,306,Coho,South_Thompson-Coho,49.12,-123.06,Fraser,SC,BC,1998,2016,19,15850,17619,"M. Arbeider, DFO, 2022",NA,NA
307,307,Coho,Aaltanhash-Coho,53.147066,-53.147066,Skeena,NC,BC,1985,2009,25,1250,1414,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
308,308,Coho,Arnoup-Coho,52.97249,-52.97249,Haida Gwaii,NC,BC,1980,1999,20,700,1046,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
309,309,Coho,Babine Fence-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2016,37,28068,41623,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
310,310,Coho,Bear-Coho,54.22,-54.22,Inner Waters,SC,BC,2001,2014,10,2681,3739,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
311,311,Coho,Bella Coola-Coho,52.37848,-52.37848,Nass,NC,BC,1980,2004,25,83500,100733,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
312,312,Coho,Belowe Creek-Coho,53.476368,-53.476368,Haida Gwaii,NC,BC,1998,2015,18,600,634,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
313,313,Coho,Brim-Coho,53.510512,-53.510512,Skeena,NC,BC,1980,2016,26,2000,2636,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
314,314,Coho,Cascade-Coho,52.616512,-52.616512,Nass,NC,BC,1980,2015,12,400,733,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
315,315,Coho,Dala-Coho,53.848602,-53.848602,Skeena,NC,BC,1980,2016,23,5500,7760,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
316,316,Coho,Damshilgwit-Coho,54.22,-54.22,Inner Waters,SC,BC,2000,2015,16,4407,5237,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
317,317,Coho,Deena-Coho,53.144494,-53.144494,Central Coast (South),SC,BC,1980,2011,29,9016,10881,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
318,318,Coho,Diskangieg-Coho,54.99,-130.02,Hecate Lowlands,SC,BC,1980,2016,17,6622,12908,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
319,319,Coho,Docee-Coho,51.232829,-51.232829,Nass,NC,BC,1998,2010,13,23700,25696,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
320,320,Coho,East Arm-Coho,53.161188,-53.161188,Haida Gwaii,NC,BC,1981,2012,11,1500,2018,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
321,321,Coho,Ecstall-Coho,54.22,-54.22,Inner Waters,SC,BC,1982,2008,17,10000,23375,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
322,322,Coho,Elcho-Coho,52.400889,-52.400889,Nass,NC,BC,1980,2015,13,1800,1960,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
323,323,Coho,Evelyn Creek-Coho,53.584754,-53.584754,Skeena,NC,BC,1980,2016,29,800,866,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
324,324,Coho,Exchamsiks-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2016,27,6000,10867,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
325,325,Coho,Exstew-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2013,18,4000,6485,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
326,326,Coho,Foch Creek-Coho,53.832485,-53.832485,Skeena,NC,BC,1980,2016,15,950,1392,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
327,327,Coho,Green-Coho,52.99582,-52.99582,Skeena,NC,BC,1980,2010,31,4900,4799,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
328,328,Coho,Hartleybay Creek-Coho,53.425488,-53.425488,Haida Gwaii,NC,BC,1980,2010,17,2300,3157,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
329,329,Coho,Hugh Creek-Coho,53.726858,-53.726858,Skeena,NC,BC,1980,2016,29,1580,1983,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
330,330,Coho,Kadeen-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2012,13,750,1816,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
331,331,Coho,Kasiks-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2016,34,4000,9807,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
332,332,Coho,Kemano-Coho,53.481939,-53.481939,Skeena,NC,BC,1980,2016,10,10200,15515,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
333,333,Coho,Kildala-Coho,53.827165,-53.827165,Skeena,NC,BC,1980,2016,21,8240,8545,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
334,334,Coho,Kiltush-Coho,53.323299,-53.323299,Skeena,NC,BC,1980,2016,23,1700,2616,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
335,335,Coho,Kiskosh Creek-Coho,53.576775,-53.576775,Skeena,NC,BC,1980,2016,26,490,577,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
336,336,Coho,Kitwanga-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2016,14,12080,8422,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
337,337,Coho,Lachmach-Coho,54.99,-130.02,Hecate Lowlands,SC,BC,1983,1999,16,2500,4050,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
338,338,Coho,Martin-Coho,52.360305,-52.360305,Nass,NC,BC,1980,2015,28,9210,10683,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
339,339,Coho,Meziadin-Coho,54.99,-130.02,Hecate Lowlands,SC,BC,1980,2016,37,7345,17336,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
340,340,Coho,Nangeese Kspx-Coho,54.22,-54.22,Inner Waters,SC,BC,1980,2015,21,3187,3405,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
341,341,Coho,Necleetsconnay-Coho,52.386986,-52.386986,Nass,NC,BC,1980,2017,17,1800,2475,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
342,342,Coho,Nias-Coho,52.923128,-52.923128,Haida Gwaii,NC,BC,1980,1999,20,650,755,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
343,343,Coho,Pallant Creek-Coho,53.051709,-53.051709,Central Coast (South),SC,BC,1980,2013,29,9793,10776,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
344,344,Coho,Paril-Coho,53.488558,-53.488558,Skeena,NC,BC,1980,2015,28,2130,2940,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
345,345,Coho,Quaal-Coho,53.648478,-53.648478,Haida Gwaii,NC,BC,1980,2016,13,6000,24550,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
346,346,Coho,Quartcha-Coho,52.515456,-52.515456,Nass,NC,BC,1982,2015,14,1900,2106,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
347,347,Coho,Riordan-Coho,53.432814,-53.432814,Skeena,NC,BC,1980,2016,25,500,574,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
348,348,Coho,Roscoe-Coho,52.47818,-52.47818,Nass,NC,BC,1982,2015,21,4000,3200,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
349,349,Coho,Salloomt-Coho,52.398155,-52.398155,Nass,NC,BC,2003,2014,10,2000,1522,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
350,350,Coho,Sylvia Creek-Coho,53.505139,-53.505139,Haida Gwaii,NC,BC,1999,2015,16,400,262,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
351,351,Coho,Tlell-Coho,53.60911,-53.60911,Central Coast (South),SC,BC,1980,2015,24,15000,17822,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
352,352,Coho,Tsimtack Lake-Coho,53.381286,-53.381286,Haida Gwaii,NC,BC,1980,2011,11,860,1060,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
353,353,Coho,Tyler Creek-Coho,52.853394,-52.853394,Haida Gwaii,NC,BC,1980,2000,18,800,1539,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
354,354,Coho,Wahoo-Coho,53.492242,-53.492242,Skeena,NC,BC,1980,2016,26,3660,4781,Wilson et al. 2025,https://cdnsciencepub.com/doi/full/10.1139/cjfas-2025-0023,NA
