"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r6","r7","r8","stock.id","logRS"
"95","Chignik-Chinook","Chinook",2007,1675,2085.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,NA,NA,NA,NA,735,NA,NA,NA,NA,695,320,1.3,NA,214,0.219099564515383
"96","Chignik-Chinook","Chinook",2008,1620,2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,NA,318,NA,NA,NA,NA,931,606,NA,NA,214,0.268518130041869
"97","Nelson-Chinook","Chinook",1981,5046,8636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,893,NA,NA,NA,NA,1380,5439,885,0,215,0.537343662433695
"98","Nelson-Chinook","Chinook",1982,6503,7665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1823,NA,NA,NA,NA,1242,4065,535,0,215,0.164400903436763
"99","Nelson-Chinook","Chinook",1983,12561,5730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,1406,NA,NA,NA,NA,830,2987,487,0,215,-0.784881244978468
"100","Nelson-Chinook","Chinook",1984,5412,6668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,1410,NA,NA,NA,NA,1002,3098,1127,0,215,0.208701254580006
"101","Nelson-Chinook","Chinook",1985,4500,4956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,1389,NA,NA,NA,NA,749,2547,258,0,215,0.0965215669906219
"102","Nelson-Chinook","Chinook",1986,4757,4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,380,NA,NA,NA,NA,2326,1589,312,0,215,-0.0320403314963645
"103","Nelson-Chinook","Chinook",1987,3854,11131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,1608,NA,NA,NA,NA,1589,7109,815,0,215,1.06062243851891
"104","Nelson-Chinook","Chinook",1988,1873,7643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,1006,NA,NA,NA,NA,1560,4571,384,11,215,1.4062487727988
"105","Nelson-Chinook","Chinook",1989,2500,6028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,434,NA,NA,NA,NA,1063,3319,1193,0,215,0.880124548890094
"106","Nelson-Chinook","Chinook",1990,1800,4448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1194,NA,NA,NA,NA,394,2398,462,0,215,0.904667892046162
"107","Nelson-Chinook","Chinook",1991,4981,9451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,1406,NA,NA,NA,NA,1655,6000,288,0,215,0.640489881921773
"108","Nelson-Chinook","Chinook",1992,2320,4852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,889,NA,NA,NA,NA,1509,2116,313,25,215,0.737823805403585
"109","Nelson-Chinook","Chinook",1993,5160,5724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,1900,NA,NA,NA,NA,1223,1911,498,147,215,0.103731282200733
"110","Nelson-Chinook","Chinook",1994,4552,7768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,3319,NA,NA,NA,NA,1081,2111,1130,20,215,0.534446034164994
"111","Nelson-Chinook","Chinook",1995,2127,7489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,2197,NA,NA,NA,NA,929,3436,716,0,215,1.25872274104913
"112","Nelson-Chinook","Chinook",1996,3967,7592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,1538,NA,NA,NA,NA,2057,3435,410,0,215,0.649084919775434
"113","Goodnews-Chinook","Chinook",1981,3688,6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1232,NA,NA,NA,NA,1968,2370,599,0,216,0.515586507028128
"114","Goodnews-Chinook","Chinook",1982,1395,4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,489,NA,NA,NA,NA,1306,2554,228,0,216,1.19468247068045
"115","Goodnews-Chinook","Chinook",1983,6027,4128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,495,NA,NA,NA,NA,1209,2136,264,9,216,-0.378456346321645
"116","Goodnews-Chinook","Chinook",1984,3260,4969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,681,NA,NA,NA,NA,1615,2386,271,0,216,0.421491417241567
"117","Goodnews-Chinook","Chinook",1985,2831,2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,242,NA,NA,NA,NA,899,971,109,0,216,-0.242672461217472
"118","Goodnews-Chinook","Chinook",1986,2080,4763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,1846,NA,NA,NA,NA,984,1712,207,0,216,0.828509828105497
"119","Goodnews-Chinook","Chinook",1987,2272,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,578,NA,NA,NA,NA,1231,1561,604,0,216,0.565633860260986
"120","Goodnews-Chinook","Chinook",1988,2712,4256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,628,NA,NA,NA,NA,964,2614,49,1,216,0.450643381961194
"121","Goodnews-Chinook","Chinook",1989,1915,6818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,949,NA,NA,NA,NA,1781,3846,201,0,216,1.2698485510831
"122","Goodnews-Chinook","Chinook",1990,3636,3256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,427,NA,NA,NA,NA,1080,1722,10,0,216,-0.110384728174938
"123","Goodnews-Chinook","Chinook",1991,1952,4250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,1643,NA,NA,NA,NA,1100,1167,275,0,216,0.778064494945425
"124","Goodnews-Chinook","Chinook",1992,1905,3266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,781,NA,NA,NA,NA,358,2034,93,0,216,0.539083985969609
"125","Goodnews-Chinook","Chinook",1993,2349,8996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,2114,NA,NA,NA,NA,4044,2743,65,0,216,1.34279032842029
"126","Goodnews-Chinook","Chinook",1994,3856,2698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,786,NA,NA,NA,NA,606,1048,234,0,216,-0.357119618962735
"127","Goodnews-Chinook","Chinook",1995,4836,9084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,1156,NA,NA,NA,NA,3073,4568,145,0,216,0.630426691490766
"128","Goodnews-Chinook","Chinook",1996,2931,3778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,813,NA,NA,NA,NA,1278,1526,138,0,216,0.253851107350562
"129","Goodnews-Chinook","Chinook",1997,2937,2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,351,NA,NA,NA,NA,1021,1129,42,0,216,-0.133093723932731
"130","Goodnews-Chinook","Chinook",1998,4584,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,1309,NA,NA,NA,NA,1272,1024,9,0,216,-0.223743644073824
"131","Goodnews-Chinook","Chinook",1999,3221,3176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,526,NA,NA,NA,NA,1251,1285,107,0,216,-0.0140693269641724
"132","Goodnews-Chinook","Chinook",2000,2500,8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,2886,NA,NA,NA,NA,3366,1853,152,0,216,1.20453264758445
"133","Goodnews-Chinook","Chinook",2001,5351,4967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,1084,NA,NA,NA,NA,1559,2019,181,NA,216,-0.0744674232039541
"134","Andrew Creek-Chinook","Chinook",1979,327,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,186,133,11,NA,217,0.211454707063897
"135","Andrew Creek-Chinook","Chinook",1980,282,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,146,136,0,NA,217,0.500130334649243
"136","Andrew Creek-Chinook","Chinook",1981,536,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,314,220,4,NA,217,0.124394629988696
"137","Andrew Creek-Chinook","Chinook",1982,672,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,102,550,18,NA,217,0.0676030171978972
"138","Andrew Creek-Chinook","Chinook",1983,366,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,279,81,3,NA,217,0.256462055090567
"139","Andrew Creek-Chinook","Chinook",1984,389,1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985,NA,NA,NA,NA,242,104,17,NA,217,1.24279794785381
"140","Andrew Creek-Chinook","Chinook",1997,586,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,248,363,4,NA,217,0.139910321335294
"141","Andrew Creek-Chinook","Chinook",1998,974,1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,NA,NA,NA,272,714,22,NA,217,0.317519937045639
"142","Andrew Creek-Chinook","Chinook",1999,1210,1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578,NA,NA,NA,NA,504,545,80,NA,217,0.344117084203654
"143","Andrew Creek-Chinook","Chinook",2000,1380,1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,891,457,12,NA,217,0.118105044997437
"144","Andrew Creek-Chinook","Chinook",2001,2108,2179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,917,1194,12,NA,217,0.0331264252833669
"145","Andrew Creek-Chinook","Chinook",2002,1752,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,475,1203,35,NA,217,0.0673171913020308
"146","Andrew Creek-Chinook","Chinook",2003,1190,1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,NA,NA,NA,648,450,43,NA,217,0.12169693497752
"147","Andrew Creek-Chinook","Chinook",2004,3068,3612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689,NA,NA,NA,NA,1540,1330,53,NA,217,0.163235752049729
"148","Chickamin-Chinook","Chinook",1985,4436,5273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143,NA,NA,NA,NA,2906,1224,0,NA,218,0.172846391060212
"149","Chickamin-Chinook","Chinook",1986,8097,9337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204,NA,NA,NA,NA,5736,2397,0,NA,218,0.142491378797811
"150","Chickamin-Chinook","Chinook",1987,4524,6216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,NA,NA,NA,NA,2778,1490,55,NA,218,0.317730054811472
"151","Chickamin-Chinook","Chinook",1988,3647,4313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,NA,NA,NA,NA,2183,1547,44,NA,218,0.167728805839163
"152","Chickamin-Chinook","Chinook",1989,4334,4653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,1663,2441,249,NA,218,0.0710212697483442
"153","Chickamin-Chinook","Chinook",1990,2617,3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,NA,NA,NA,NA,593,1738,102,NA,218,0.176124839740634
"154","Chickamin-Chinook","Chinook",1991,2260,3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,NA,NA,NA,NA,2279,253,17,NA,218,0.388507986041408
"155","Chickamin-Chinook","Chinook",1992,1605,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,NA,905,551,8,NA,218,0.229478582748721
"156","Chickamin-Chinook","Chinook",1993,1805,2228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,NA,NA,NA,1242,665,19,NA,218,0.210543730280193
"157","Chickamin-Chinook","Chinook",1994,1800,2088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,NA,902,873,36,NA,218,0.148420005118273
"158","Chickamin-Chinook","Chinook",1995,2309,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA,NA,416,1219,57,NA,218,-0.160813508647384
"159","Chickamin-Chinook","Chinook",1996,1587,1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,992,527,46,NA,218,0.114205967139426
"160","Chickamin-Chinook","Chinook",1997,1262,1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,NA,NA,NA,NA,652,454,28,NA,218,0.105915037001302
"161","Chickamin-Chinook","Chinook",1998,1814,2348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,NA,NA,NA,NA,1601,213,0,NA,218,0.258029550272905
"162","Chickamin-Chinook","Chinook",1999,2283,2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,1094,779,14,NA,218,0.0855867972736092
"163","Chickamin-Chinook","Chinook",2000,3717,4152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972,NA,NA,NA,NA,2146,1034,0,NA,218,0.110673254548472
"164","Chickamin-Chinook","Chinook",2001,5177,6080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,NA,NA,NA,NA,3778,1190,32,NA,218,0.160778958058311
"165","Chickamin-Chinook","Chinook",2002,5007,5609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1648,NA,NA,NA,NA,2214,1722,25,NA,218,0.113535517178392
"166","Chickamin-Chinook","Chinook",2003,4579,5092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,NA,NA,NA,NA,3371,1145,21,NA,218,0.106190047020202
"167","Chickamin-Chinook","Chinook",2004,3275,4458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077,NA,NA,NA,NA,969,1396,16,NA,218,0.308382365876462
"168","Chilkat-Chinook","Chinook",1991,5897,12932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676,NA,NA,NA,NA,4613,6424,219,NA,219,0.785261112844819
"169","Chilkat-Chinook","Chinook",1992,5284,5542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,NA,NA,NA,NA,2281,2628,81,NA,219,0.0476720597807077
"170","Chilkat-Chinook","Chinook",1993,4472,3231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,1193,1784,32,NA,219,-0.325044049010437
"171","Chilkat-Chinook","Chinook",1994,6795,1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,NA,NA,NA,627,704,0,NA,219,-1.41844666338577
"172","Chilkat-Chinook","Chinook",1995,3790,4347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,NA,NA,NA,NA,1584,2141,30,NA,219,0.13711993291232
"173","Chilkat-Chinook","Chinook",1996,4920,5677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,NA,NA,NA,NA,2969,1795,41,NA,219,0.143114393684372
"174","Chilkat-Chinook","Chinook",1997,8100,7929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047,NA,NA,NA,NA,2763,4075,44,NA,219,-0.0213371373881312
"175","King Salmon River-Chinook","Chinook",1982,389,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,49,344,0,NA,220,0.0501358124243555
"176","King Salmon River-Chinook","Chinook",1983,245,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,64,142,39,NA,220,0.147716027616479
"177","King Salmon River-Chinook","Chinook",1984,265,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,47,200,18,NA,220,0.303592562502057
"178","King Salmon River-Chinook","Chinook",1985,175,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,97,78,0,NA,220,0.167932819341855
"179","King Salmon River-Chinook","Chinook",1986,255,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,51,204,0,NA,220,0.316669609325033
"180","King Salmon River-Chinook","Chinook",1987,196,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,78,110,8,NA,220,0.0784716154414953
"181","King Salmon River-Chinook","Chinook",1988,208,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,21,174,7,NA,220,0.0377403279828471
"182","King Salmon River-Chinook","Chinook",1989,240,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,67,156,15,NA,220,0.048790164169432
"183","King Salmon River-Chinook","Chinook",1990,179,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,87,87,6,NA,220,0.0701095661870265
"184","King Salmon River-Chinook","Chinook",1991,134,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,10,124,0,NA,220,0
"185","King Salmon River-Chinook","Chinook",1992,99,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,72,27,0,NA,220,0.225161715470447
"186","King Salmon River-Chinook","Chinook",1999,300,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,125,172,0,NA,220,0.136859182717197
"187","King Salmon River-Chinook","Chinook",2000,137,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,65,57,4,NA,220,0.167615409404259
"188","King Salmon River-Chinook","Chinook",2001,147,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,56,65,0,NA,220,0.157061890034717
"189","King Salmon River-Chinook","Chinook",2002,153,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,96,56,0,NA,220,0.0815498669641077
"190","King Salmon River-Chinook","Chinook",2003,117,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,34,74,0,NA,220,0.373624502252506
"191","King Salmon River-Chinook","Chinook",2004,134,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,111,12,6,NA,220,0.0366341331797804
"192","Stikine-Chinook","Chinook",1977,11445,15054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,8217,5814,154,NA,221,0.27409078320781
"193","Stikine-Chinook","Chinook",1978,6835,7620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1364,NA,NA,NA,NA,3909,2196,151,NA,221,0.108719899522642
"194","Stikine-Chinook","Chinook",1979,12610,34911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296,NA,NA,NA,NA,14394,15908,313,NA,221,1.01831181581722
"195","Stikine-Chinook","Chinook",1980,30573,19922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728,NA,NA,NA,NA,4063,13078,1053,NA,221,-0.428292617791692
"196","Stikine-Chinook","Chinook",1981,36057,30589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,NA,NA,NA,NA,6408,22261,772,NA,221,-0.164460552431999
"197","Stikine-Chinook","Chinook",1982,40488,52425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1798,NA,NA,NA,NA,6594,38133,5900,NA,221,0.258377942876207
"198","Stikine-Chinook","Chinook",1983,6424,20912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,NA,NA,NA,NA,3949,13538,1595,NA,221,1.18028218023741
"199","Stikine-Chinook","Chinook",1984,13995,38739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174,NA,NA,NA,NA,10838,25748,979,NA,221,1.01814672156521
"200","Stikine-Chinook","Chinook",1985,16037,20423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,NA,NA,NA,NA,2286,17213,79,NA,221,0.241763164208349
"201","Stikine-Chinook","Chinook",1986,14889,48254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3175,NA,NA,NA,NA,11437,31968,1674,NA,221,1.17585604062984
"202","Stikine-Chinook","Chinook",1987,24632,73339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2854,NA,NA,NA,NA,8712,58592,3181,NA,221,1.09104611680394
"203","Stikine-Chinook","Chinook",1988,37554,40754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812,NA,NA,NA,NA,6323,31269,2350,NA,221,0.0817740972081254
"204","Stikine-Chinook","Chinook",1989,24282,18554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,848,NA,NA,NA,NA,4386,13185,135,NA,221,-0.269049935890704
