production_stock_name,production_stock_code,broodyr,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,recruits_age42,recruits_age52,recruits_age53,recruits_age62,recruits_age63,recruits_age31,recruits_age41,recruits_age51,recruits_age64,recruits_age72,recruits_age32,recruits_age43,recruits_age21
Late Shuswap,9,1967,845930,402434,,,,3108302,8076,1890,0,0,0,0,0,0,0,65955,0,0
Late Shuswap,9,1968,3998,2713,,,,20709,74,956,0,0,0,0,0,0,0,222,0,0
Late Shuswap,9,1969,55319,3166,,,,27967,0,0,0,0,0,0,0,0,0,1625,268,0
Late Shuswap,9,1970,1556824,787577,,,,5373956,2667,28383,0,0,74,0,0,0,0,173639,2188,0
Late Shuswap,9,1971,290293,159119,,,,680311,128,219,0,0,0,0,0,0,0,21467,0,0
Late Shuswap,9,1972,4698,2155,,,,38342,2065,0,0,0,0,0,0,0,0,4098,0,0
Late Shuswap,9,1973,47998,2467,,,,64051,0,0,0,0,0,0,0,0,0,3817,0,0
Late Shuswap,9,1974,1157533,619143,,,90475861,6888446,9750,6962,0,0,0,0,0,0,0,145210,54,0
Late Shuswap,9,1975,168565,85540,,,21208499,1022005,1078,0,0,0,0,0,0,0,0,3181,0,0
Late Shuswap,9,1976,5588,3072,,,12460947,13049,0,543,0,0,0,0,0,0,0,578,0,0
Late Shuswap,9,1977,81775,6027,,,3901516,93025,0,0,0,0,0,0,0,0,0,620,0,0
Late Shuswap,9,1978,1900403,1014791,,,172618632,9358872,115757,62987,0,271,0,0,0,0,0,119355,137,0
Late Shuswap,9,1979,299713,162068,,,51295653,1475536,15681,1106,0,0,0,0,0,0,0,7343,0,0
Late Shuswap,9,1980,2675,1817,,,,21350,444,0,0,0,0,0,0,0,0,1513,0,0
Late Shuswap,9,1981,46907,5950,,,,9466,0,0,0,0,0,0,0,0,0,4,0,0
Late Shuswap,9,1982,3061258,1568612,,,137424814,9206624,105481,72834,0,53,0,0,0,0,0,79877,30,0
Late Shuswap,9,1983,211424,100257,,,34362244,1947570,16259,0,0,0,0,0,0,0,0,17088,0,0
Late Shuswap,9,1984,4339,2403,,,,32672,399,0,0,0,0,0,0,0,0,103,0,0
Late Shuswap,9,1985,15200,813,,,,4319,0,9343,0,1211,0,0,0,0,0,61,0,0
Late Shuswap,9,1986,2356264,1068368,,,141256617,10620066,194400,51912,0,11743,0,0,0,0,0,67599,75,0
Late Shuswap,9,1987,603163,310451,,,153543643,3840210,55204,0,0,0,0,0,0,0,0,8518,0,0
Late Shuswap,9,1988,5059,3556,,,15103054,6611,1608,0,0,0,0,0,0,0,0,1,0,0
Late Shuswap,9,1989,11653,382,,,14765826,12858,0,0,0,0,0,0,0,0,0,277,0,0
Late Shuswap,9,1990,3721181,1744387,,,99469636,7602634,125559,20134,0,159,2206,0,0,0,0,19675,3,0
Late Shuswap,9,1991,1255518,615852,,,56186507,845854,19352,213,0,0,0,0,0,0,0,770,0,0
Late Shuswap,9,1992,13128,6640,,,10687339,11466,8443,0,0,0,0,0,0,0,0,0,0,0
Late Shuswap,9,1993,11366,753,,,,15343,0,0,0,0,0,0,0,0,0,23,0,0
Late Shuswap,9,1994,1370929,664678,,,63883374,2589723,17569,2243,0,0,0,0,0,0,0,634,31,0
Late Shuswap,9,1995,428875,210742,,,16496572,750905,20211,0,0,0,0,0,0,0,0,475,0,0
Late Shuswap,9,1996,12484,5493,,,,31740,29362,430,0,0,0,0,0,0,0,0,0,0
Late Shuswap,9,1997,1446,597,,,,33707,722,0,0,0,0,282,0,0,0,0,0,0
Late Shuswap,9,1998,1389583,680552,,,40253416,7141837,20407,28,0,0,64859,0,0,0,0,20892,0,0
Late Shuswap,9,1999,343540,138275,,,,677510,21292,0,0,0,0,0,0,0,0,111,0,0
Late Shuswap,9,2000,855,164,,,,1388,0,0,0,0,0,0,0,0,0,0,0,0
Late Shuswap,9,2001,23130,2138,,,,6455,1243,0,0,0,0,1104,0,0,0,88,0,0
Late Shuswap,9,2002,5532386,2844548,,,132234134,7387191,53848,1018,0,0,25496,0,0,0,0,42234,0,0
Late Shuswap,9,2003,381278,189695,,,18456594,120226,12198,0,0,0,5984,0,0,0,0,12,0,0
Late Shuswap,9,2004,3082,2234,,,,0,1935,0,0,0,0,0,0,0,0,0,0,0
Late Shuswap,9,2005,63347,11793,,,,32714,0,0,0,0,0,1119,0,0,0,0,37,0
Late Shuswap,9,2006,2897721,1170692,,,104566067,17333012,163973,399,0,0,29047,0,0,0,0,45470,0,0
Late Shuswap,9,2007,61043,32296,,,,214296,94,0,63,0,0,0,0,0,0,58,0,0
Late Shuswap,9,2008,164,83,,,,0,9300,0,0,0,0,0,0,0,0,0,0,0
Late Shuswap,9,2009,71344,20208,,,,384008,0,0,0,43,0,1259,0,0,0,0,211,0
Late Shuswap,9,2010,7519076,3073220,,,186627751,8155534,10631,993,0,0,14837,0,0,0,0,41206,20,0
Late Shuswap,9,2011,165695,46028,,,11176047,19139,805,0,0,0,0,0,0,0,0,89,0,0
Late Shuswap,9,2013,185245,87946,,,,27943,0,0,0,0,72,0,0,0,0,0,26,0
Late Shuswap,9,2014,2207956,1053404,,,129200513,4289386,12115,33,0,0,0,0,0,0,,9157,0,0
Late Shuswap,9,2015,9688,3178,,,,1626,63,0,,,0,0,0,,,0,0,0
Birkenhead,10,1948,122424,54755,,,,179637,12353,13100,0,1606,0,0,,0,0,0,2095,0
Birkenhead,10,1949,74085,43328,,,,228462,8696,14278,0,1838,0,0,0,0,0,44548,10840,0
Birkenhead,10,1950,72567,41370,,,,183919,30830,9493,0,1576,0,0,0,0,0,13166,3756,0
Birkenhead,10,1951,42063,13589,,,,107397,66404,8861,0,1522,0,0,0,0,0,31161,1374,0
Birkenhead,10,1952,77386,24744,,,,180787,33154,11993,0,735,0,0,0,0,0,14902,3107,0
Birkenhead,10,1953,55823,16287,,,,102206,16671,24273,0,953,0,0,0,0,0,8205,3835,0
Birkenhead,10,1954,40453,8635,,,,128222,17949,10328,0,1228,0,0,0,0,0,12671,5306,0
Birkenhead,10,1955,24450,8185,,,,221160,7193,7790,0,5618,0,0,0,0,0,35100,3522,0
Birkenhead,10,1956,57899,27156,,,,209127,42071,3840,0,1697,0,0,0,0,0,20500,1874,0
Birkenhead,10,1957,24168,7068,,,,37495,5340,21961,0,2394,0,0,0,0,0,3587,5586,0
Birkenhead,10,1958,33055,5510,,,,74626,11443,17844,0,722,0,0,0,0,0,21115,3512,0
Birkenhead,10,1959,38604,11388,,,,188393,36763,7505,0,172,0,0,0,0,0,26205,8984,0
Birkenhead,10,1960,39848,19198,,,,119526,10607,6980,0,3336,0,0,0,0,0,28566,3085,0
Birkenhead,10,1961,49627,10550,,,,67104,17364,19054,0,1300,0,0,0,0,0,21891,3102,0
Birkenhead,10,1962,52146,14311,,,,66117,8304,3995,0,8,0,0,0,0,0,21342,2725,0
Birkenhead,10,1963,67151,20769,,,,281641,48565,26112,0,311,0,0,0,0,0,95525,3924,0
Birkenhead,10,1964,69939,27978,,,,225898,85137,14542,0,213,0,0,0,0,0,39236,869,0
Birkenhead,10,1965,30008,9769,,,,109033,14770,7215,0,1483,0,0,0,0,0,30602,2068,0
Birkenhead,10,1966,81134,13462,,,,155016,61319,36465,0,628,0,0,0,0,0,56603,6824,0
Birkenhead,10,1967,58036,17580,,,,365358,45896,19124,0,820,0,0,0,0,0,54257,6953,0
Birkenhead,10,1968,83750,31042,,,,218223,35366,8346,0,102,0,0,0,0,0,21213,1957,0
Birkenhead,10,1969,64527,14324,,,,451184,239195,25067,0,261,0,0,0,0,0,73972,2190,0
Birkenhead,10,1970,72760,19252,,,,531214,30799,32549,0,2856,0,0,0,0,0,119108,22383,0
Birkenhead,10,1971,32672,16143,,,,245897,46347,12033,0,551,0,0,0,0,0,62316,1952,0
Birkenhead,10,1972,113097,26202,,,,424942,46655,3256,0,215,0,0,0,0,0,42841,1431,0
Birkenhead,10,1973,139295,28374,,,,140353,24973,4070,0,0,0,0,0,0,0,44117,3011,0
Birkenhead,10,1974,173463,85495,,,,424633,207538,32659,0,4272,0,0,0,0,0,54695,3384,0
Birkenhead,10,1975,92928,19653,,,,80976,18616,10152,0,484,0,0,0,0,0,9335,1030,0
Birkenhead,10,1976,108121,50023,,,,479356,84392,22209,0,3364,0,0,0,0,0,29279,977,0
Birkenhead,10,1977,43139,12799,,,,287020,98126,21384,0,5972,0,0,0,0,0,15580,3551,0
Birkenhead,10,1978,99857,48158,,,,493542,117215,11450,0,1482,0,0,0,0,0,42233,292,0
Birkenhead,10,1979,78088,35168,,,,273583,121177,5205,0,1210,0,0,0,0,0,13881,895,0
Birkenhead,10,1980,90922,32786,,,,115564,36212,1265,0,0,0,0,0,0,0,10131,0,0
Birkenhead,10,1981,65495,27175,,,,105179,156430,0,0,0,0,0,0,0,0,4550,0,0
Birkenhead,10,1982,128771,72353,,,,1471487,281339,12955,0,513,0,0,0,0,0,48333,1815,0
Birkenhead,10,1983,48841,21069,,,,625519,149561,15531,0,1436,0,0,0,0,0,15268,795,0
Birkenhead,10,1984,42849,23226,,,,347631,86729,27258,0,2705,0,0,0,0,0,5918,120,0
Birkenhead,10,1985,37612,5757,,,,123208,93098,15248,0,1211,0,0,0,0,0,12226,851,0
Birkenhead,10,1986,348294,197841,,,,869228,315301,2860,0,0,0,0,0,0,0,24019,559,0
Birkenhead,10,1987,168841,89492,,,,698300,279598,3799,0,11345,0,0,0,0,0,5671,1185,0
Birkenhead,10,1988,177327,75537,,,,200724,664723,27396,0,3864,0,0,0,0,0,29507,1501,0
Birkenhead,10,1989,46703,15690,,,,935181,173958,1174,0,0,0,0,0,0,0,36435,1181,0
Birkenhead,10,1990,170262,97108,,,,200407,24968,3059,0,0,0,0,0,0,0,10179,0,0
Birkenhead,10,1991,316469,152077,,,,55270,61746,3222,0,1717,0,0,0,0,0,244,186,0
Birkenhead,10,1992,218533,93445,,,,47661,46563,435,0,876,0,0,0,0,0,3522,125,0
Birkenhead,10,1993,250425,151089,,,,180208,380162,4380,0,2414,0,0,0,0,0,8716,0,0
Birkenhead,10,1994,39445,22315,,,,21899,40686,3793,0,0,0,0,0,0,0,1028,7,0
Birkenhead,10,1995,43010,18407,,,,141021,28997,0,0,0,0,0,0,0,0,486,21,0
Birkenhead,10,1996,64123,27824,,,,34094,41519,2595,0,0,0,0,0,0,0,723,0,0
Birkenhead,10,1997,50872,23274,,,,18165,10200,2217,0,0,0,0,0,0,0,0,0,0
Birkenhead,10,1998,296249,173098,,,,213323,403021,1752,0,948,0,0,0,0,0,277,0,0
Birkenhead,10,1999,49586,26220,,,,47311,36027,190,0,0,0,0,0,0,0,0,0,0
Birkenhead,10,2000,13842,8333,,,,63710,37603,0,0,0,0,0,0,0,0,652,0,0
Birkenhead,10,2001,44727,28361,,,,110415,81203,0,0,0,0,0,0,0,0,56,0,0
Birkenhead,10,2002,189500,107481,,,,502582,129934,0,0,369,342,0,0,0,0,898,0,0
Birkenhead,10,2003,310530,152657,,,,6064,7010,184,0,0,0,0,0,0,0,80,0,0
Birkenhead,10,2004,37673,17516,,,,46487,29866,0,0,0,0,0,0,0,0,47,0,0
Birkenhead,10,2005,54444,27117,,,,33023,51290,684,0,705,0,0,0,0,0,361,0,0
Birkenhead,10,2006,266539,137365,,,,257819,178240,5636,0,0,0,0,0,0,0,179,0,0
Birkenhead,10,2007,93527,54290,,,,188807,54481,1977,265,1324,0,0,0,0,0,180,60,0
Birkenhead,10,2008,19861,6788,,,,46573,23300,1589,0,283,0,0,0,0,0,1015,14,0
Birkenhead,10,2009,54156,34475,,,,68048,72094,848,0,0,0,0,0,0,0,207,18,0
Birkenhead,10,2010,128465,67762,,,,28555,5636,528,0,145,0,0,0,0,0,18,0,0
Birkenhead,10,2011,228817,92420,,,,55477,34018,1454,0,0,0,0,0,0,0,211,0,0
Birkenhead,10,2012,56506,2549,,,,15555,7773,0,0,0,0,0,0,0,0,76,0,0
Birkenhead,10,2013,80121,46795,,,,14138,27454,95,0,0,0,0,0,0,0,37,0,0
Birkenhead,10,2014,35763,19612,,,,8343,3214,0,60,0,0,0,0,0,,7,0,0
Birkenhead,10,2015,45049,26687,,,,1050,324,265,,,0,0,0,,,11,0,0
Cultus,11,1948,13086,,,,,37820,1256,1827,0,0,0,0,,0,0,0,0,0
Cultus,11,1949,9301,,,,,37489,0,0,0,0,0,0,0,0,0,1662,16,0
Cultus,11,1950,30595,,,,,101664,0,3074,0,0,0,0,0,0,0,3623,0,0
Cultus,11,1951,13143,,,,,166043,4527,0,0,0,0,0,0,0,0,3498,0,0
Cultus,11,1952,18910,,,,,32999,11266,0,0,0,0,0,0,0,0,159,0,0
Cultus,11,1953,13000,,388873,,,62317,855,0,0,0,0,0,0,0,0,497,0,0
Cultus,11,1954,24150,,620213,,,61631,1933,6056,0,0,0,0,0,0,0,1631,44,0
Cultus,11,1955,26000,,,,,274490,1184,3596,0,0,0,0,0,0,0,1610,204,0
Cultus,11,1956,14133,,1903296,,,35165,1067,0,0,0,0,0,0,0,0,1273,0,0
Cultus,11,1957,20647,,2688063,,,26724,1264,0,0,0,0,0,0,0,0,95,0,0
Cultus,11,1958,14097,,976120,,,46269,1097,117,0,0,0,0,0,0,0,3547,0,0
Cultus,11,1959,48461,,319495,,,50631,1449,735,0,0,0,0,0,0,0,114,94,0
Cultus,11,1960,17689,,1427228,,,22606,414,436,0,0,0,0,0,0,0,483,0,0
Cultus,11,1961,15428,,1327842,,,5954,0,0,0,0,0,0,0,0,0,194,0,0
Cultus,11,1962,27070,,1025404,,,35483,0,534,0,0,0,0,0,0,0,524,201,0
Cultus,11,1963,20571,,1200498,,,131466,3157,0,0,0,0,0,0,0,0,3825,0,0
Cultus,11,1964,11143,,,,,67696,1550,797,0,0,0,0,0,0,0,1357,0,0
Cultus,11,1965,2532,,,,,19606,0,0,0,0,0,0,0,0,0,1380,34,0
Cultus,11,1966,17464,,,,,40079,435,0,0,0,0,0,0,0,0,4551,0,0
Cultus,11,1967,33492,,131106,,,96671,6114,473,0,0,0,0,0,0,0,7716,0,0
Cultus,11,1968,25736,,2101506,,,42418,0,0,0,0,0,0,0,0,0,36,0,0
Cultus,11,1969,6739,,2441694,,,5031,0,0,0,0,0,0,0,0,0,1446,0,0
Cultus,11,1970,15149,,1005291,,,44797,150,219,0,0,0,0,0,0,0,910,56,0
Cultus,11,1971,9145,,186787,,,47715,313,512,0,0,0,0,0,0,0,2673,58,0
Cultus,11,1972,10660,,799934,,,30020,3,0,0,0,0,0,0,0,0,337,3,0
Cultus,11,1973,858,,1086016,,,480,189,0,0,0,0,0,0,0,0,44,0,0
Cultus,11,1974,9814,,167111,,,27251,2406,0,0,0,0,0,0,0,0,636,0,0
Cultus,11,1975,11478,,,,,122240,267,0,0,0,0,0,0,0,0,6742,0,0
Cultus,11,1976,4450,,986300,,,6109,0,0,0,0,0,0,0,0,0,14,0,0
Cultus,11,1977,353,,1219211,,,1457,0,0,0,0,0,0,0,0,0,114,0,0
Cultus,11,1978,7265,,167982,,,69111,0,1279,0,0,0,0,0,0,0,4837,18,0
Cultus,11,1979,32045,,,,,106617,1627,610,0,0,0,0,0,0,0,1662,0,0
Cultus,11,1980,1687,,,,,4639,0,0,0,0,0,0,0,0,0,186,0,0
Cultus,11,1981,1159,,,,,965,0,0,0,0,0,0,0,0,0,579,0,0
Cultus,11,1982,17222,,,,,12419,5529,0,0,0,0,0,0,0,0,883,8,0
Cultus,11,1983,19952,11490,,,,95192,711,0,0,0,0,0,0,0,0,423,0,0
Cultus,11,1984,1147,419,,,,9074,32,85,0,0,0,0,0,0,0,215,0,0
Cultus,11,1985,571,209,,,,1980,122,0,0,0,0,0,0,0,0,329,0,0
Cultus,11,1986,3533,2194,,,,10278,0,0,0,0,0,0,0,0,0,210,0,0
Cultus,11,1987,32336,16515,,,,64919,917,0,0,0,0,0,0,0,0,19,0,0
Cultus,11,1988,964,487,,,,6584,1142,0,0,0,0,0,0,0,0,99,0,0
Cultus,11,1989,568,236,,,,9729,1012,0,0,0,0,0,0,0,0,4,0,0
Cultus,11,1990,1870,1011,65184,,,22231,2336,320,0,0,0,0,0,0,0,236,0,0
Cultus,11,1991,20191,9850,52865,,,16737,618,21,0,0,0,0,0,0,0,23,0,0
Cultus,11,1992,1205,748,178357,,,1813,0,0,0,0,0,0,0,0,0,71,0,0
Cultus,11,1993,1131,571,,,,934,0,0,0,0,0,0,0,0,0,11,0,0
Cultus,11,1994,4422,2524,,,,2299,142,0,0,0,0,0,0,0,0,7,0,0
Cultus,11,1995,10349,4278,,,,14024,512,17,0,0,0,0,0,0,0,240,0,0
Cultus,11,1996,2030,421,,,,1503,0,0,0,0,0,0,0,0,0,12,0,0
Cultus,11,1997,91,36,,,,699,18,0,0,0,0,0,0,0,0,0,0,0
Cultus,11,1998,2166,644,,,,5947,78,0,0,0,0,0,0,0,0,160,0,0
Cultus,11,1999,12403,,,,,2807,36,0,0,0,0,0,0,0,0,9,0,0
Cultus,11,2000,1227,,,,,72,8,0,0,0,0,0,0,0,0,1,0,0
Cultus,11,2001,675,,62564,,,212,0,0,0,0,13,0,0,0,0,0,0,0
Cultus,11,2002,4882,2363,7557,,,5003,107,0,0,0,0,0,0,0,0,182,0,0
Cultus,11,2003,1939,662,12858,,,716,0,7,0,0,0,0,0,0,0,12,0,0
Cultus,11,2004,52,33,117005,,,1172,35,0,0,0,0,0,0,0,0,111,0,0
Cultus,11,2005,226,59,98601,,,906,0,0,0,0,0,0,0,0,0,20,0,0
Cultus,11,2006,3521,164,105692,,,19919,247,0,0,0,0,0,0,0,0,834,0,0
Cultus,11,2007,649,120,98248,,,12280,220,0,0,0,0,0,0,0,0,643,0,0
Cultus,11,2008,360,29,389158,,,1873,63,0,0,0,0,0,0,0,0,272,0,0
Cultus,11,2009,1441,123,340147,,,2524,145,0,0,0,0,0,0,0,0,73,0,0
Cultus,11,2010,10297,1008,145282,,,18630,138,0,0,0,0,0,0,0,0,1248,0,0
Cultus,11,2011,7211,359,174102,,,1594,29,0,0,0,0,7,0,0,0,33,0,0
Cultus,11,2012,892,19,318447,,,3856,131,0,0,0,0,0,0,0,0,115,0,0
Cultus,11,2013,3312,520,119500,,,709,25,0,0,0,0,0,0,0,0,222,0,0
Cultus,11,2014,4411,1388,103169,,,1411,30,0,0,0,0,0,0,0,,8,0,0
Cultus,11,2015,1220,,109949,,,51,3,0,,,0,0,0,,,0,0,0
Portage,12,1951,29,15,,,,226,0,0,0,0,0,0,0,0,0,18,0,0
Portage,12,1953,200,24,,,,394,0,0,0,0,0,0,0,0,0,0,0,0
Portage,12,1954,3379,1729,,,,35946,0,856,0,0,0,0,0,0,0,1898,0,0
Portage,12,1955,43,20,,,,4376,0,0,0,0,0,0,0,0,0,16,0,0
Portage,12,1957,452,20,,,,47,0,0,0,0,0,0,0,0,0,0,0,0
Portage,12,1958,4803,2749,,,,24738,12,0,0,0,0,0,0,0,0,895,0,0
Portage,12,1959,572,286,,,,5431,0,0,0,0,0,0,0,0,0,134,0,0
Portage,12,1961,527,12,,,,2721,0,0,0,0,0,0,0,0,0,2,0,0
Portage,12,1962,12034,6326,,,,70118,184,0,0,0,0,0,0,0,0,1878,0,0
Portage,12,1963,2011,1116,,,,56214,16,0,0,0,0,0,0,0,0,2207,0,0
Portage,12,1964,9,5,,,,571,0,11,0,0,0,0,0,0,0,42,0,0
Portage,12,1965,2108,589,,,,3308,0,0,0,0,0,0,0,0,0,155,0,0
Portage,12,1966,31844,15201,,,,30704,303,0,0,0,0,0,0,0,0,332,0,0
Portage,12,1967,4048,1983,,,,4005,114,0,0,0,0,0,0,0,0,167,0,0
Portage,12,1968,173,50,,,,1046,0,0,0,0,0,0,0,0,0,0,0,0
Portage,12,1969,1040,491,,,,30743,0,0,0,0,0,0,0,0,0,3839,0,0
Portage,12,1970,3901,2139,,,,56751,0,0,0,0,0,0,0,0,0,1317,0,0
Portage,12,1971,281,155,,,,15812,0,181,0,0,0,0,0,0,0,2050,0,0
Portage,12,1972,1460,98,,,,13156,0,0,0,0,0,0,0,0,0,2127,0,0
Portage,12,1973,4272,1688,,,,80696,0,0,0,0,0,0,0,0,0,10591,0,0
Portage,12,1974,8986,4843,,,,40703,263,0,0,0,0,0,0,0,0,1645,0,0
Portage,12,1975,3829,1631,,,,14691,235,0,0,0,0,0,0,0,0,810,17,0
Portage,12,1976,3800,753,,,,7097,0,375,0,0,0,0,0,0,0,118,0,0
Portage,12,1977,7974,3923,,,,38060,1161,0,0,0,0,0,0,0,0,768,0,0
Portage,12,1978,10230,3963,,,,99561,4769,6042,0,50,0,0,0,0,0,1315,16,0
Portage,12,1979,3663,2023,,,,51559,597,303,0,0,0,0,0,0,0,233,0,0
Portage,12,1980,1998,996,,,,11292,184,0,0,0,0,0,0,0,0,675,74,0
Portage,12,1981,6086,2951,,,,15829,676,3410,0,0,0,0,0,0,0,154,0,0
Portage,12,1982,23965,11734,,,,198075,11246,387,0,0,0,0,0,0,0,1276,0,0
Portage,12,1983,7945,4909,,,,36858,0,68,0,0,0,0,0,0,0,432,0,0
Portage,12,1984,1768,941,,,,24388,25188,472,0,0,0,0,0,0,0,517,0,0
Portage,12,1985,2083,960,,,,23668,329,669,0,0,0,0,0,0,0,1174,0,0
Portage,12,1986,14447,6213,,,,67751,3588,0,0,0,0,0,0,0,0,255,0,0
Portage,12,1987,7042,3766,,,,60858,1015,506,0,0,0,0,0,0,0,292,373,0
Portage,12,1988,1411,784,,,,15654,5040,0,0,0,0,0,0,0,0,394,8,0
Portage,12,1989,8082,5067,,,,185837,9777,3561,0,0,0,0,0,0,0,178,0,0
Portage,12,1990,18479,8415,,,,50136,834,0,0,0,0,0,0,0,0,0,0,0
Portage,12,1991,12211,7292,,,,15705,124,62,0,0,0,0,0,0,0,0,0,0
Portage,12,1992,2795,1378,,,,13925,2162,0,0,0,0,0,0,0,0,1049,0,0
Portage,12,1993,19760,9829,,,,169441,4361,1093,0,0,0,0,0,0,0,7,0,0
Portage,12,1994,9270,3890,,,,124712,2935,0,0,0,0,0,0,0,0,23,0,0
Portage,12,1995,8447,4319,,,,37059,918,2294,0,182,0,0,0,0,0,43,0,0
Portage,12,1996,3427,1759,,,,83370,1817,1090,0,0,0,0,0,0,0,234,0,0
Portage,12,1997,9774,5056,,,,40148,1033,318,0,0,0,0,0,0,0,0,0,0
Portage,12,1998,25205,11873,,,,17568,110,366,0,0,0,0,0,0,0,9,0,0
Portage,12,1999,6475,2079,,,,8262,689,115,0,0,0,0,0,0,0,12,0,0
Portage,12,2000,1269,671,,,,12743,0,0,0,0,0,0,0,0,0,86,0,0
Portage,12,2001,3159,1851,,,,18585,0,0,0,0,0,0,0,0,0,25,0,0
Portage,12,2002,14965,8001,,,,48183,0,0,0,0,0,0,0,0,0,8,0,0
Portage,12,2003,5026,3179,,,,4835,0,375,0,0,0,0,0,0,0,0,0,0
Portage,12,2004,1312,778,,,,5627,61,0,0,0,0,0,0,0,0,0,0,0
Portage,12,2005,12090,8261,,,,2520,0,0,0,0,0,0,0,0,0,0,13,0
Portage,12,2006,18882,10971,,,,171032,1269,0,0,0,307,0,0,0,0,50,0,0
Portage,12,2007,1699,849,,,,2740,94,0,0,0,0,0,0,0,0,0,0,0
Portage,12,2008,97,63,,,,94,208,156,0,0,0,0,0,0,0,0,0,0
Portage,12,2009,1836,792,,,,12139,0,0,0,0,0,0,0,0,0,0,0,0
Portage,12,2010,57870,26699,,,,83764,28,3,0,0,0,0,0,0,0,182,0,0
Portage,12,2011,1114,330,,,,51,0,0,0,0,0,0,0,0,0,0,0,0
Portage,12,2012,25,13,,,,219,0,0,0,0,0,0,0,0,0,0,0,0
Portage,12,2013,7509,4181,,,,1821,573,0,0,0,0,0,0,0,0,0,0,0
Portage,12,2014,24275,12447,,,,92721,1069,0,0,0,0,0,0,0,,67,0,0
Portage,12,2015,36,17,,,,9,39,0,,,0,0,0,,,0,0,0
Weaver,13,1966,20416,9860,,,14493445,73515,1939,0,0,0,0,0,0,0,0,660,47,0
Weaver,13,1967,22617,10618,,,7001665,77288,8421,932,0,0,0,0,0,0,0,1764,0,0
Weaver,13,1968,4516,2202,,,3584282,141825,10577,0,0,0,0,0,0,0,0,2976,18,0
Weaver,13,1969,58946,30604,,,37132204,371636,38246,0,0,0,0,0,0,0,0,3031,0,0
Weaver,13,1970,11096,5003,,,9842982,371993,4653,0,0,0,0,0,0,0,0,7393,0,0
Weaver,13,1971,5623,2656,,,5232601,139598,2345,2647,0,0,0,0,0,0,0,10694,0,0
Weaver,13,1972,26548,15026,,,19400437,331589,11114,0,0,0,0,0,0,0,0,7439,0,0
Weaver,13,1973,50173,24885,,,38817463,257812,11669,959,0,0,0,0,0,0,0,4227,0,0
Weaver,13,1974,66807,28099,,,43626833,252878,26097,0,0,0,0,0,0,0,0,5905,0,0
Weaver,13,1975,32011,16033,,,25960860,165459,1479,0,0,0,0,0,0,0,0,2922,0,0
Weaver,13,1976,51078,28243,,,57577618,271322,23704,0,0,0,0,0,0,0,0,9408,0,0
Weaver,13,1977,55145,28510,,,19858604,217049,15719,0,0,0,0,0,0,0,0,2995,0,0
Weaver,13,1978,76237,42315,,,43047369,1184905,170418,636,0,0,0,0,0,0,0,10226,0,0
Weaver,13,1979,51403,25702,,,27036303,128249,11535,0,0,0,0,0,0,0,0,1244,0,0
Weaver,13,1980,74839,43286,,,53002809,331805,29742,0,0,0,0,0,0,0,0,3167,0,0
Weaver,13,1981,43793,22627,,,27213489,206879,60505,0,0,0,0,0,0,0,0,2908,0,0
Weaver,13,1982,294543,115030,,,58644000,1275213,221670,0,0,0,0,0,0,0,0,9112,0,0
Weaver,13,1983,40267,27380,,,31375249,219473,18144,0,0,0,0,0,0,0,0,2374,0,0
Weaver,13,1984,60370,30434,,,45937000,575398,51913,972,0,0,0,0,0,0,0,7491,4,0
Weaver,13,1985,39460,22773,,,20269000,48781,19418,0,0,0,0,0,0,0,0,1101,0,0
Weaver,13,1986,111596,41837,,,21771000,39242,3417,0,0,0,0,0,0,0,0,45,13,0
Weaver,13,1987,63184,30105,,,29529000,192151,27769,0,0,0,0,0,0,0,0,798,0,0
Weaver,13,1988,49606,27428,,,22201000,334751,175848,0,0,0,0,0,0,0,0,3179,0,0
Weaver,13,1989,17199,10365,,,22493850,684087,70074,1576,0,0,405,7553,0,0,0,2243,0,0
Weaver,13,1990,16816,8530,,,18908819,600890,27875,0,0,0,0,0,0,0,0,5895,0,0
Weaver,13,1991,39216,18489,,,43786968,48888,16397,0,0,0,0,190,0,0,0,70,0,0
Weaver,13,1992,59758,28480,,,49328879,624100,128433,0,0,0,0,0,0,0,0,684,0,0
Weaver,13,1993,86151,34018,,,43666198,381020,119185,0,0,671,0,0,0,0,0,449,0,0
Weaver,13,1994,65026,30208,,,45832300,646785,69090,0,0,0,0,0,0,0,0,57,0,0
Weaver,13,1995,33441,10904,,,22742909,170376,95953,0,0,0,0,0,0,0,0,114,0,0
Weaver,13,1996,72377,26848,,,47910067,350965,32221,0,0,0,0,0,0,0,0,227,0,0
Weaver,13,1997,25523,10724,,,14003023,192696,23291,0,0,0,0,0,0,0,0,10,0,0
Weaver,13,1998,57159,29811,,,51468574,500753,65956,0,0,0,0,0,0,0,0,176,0,0
Weaver,13,1999,34838,13106,,,31548568,182595,64316,0,0,0,0,0,0,0,0,18,0,0
Weaver,13,2000,6623,2732,,,6736434,104221,9522,0,0,0,0,0,0,0,0,389,0,0
Weaver,13,2001,20091,8035,,,21280940,145865,50168,0,0,0,0,0,0,0,0,50,0,0
Weaver,13,2002,101051,36269,,,50755295,227687,14822,0,0,0,0,0,0,0,0,321,0,0
