"","stock","broodyear","run","spawners","recruits","r3","r4","r5","r6","r7"
"563","Kitsumkalum",1991,16337,6411,39029.417678448,3620.05575144,24242.612631792,11166.749295216,0,0
"564","Kitsumkalum",1992,45200,17096,NA,3812.783135064,10062.638366688,22064.7564651,0,NA
"565","Kitsumkalum",1993,34284,14959,NA,1582.612338096,19883.1064518,13514.938685412,NA,0
"566","Kitsumkalum",1994,52180,23507,NA,3127.1370831,12178.650827016,NA,0,0
"567","Kitsumkalum",1995,54958,20836,NA,1915.410487572,NA,23525.460476012,0,0
"568","Kitsumkalum",1996,22812,8121,NA,NA,21199.383537816,17796.700744208,0,0
"569","Kitsumkalum",1997,45075,15600,42946.600895264,3334.155986172,16037.054202144,23575.390706948,0,0
"570","Kitsumkalum",1998,27609,16669,58405.474932928,2522.245053648,21244.376923464,34638.852955816,0,0
"571","Kitsumkalum",1999,NA,NA,52247.118268732,3341.232369588,31213.940737488,17691.945161656,0,0
"572","Kitsumkalum",2000,48059,24345,31039.098268452,4909.206306696,15942.656314608,10187.235647148,0,0
"573","Kitsumkalum",2001,36356,19705,25734.900346196,2507.398523736,9179.974007064,14047.527815396,0,0
"574","Kitsumkalum",2002,48161,26926,29828.435316284,1443.790345788,12658.580273928,15726.064696568,0,0
"575","Kitsumkalum",2003,70762,48870,33374.756790384,1990.891910676,14171.152032624,17212.712847084,0,0
"576","Kitsumkalum",2004,36142,24441,32497.890643652,2228.783270808,15510.808034712,14758.299338132,0,0
"577","Kitsumkalum",2005,20811,16175,47304.73917516,2439.479118204,13299.074351976,31566.18570498,0,0
"578","Kitsumkalum",2006,28697,18833,NA,2091.626309892,28445.08307364,24038.469123276,0,NA
"579","Kitsumkalum",2007,32126,16963,NA,4473.73122138,21661.668519768,27448.410188964,NA,0
"580","Kitsumkalum",2008,35163,21552,NA,3406.862356956,24734.452092552,NA,0,0
"581","Kitsumkalum",2009,30149,25523,NA,3890.137718484,NA,18350.338893116,0,0
"582","Kitsumkalum",2010,64485,54281,NA,NA,16535.951448888,14028.926356812,0,0
"583","Kitsumkalum",2011,49107,33624,31344.537655004,2600.709657996,12641.818032216,16102.009964792,0,0
"584","Kitsumkalum",2012,56073,41172,NA,1988.255610972,14509.925759856,14701.026426176,0,NA
"585","Kitsumkalum",2013,NA,NA,NA,2282.064275352,13247.464291968,21175.313037544,NA,0
"586","Kitsumkalum",2014,37487,26775,NA,2083.509281856,19081.606630992,NA,0,0
"587","Kitsumkalum",2015,28659,23115,NA,3001.080331464,NA,7823.871382844,0,0
"588","Kitsumkalum",2016,32894,22438,NA,NA,7050.287086392,12014.094684924,0,NA
"589","Kitsumkalum",2017,30032,27215,NA,1108.841530764,10826.202587832,25615.187494304,NA,NA
"590","Kitsumkalum",2018,43258,37772,NA,1702.702727244,23082.489060672,NA,NA,NA
"591","Kitsumkalum",2019,NA,NA,NA,3630.323445024,NA,NA,NA,NA
"592","Kitsumkalum",2020,15983,13407,NA,NA,NA,NA,NA,NA
"593","Kitsumkalum",2021,24543,15855,NA,NA,NA,NA,NA,NA
"594","Kitsumkalum",2022,52328,39226,NA,NA,NA,NA,NA,NA
"595","Lakelse",1960,13743,11351,90679.12060083,0,19773.015078885,70906.105521945,0,0
"596","Lakelse",1961,17812,14882,66617.71357076,0,32088.894478055,34528.819092705,0,0
"597","Lakelse",1962,21136,17337,41780.100503185,0,15626.180907295,26153.91959589,0,0
"598","Lakelse",1963,22398,19927,33270.040201384,0,11836.08040411,21433.959797274,0,0
"599","Lakelse",1964,63465,52434,21402.869347515,0,9700.040202726,11702.829144789,0,0
"600","Lakelse",1965,102995,87785,14672.06532682,0,5296.170855211,9375.894471609,0,0
"601","Lakelse",1966,50155,39883,9743.758794281,0,4243.105528391,5500.65326589,0,0
"602","Lakelse",1967,37990,29448,7374.532663366,0,2489.34673411,4885.185929256,0,0
"603","Lakelse",1968,31134,24939,5616.537688561,0,2210.814070744,3405.723617817,0,0
"604","Lakelse",1969,16999,14220,6181.376884323,0,1541.276382183,4640.10050214,0,0
"605","Lakelse",1970,13619,11376,6640.175879405,0,2099.89949786,4540.276381545,0,0
"606","Lakelse",1971,7990,6563,7609.763819014,0,2054.723618455,5555.040200559,0,0
"607","Lakelse",1972,7096,5797,6829.8040202,0,2513.959799441,4315.844220759,0,0
"608","Lakelse",1973,4947,3938,12071.190954308,0,1953.155779241,10118.035175067,0,0
"609","Lakelse",1974,6740,5250,15088.035175848,0,4578.964824933,10509.070350915,0,0
"610","Lakelse",1975,6595,5688,29889.577888273,0,4755.929649085,25133.648239188,0,0
"611","Lakelse",1976,8069,6563,24899.487438118,0,11374.351760812,13525.135677306,0,0
"612","Lakelse",1977,6269,5086,32364.969848225,0,6120.864322694,26244.105525531,0,0
"613","Lakelse",1978,14697,11813,26513.175880329,0,11876.894474469,14636.28140586,0,0
"614","Lakelse",1979,15265,12470,14311.552764377,0,6623.71859414,7687.834170237,0,0
"615","Lakelse",1980,36508,29446,34576.788942844,0,3479.165829763,31097.623113081,0,0
"616","Lakelse",1981,19646,15970,21750.884423991,0,14073.376886919,7677.507537072,0,0
"617","Lakelse",1982,38121,30117,7471.587939994,0,3474.492462928,3997.095477066,0,0
"618","Lakelse",1983,21260,19251,11881.502512075,0,1808.904522934,10072.597989141,0,0
"619","Lakelse",1984,11167,9516,11051.788945011,0,4558.402010859,6493.386934152,0,0
"620","Lakelse",1985,45171,36315,5286.201005358,0,2938.613065848,2347.58793951,0,0
"621","Lakelse",1986,11152,8969,12935.974873607,0,1062.41206049,11873.562813117,0,0
"622","Lakelse",1987,5806,5305,16469.748743781,0,5373.437186883,11096.311556898,0,0
"623","Lakelse",1988,14631,10446,18320.326632989,0,5021.688443102,13298.638189887,0,0
"624","Lakelse",1989,9432,7679,8850.613066167,0,6018.361810113,2832.251256054,0,0
"625","Lakelse",1990,3410,2691,27854.929646335,0,1281.748743946,26573.180902389,0,0
"626","Lakelse",1991,17247,13454,35400.497487694,0,12025.819097611,23374.678390083,0,0
"627","Lakelse",1992,16118,10391,14903.80402163,0,10578.321609917,4325.482411713,0,0
"628","Lakelse",1993,19317,13673,NA,0,1957.517588287,4672.457286057,0,NA
"629","Lakelse",1994,4114,3117,NA,0,2114.542713943,8981.417084706,NA,0
"630","Lakelse",1995,38599,27455,NA,0,4064.582915294,NA,0,NA
"631","Lakelse",1996,33953,23681,NA,0,NA,8668.864320912,NA,0
"632","Lakelse",1997,6283,3446,NA,NA,3923.135679088,NA,0,0
"633","Lakelse",1998,6787,5320,NA,0,NA,2229.864321429,0,0
"634","Lakelse",1999,13046,9933,NA,NA,1009.135678571,4134.783919266,0,0
"635","Lakelse",2000,NA,NA,8318.477386749,0,1871.216080734,6447.261306015,0,0
"636","Lakelse",2001,12592,10962,4974.115578242,0,2917.738693985,2056.376884257,0,0
"637","Lakelse",2002,NA,NA,5804.793969623,0,930.623115743,4874.17085388,0,0
"638","Lakelse",2003,3239,2784,7867.577889384,0,2205.82914612,5661.748743264,0,0
"639","Lakelse",2004,6006,5169,10288.638190789,0,2562.251256736,7726.386934053,0,0
"640","Lakelse",2005,9365,8283,19191.718592325,0,3496.613065947,15695.105526378,0,0
"641","Lakelse",2006,2987,2531,25761.743718355,0,7102.894473622,18658.849244733,0,0
"642","Lakelse",2007,7080,6126,29831.984924404,0,8444.150755267,21387.834169137,0,0
"643","Lakelse",2008,8224,7415,29144.869346888,0,9679.165830863,19465.703516025,0,0
"644","Lakelse",2009,11223,10307,24052.783919937,0,8809.296483975,15243.487435962,0,0
"645","Lakelse",2010,22798,20755,27724.577888999,0,6898.512564038,20826.065324961,0,0
"646","Lakelse",2011,27103,23816,32682.577889252,0,9424.934675039,23257.643214213,0,0
"647","Lakelse",2012,31067,27601,19262.376885588,0,10525.356785787,8737.020099801,0,0
"648","Lakelse",2013,28275,26468,11809.105527709,0,3953.979900199,7855.12562751,0,0
"649","Lakelse",2014,22142,20513,15674.899497145,0,3554.87437249,12120.025124655,0,0
"650","Lakelse",2015,30251,28535,6382.703518489,0,5484.974875345,897.728643144,0,0
"651","Lakelse",2016,33783,29730,NA,0,406.271356856,7907.447235546,0,NA
"652","Lakelse",2017,12691,12526,NA,0,3578.552764454,13832.180903412,NA,NA
"653","Lakelse",2018,11410,10961,NA,0,6259.819096588,NA,NA,NA
"654","Lakelse",2019,17605,16261,NA,0,NA,NA,NA,NA
"655","Lakelse",2020,1304,1237,NA,NA,NA,NA,NA,NA
"656","Lakelse",2021,11486,10802,NA,NA,NA,NA,NA,NA
"657","Lakelse",2022,20092,18966,NA,NA,NA,NA,NA,NA
"658","Mcdonell",1960,2004,1500,4455.346298492,132.023114124,589.325129664,3733.998054704,0,0
"659","Mcdonell",1961,1968,1500,9020.79086818,92.686747488,3364.799467872,5563.30465282,0,0
"660","Mcdonell",1962,1351,1000,5832.716740508,529.202477424,5013.23360676,290.280656324,0,0
"661","Mcdonell",1963,1903,1600,4485.926138744,788.46174042,261.579193032,3435.885205292,0,0
"662","Mcdonell",1964,1336,1000,4383.600364628,41.140150644,3096.162488856,1246.297725128,0,0
"663","Mcdonell",1965,7628,6000,3537.72102434,486.952305852,1123.070194704,1927.698523784,0,0
"664","Mcdonell",1966,11365,8000,3629.46945382,176.632080168,1737.097575312,1715.73979834,0,0
"665","Mcdonell",1967,593,400,2618.183838,273.203900904,1546.09624212,798.883694976,0,0
"666","Mcdonell",1968,7019,5000,3740.060091672,243.16395954,719.894170368,2777.001961764,0,0
"667","Mcdonell",1969,2546,1944,NA,113.222134656,2502.426242952,2589.51883972,0,NA
"668","Mcdonell",1970,3938,3000,NA,393.571795284,2333.48049096,122.378017,NA,0
"669","Mcdonell",1971,3505,2600,NA,367.00066932,110.277906,NA,0,0
"670","Mcdonell",1972,1632,1200,NA,17.344077,NA,807.6949122,0,0
"671","Mcdonell",1973,5673,4000,NA,NA,727.8341796,5466.381263356,0,0
"672","Mcdonell",1974,5290,3600,6504.984520864,114.4709082,4925.893505208,1464.620107456,0,0
"673","Mcdonell",1975,250,200,2284.951404896,774.725231436,1319.805979008,190.420194452,0,0
"674","Mcdonell",1976,NA,NA,2392.529470956,207.573913536,171.592421736,2013.363135684,0,0
"675","Mcdonell",1977,1650,1200,3186.458656188,26.987383812,1814.292109512,1345.179162864,0,0
"676","Mcdonell",1978,11167,8000,7096.069019272,285.344754804,1212.174742752,5598.549521716,0,0
"677","Mcdonell",1979,2992,2200,5825.99129208,190.646094384,5044.993643688,590.351554008,0,0
"678","Mcdonell",1980,389,280,2235.92989962,793.456834596,531.980618544,910.49244648,0,0
"679","Mcdonell",1981,4113,3000,4892.679778152,83.667827448,820.46762064,3988.544330064,0,0
"680","Mcdonell",1982,2748,2000,NA,129.03993288,3594.177512352,3414.3466743,0,NA
"681","Mcdonell",1983,11437,10000,NA,565.278157584,3076.7535774,3298.332314184,NA,0
"682","Mcdonell",1984,1206,1000,NA,483.8997483,2972.210122512,NA,0,0
"683","Mcdonell",1985,1860,1200,NA,467.457563304,NA,2096.580187244,0,0
"684","Mcdonell",1986,8148,6000,NA,NA,1889.281085592,865.946848292,0,0
"685","Mcdonell",1987,6975,6000,NA,297.138727164,780.326462856,8719.678467284,0,NA
"686","Mcdonell",1988,6738,4000,NA,122.726688852,7857.521358312,12817.87350058,NA,NA
"687","Mcdonell",1989,NA,NA,NA,1235.800174404,11550.50787444,NA,NA,NA
"688","Mcdonell",1990,4283,3000,NA,1816.61862498,NA,NA,NA,NA
"689","Mcdonell",1991,1769,1200,NA,NA,NA,NA,NA,NA
"690","Mcdonell",1992,17813,10000,NA,NA,NA,NA,NA,NA
"691","Mcdonell",1993,26185,15000,NA,NA,NA,NA,NA,NA
"692","Mcdonell",1994,NA,NA,NA,NA,NA,NA,NA,NA
"693","Mcdonell",1995,NA,NA,NA,NA,NA,NA,NA,0
"694","Mcdonell",1996,NA,NA,NA,NA,NA,NA,0,0
"695","Mcdonell",1997,NA,NA,NA,NA,NA,4900.505312748,0,0
"696","Mcdonell",1998,NA,NA,NA,NA,4415.968467864,5506.521252932,0,0
"697","Mcdonell",1999,NA,NA,9265.763355128,694.526219388,4962.064658376,3609.172477364,0,0
"698","Mcdonell",2000,NA,NA,7356.027522096,780.414088692,3252.316003752,3323.297429652,0,0
"699","Mcdonell",2001,NA,NA,7159.936409772,511.511518884,2994.706815336,3653.718075552,0,0
"700","Mcdonell",2002,10011,7072,6057.795979264,470.995755012,3292.457161536,2294.343062716,0,0
"701","Mcdonell",2003,11249,9106,2761.53928908,517.824762912,2067.490181688,176.22434448,0,0
"702","Mcdonell",2004,7373,6000,2486.071298356,325.166755596,158.80018464,2002.10435812,0,0
"703","Mcdonell",2005,6789,5887,3905.632205496,24.97547088,1804.14654216,2076.510192456,0,0
"704","Mcdonell",2006,7464,5479,4279.916495916,283.74909972,1871.195509008,2124.971887188,0,0
"705","Mcdonell",2007,4687,3901,4409.027091912,294.294298536,1914.865559784,2199.867233592,0,0
"706","Mcdonell",2008,360,327,4031.076274044,301.162553028,1982.355638256,1747.55808276,0,0
"707","Mcdonell",2009,4090,3736,4170.119423052,311.777128152,1574.76849768,2283.57379722,0,0
"708","Mcdonell",2010,4242,3836,9917.37180292,247.67341956,2057.78572596,7611.9126574,0,0
"709","Mcdonell",2011,4341,3719,12251.82369416,323.64047682,6859.2857532,5068.89746414,0,0
"710","Mcdonell",2012,4494,3940,9171.978369656,1078.8015894,4567.71086652,3525.465913736,0,0
"711","Mcdonell",2013,3570,3320,5642.835668148,718.39166934,3176.885916048,1747.55808276,0,0
"712","Mcdonell",2014,4665,4220,4295.82243248,499.648170216,1574.76849768,2221.405764584,0,0
"713","Mcdonell",2015,15550,14568,2383.074763836,247.67341956,2001.764549712,133.636794564,0,0
"714","Mcdonell",2016,10355,8924,NA,314.829685704,120.423473352,2856.30291678,0,NA
"715","Mcdonell",2017,7202,7097,NA,18.939732084,2573.88632604,2487.700329576,NA,NA
"716","Mcdonell",2018,3570,3417,NA,404.81075718,2241.729273168,NA,NA,NA
"717","Mcdonell",2019,4538,4168,NA,352.570397256,NA,NA,NA,NA
"718","Mcdonell",2020,273,258,NA,NA,NA,NA,NA,NA
"719","Mcdonell",2021,5835,5448,NA,NA,NA,NA,NA,NA
"720","Mcdonell",2022,5082,4730,NA,NA,NA,NA,NA,NA
"721","Kitwancool",1960,1747,800,NA,NA,784.555867032,148.514634089,0,NA
"722","Kitwancool",1961,820,400,NA,0,1332.485365911,110.709085776,NA,0
"723","Kitwancool",1962,908,400,NA,0,993.290914224,NA,0,NA
"724","Kitwancool",1963,NA,NA,NA,0,NA,105.494527388,NA,NA
"725","Kitwancool",1964,872,400,NA,NA,946.505472612,NA,NA,NA
"726","Kitwancool",1965,1481,800,NA,0,NA,NA,NA,NA
"727","Kitwancool",1966,1104,400,NA,NA,NA,NA,NA,NA
"728","Kitwancool",1967,NA,NA,NA,NA,NA,NA,NA,NA
"729","Kitwancool",1968,1052,400,NA,NA,NA,NA,NA,NA
"730","Kitwancool",1969,NA,NA,NA,NA,NA,NA,NA,NA
"731","Kitwancool",1970,NA,NA,NA,NA,NA,NA,NA,0
"732","Kitwancool",1971,NA,NA,NA,NA,NA,NA,0,0
"733","Kitwancool",1972,NA,NA,NA,NA,NA,12.133876249,0,NA
"734","Kitwancool",1973,NA,NA,NA,NA,108.866123751,38.708068034,NA,0
"735","Kitwancool",1974,NA,NA,NA,0,347.291931966,NA,0,NA
"736","Kitwancool",1975,NA,NA,NA,0,NA,50.440824407,NA,NA
"737","Kitwancool",1976,NA,NA,NA,NA,452.559175593,NA,NA,NA
"738","Kitwancool",1977,121,50,NA,0,NA,NA,NA,NA
"739","Kitwancool",1978,386,150,NA,NA,NA,NA,NA,0
"740","Kitwancool",1979,NA,NA,NA,NA,NA,NA,0,NA
"741","Kitwancool",1980,503,200,NA,NA,NA,1032.382280855,NA,NA
"742","Kitwancool",1981,NA,NA,NA,NA,9262.617719145,NA,NA,NA
"743","Kitwancool",1982,NA,NA,NA,0,NA,NA,NA,NA
"744","Kitwancool",1983,NA,NA,NA,NA,NA,NA,NA,0
"745","Kitwancool",1984,NA,NA,NA,NA,NA,NA,0,NA
"746","Kitwancool",1985,10295,4400,NA,NA,NA,248.594043151,NA,NA
"747","Kitwancool",1986,NA,NA,NA,NA,2230.405956849,NA,NA,NA
"748","Kitwancool",1987,NA,NA,NA,0,NA,NA,NA,NA
"749","Kitwancool",1988,NA,NA,NA,NA,NA,NA,NA,NA
"750","Kitwancool",1989,NA,NA,NA,NA,NA,NA,NA,NA
"751","Kitwancool",1990,2479,1000,NA,NA,NA,NA,NA,NA
"752","Kitwancool",1991,NA,NA,NA,NA,NA,NA,NA,NA
"753","Kitwancool",1992,NA,NA,NA,NA,NA,NA,NA,NA
"754","Kitwancool",1993,NA,NA,NA,NA,NA,NA,NA,0
"755","Kitwancool",1994,NA,NA,NA,NA,NA,NA,0,0
"756","Kitwancool",1995,NA,NA,NA,NA,NA,51.644184035,0,0
"757","Kitwancool",1996,NA,NA,NA,NA,463.355815965,46.028505771,0,0
"758","Kitwancool",1997,NA,NA,611.024433004,0,412.971494229,198.052938775,0,0
"759","Kitwancool",1998,NA,NA,2285.968183869,0,1776.947061225,509.021122644,0,0
"760","Kitwancool",1999,NA,NA,4770.747774364,0,4566.978877356,203.768897008,0,0
"761","Kitwancool",2000,515,231,1956.388903374,0,1828.231102992,128.157800382,0,0
"762","Kitwancool",2001,459,221,2058.980398572,0,1149.842199618,909.138198954,0,0
"763","Kitwancool",2002,1975,978,8203.692546569,0,8156.861801046,46.830745523,0,0
"764","Kitwancool",2003,5076,3377,634.166708323,0,420.169254477,213.997453846,0,0
"765","Kitwancool",2004,2032,1317,2283.316873841,0,1920.002546154,363.314327687,0,0
"766","Kitwancool",2005,1278,937,5827.755398434,0,3259.685672313,2568.069726121,0,0
"767","Kitwancool",2006,9066,5139,23405.949361039,0,23040.930273879,365.01908716,0,0
"768","Kitwancool",2007,467,245,4062.579789366,0,3274.98091284,787.598876526,0,0
"769","Kitwancool",2008,2134,1200,7160.363454427,0,7066.401123474,93.962330953,0,0
"770","Kitwancool",2009,3623,3047,2893.161355283,0,843.037669047,2050.123686236,0,0
"771","Kitwancool",2010,25609,20804,18925.961829278,0,18393.876313764,532.085515514,0,0
"772","Kitwancool",2011,3640,2366,4920.423519195,0,4773.914484486,146.509034709,0,0
"773","Kitwancool",2012,7854,5476,1351.895393728,0,1314.490965291,37.404428437,0,0
"774","Kitwancool",2013,937,828,493.837362645,0,335.595571563,158.241791082,0,0
"775","Kitwancool",2014,20444,13699,1434.800204268,0,1419.758208918,15.04199535,0,0
"776","Kitwancool",2015,5306,4636,148.99720031,0,134.95800465,14.03919566,0,0
"777","Kitwancool",2016,1461,1100,NA,0,125.96080434,53.14838357,0,NA
"778","Kitwancool",2017,373,357,NA,0,476.85161643,166.966148385,NA,NA
"779","Kitwancool",2018,1578,1434,NA,0,1498.033851615,NA,NA,NA
"780","Kitwancool",2019,150,125,NA,0,NA,NA,NA,NA
"781","Kitwancool",2020,140,125,NA,NA,NA,NA,NA,NA
"782","Kitwancool",2021,530,435,NA,NA,NA,NA,NA,NA
"783","Kitwancool",2022,1665,1437,NA,NA,NA,NA,NA,NA
"784","Morice",1960,9603,4009,21829.312167344,0,941.777780748,15338.328036696,5549.2063499,0
"785","Morice",1961,12739,5727,20352.634920614,0,1557.798946712,14797.88359245,3996.952381452,0
"786","Morice",1962,8623,3436,14774.021165174,0,1502.91005765,10658.539678626,2612.571428898,0
"787","Morice",1963,1816,1145,10169.492064613,0,1082.507939922,6966.857140299,2120.126984392,0
"788","Morice",1964,13692,5727,12455.973545891,0,707.571430803,5653.671955596,6094.730159492,0
"789","Morice",1965,22648,11455,21599.894176334,0,574.201060012,16252.613750646,4773.079365676,0
"790","Morice",1966,21850,6873,17082.613757484,0,1650.656089862,12728.211635538,2703.746032084,0
"791","Morice",1967,15738,3895,10337.11111277,0,1292.708998786,7209.989415342,1834.412698642,0
"792","Morice",1968,10287,3436,8306.698413547,0,732.264552574,4891.767193971,2682.666667002,0
"793","Morice",1969,8348,3780,7893.137565108,0,496.820107387,7153.777775151,242.53968257,0
"794","Morice",1970,23998,10768,1528.248679322,0,726.555557847,646.772486535,154.92063494,0
"795","Morice",1971,18794,7560,1425.857143031,0,65.687830895,413.12169297,947.047619166,0
"796","Morice",1972,10646,4124,3414.656083967,0,41.95767209,2525.460316533,847.238095344,0
"797","Morice",1973,7223,2291,3567.984127095,0,256.492064301,2259.301586472,1052.190476322,0
"798","Morice",1974,10563,2749,3695.365079141,0,229.460318184,2805.841268811,660.063492146,0
"799","Morice",1975,955,515,3602.216931664,0,284.968254867,1760.169311523,1557.079365274,0
"800","Morice",1976,610,229,9426.089946766,0,178.767196331,4152.211638687,5095.111111748,0
"801","Morice",1977,3729,1375,19605.878303919,0,421.708996039,13586.962957974,5597.206349906,0
"802","Morice",1978,3336,1145,21201.809523293,0,1379.925930278,14925.883592403,4896.000000612,0
"803","Morice",1979,4143,1604,17307.402116731,0,1515.910057691,13055.999995206,2735.492063834,0
"804","Morice",1980,2599,916,12981.280425329,0,1326.000004182,7294.645499967,4360.63492118,0
"805","Morice",1981,6131,2291,16688.460316067,0,740.862436199,11628.35978409,4319.238095778,0
"806","Morice",1982,20062,6873,14611.862433597,0,1181.00529473,11517.968249739,1912.888889128,0
"807","Morice",1983,22039,9164,12494.830690425,0,1169.793654483,5101.037035164,6224.000000778,0
"808","Morice",1984,19278,6873,21829.820101949,0,518.074075708,16597.333327239,4714.412699002,0
"809","Morice",1985,10771,4582,41549.624342736,0,1685.666671983,12571.767191151,27292.190479602,0
"810","Morice",1986,17170,6873,97300.439133648,0,1276.820109847,72779.174576451,23244.44444735,0
"811","Morice",1987,17007,9164,NA,0,7391.634943947,61985.185162425,15439.492065422,NA
"812","Morice",1988,7532,2291,NA,0,6295.370390225,41171.978820861,NA,0
"813","Morice",1989,24507,12829,NA,0,4181.529113717,NA,34010.412702664,0
"814","Morice",1990,18563,6873,NA,0,NA,90694.433829132,30418.539686342,0
"815","Morice",1991,107463,45819,NA,NA,9211.153468204,81116.105790321,26155.428574698,0
"816","Morice",1992,91525,30928,81818.291006142,0,8238.354523337,69747.809498199,3832.126984606,0
"817","Morice",1993,60793,25201,23241.052929384,0,7083.761927103,10219.005287253,5938.285715028,0
"818","Morice",1994,NA,NA,18843.835976541,0,1037.867728141,15835.428565614,1970.539682786,0
"819","Morice",1995,133916,40092,8758.169315549,0,1608.285719358,5254.772484843,1895.111111348,0
"820","Morice",1996,119773,46965,8063.253968391,0,533.687832371,5053.629627774,2475.936508246,0
"821","Morice",1997,102987,27492,13652.137566149,0,513.259260878,6602.497352073,6536.380953198,0
"822","Morice",1998,15089,6873,22749.8042291,0,670.566139681,17430.349199949,4648.88888947,0
"823","Morice",1999,23382,17182,17241.338625754,0,1770.269846853,12397.037032485,3074.031746416,0
"824","Morice",2000,7759,3436,15694.460319201,0,1259.074078045,8197.417986408,6237.968254748,0
"825","Morice",2001,7462,4582,31598.433860718,0,832.550267176,16634.582004474,14131.301589068,0
"826","Morice",2002,9749,5595,45247.968246194,0,1689.449740778,37683.470885634,5875.047619782,0
"827","Morice",2003,25737,18790,27625.830695165,0,3827.227525298,15666.793645041,8131.809524826,0
"828","Morice",2004,18305,13479,27214.269838818,0,1591.158735177,21684.825388863,3938.285714778,0
"829","Morice",2005,12104,9549,14884.015876378,0,2202.365086311,10502.095234239,2179.555555828,0
"830","Morice",2006,24562,15808,8932.354498841,0,1066.619050983,5812.148146014,2053.587301844,0
"831","Morice",2007,55642,39231,8653.19576737,0,590.296298158,5476.232802222,2586.66666699,0
"832","Morice",2008,23133,15027,12704.497354375,0,556.179895934,6897.777775245,5250.539683196,0
"833","Morice",2009,32019,26291,23302.629627773,0,700.555557765,14001.439148298,8600.63492171,0
"834","Morice",2010,15507,12395,33500.666663873,0,1422.021168506,22935.026446605,9143.619048762,0
"835","Morice",2011,8582,6422,29562.10052785,0,2329.338631685,24382.984118031,2849.777778134,0
"836","Morice",2012,8086,5963,15422.597889286,0,2476.396833207,7599.407404617,5346.793651462,0
"837","Morice",2013,10185,8135,22301.550262658,0,771.814817249,14258.116396881,7271.619048528,0
"838","Morice",2014,20674,16595,26717.423278605,0,1448.089951657,19390.984119864,5878.349207084,0
"839","Morice",2015,33865,28133,31930.962965204,0,1969.396831608,15675.597877842,14285.968255754,0
"840","Morice",2016,36003,26309,NA,0,1592.052915074,38095.915329927,5602.031746732,NA
"841","Morice",2017,11221,10728,NA,0,3869.116414319,14938.751317266,NA,NA
"842","Morice",2018,21053,19154,NA,0,1517.216936002,NA,NA,NA
"843","Morice",2019,28632,24260,NA,0,NA,NA,NA,NA
"844","Morice",2020,23146,19805,NA,NA,NA,NA,NA,NA
"845","Morice",2021,56251,48850,NA,NA,NA,NA,NA,NA
"846","Morice",2022,22058,18827,NA,NA,NA,NA,NA,NA
"847","Stephens",1960,8931,5578,15237.95,33.08,2721.87,12483,0,0
"848","Stephens",1961,2593,1673,NA,302.43,1248.3,30479.4,0,NA
"849","Stephens",1962,4,2,NA,138.7,3047.94,55063.8,NA,0
"850","Stephens",1963,10247,7809,NA,338.66,5506.38,NA,0,0
"851","Stephens",1964,5354,3347,NA,611.82,NA,26283.6,0,0
"852","Stephens",1965,2455,1673,NA,NA,2628.36,7038,0,0
"853","Stephens",1966,5995,3347,28672.64,292.04,703.8,27676.8,0,0
"854","Stephens",1967,8665,4462,30961.88,78.2,2767.68,28116,0,0
"855","Stephens",1968,13681,7809,18312.92,307.52,2811.6,15193.8,0,0
"856","Stephens",1969,12063,7809,18090.28,312.4,1519.38,16258.5,0,0
"857","Stephens",1970,12113,7809,13891.57,168.82,1625.85,12096.9,0,0
"858","Stephens",1971,12703,7809,NA,180.65,1209.69,474.3,0,NA
"859","Stephens",1972,12904,7809,NA,134.41,47.43,7650,NA,0
"860","Stephens",1973,13947,7809,NA,5.27,765,NA,0,0
"861","Stephens",1974,14925,7809,NA,85,NA,28125,0,0
"862","Stephens",1975,11104,7809,NA,NA,2812.5,14598,0,0
"863","Stephens",1976,1494,892,NA,312.5,1459.8,38042.1,0,NA
"864","Stephens",1977,13167,7809,NA,162.2,3804.21,41582.7,NA,0
"865","Stephens",1978,774,446,NA,422.69,4158.27,NA,0,0
"866","Stephens",1979,12908,7809,NA,462.03,NA,40413.6,0,0
"867","Stephens",1980,11486,6693,NA,NA,4041.36,44592.3,0,0
"868","Stephens",1981,11224,6693,51268.17,449.04,4459.23,46359.9,0,0
"869","Stephens",1982,20448,11156,79473.26,495.47,4635.99,74341.8,0,0
"870","Stephens",1983,NA,NA,145860.79,515.11,7434.18,137911.5,0,0
"871","Stephens",1984,11129,7809,52800.57,826.02,13791.15,38183.4,0,0
"872","Stephens",1985,21928,12271,52032.79,1532.35,3818.34,46682.1,0,0
"873","Stephens",1986,12767,7809,74238.57,424.26,4668.21,69146.1,0,0
"874","Stephens",1987,11698,8924,NA,518.69,6914.61,111006,0,NA
"875","Stephens",1988,13564,6693,NA,768.29,11100.6,93214.8,NA,0
"876","Stephens",1989,13144,7809,NA,1233.4,9321.48,NA,0,0
"877","Stephens",1990,12855,7809,NA,1035.72,NA,43499.7,0,NA
"878","Stephens",1991,15544,8924,NA,NA,4349.97,50339.7,NA,NA
"879","Stephens",1992,26202,13387,NA,483.33,5033.97,NA,NA,0
"880","Stephens",1993,22919,11156,NA,559.33,NA,NA,0,NA
"881","Stephens",1994,15312,8924,NA,NA,NA,14256,NA,0
"882","Stephens",1995,11258,5578,NA,NA,1425.6,NA,0,0
"883","Stephens",1996,12652,5132,NA,158.4,NA,10529.1,0,0
"884","Stephens",1997,7843,2677,NA,NA,1052.91,4228.2,0,0
