Stock,Brood Year,Escapement,0.1,0.2,1.1,0.3,1.2,2.1,0.4,1.3,2.2,3.1,1.4,2.3,3.2,3.3,2.4,3.4,4.1,4.2,4.3,4.4,2.5,1.5,,,
Chignik Late,1994,"286,361",0,24,816,0,"41,950","7,151",0,"469,141","290,796",0,"5,113","605,758",270,"1,363","2,428",0,0,"1,164",0,NA,0,NA,,,
Chignik Late,1995,"293,760",0,35,"2,200","5,613","196,988",0,0,"510,178","42,545",132,"3,070","688,336","14,283","12,491","12,267",0,68,0,0,NA,0,NA,,,
Chignik Late,1996,"319,674",0,950,85,"71,946","57,377",268,181,"525,710","93,661",206,"7,266","526,242","3,736","6,688","3,095",0,0,0,0,NA,0,NA,,,
Chignik Late,1997,"306,778",0,"3,555",132,"2,053","26,606","2,107",420,"187,487","106,317",0,"1,693","531,344","2,239","2,725","3,892",213,0,0,0,NA,0,NA,,,
Chignik Late,1998,"218,238",0,179,"1,442","2,244","46,062",131,0,"221,804","35,544",0,604,"158,613",256,827,404,0,0,0,0,NA,0,NA,,,
Chignik Late,1999,"291,432",0,594,83,"8,715","51,382","2,501",0,"135,312","42,008",0,"1,925","120,981",106,617,"1,934",0,0,0,0,NA,0,NA,,,
Chignik Late,2000,"439,155",0,159,"1,274","3,393","62,220","1,121",0,"553,117","19,690",0,"5,826","390,459",0,"5,266","7,310",0,0,0,0,NA,0,NA,,,
Chignik Late,2001,"301,858",0,17,350,"11,644","15,139","1,036","1,166","272,176","41,331",0,"13,990","382,954",573,156,"6,103",0,0,0,0,NA,0,NA,,,
Chignik Late,2002,"331,120",0,0,404,"7,861","28,266",0,190,"280,212","24,251",0,"3,376","263,721",272,"1,956","3,563",0,0,0,0,NA,0,NA,,,
Chignik Late,2003,"246,939",0,923,334,"36,498","44,298",266,45,"224,081","38,120",0,"3,111","339,252",216,"2,454","3,127",0,0,0,0,NA,0,NA,,,
Chignik Late,2004,"216,227",0,"4,236",858,"35,644","15,899",543,221,"321,924","140,623",0,"1,344","452,340",0,"8,897","7,906",0,0,0,0,NA,0,NA,,,
Chignik Late,2005,"245,396",0,512,0,"11,473","53,279","1,078",0,"362,571","48,116",0,"2,167","283,064","31,696","23,754","3,177","5,560",0,0,0,NA,0,NA,,,
Chignik Late,2006,"323,706",0,"1,718",757,"10,795","60,773","2,880",0,"249,542","173,160",188,"4,193","855,641",851,"34,871","12,506",0,0,0,0,NA,0,NA,,,
Chignik Late,2007,"265,192",0,"2,260","1,134","11,698","13,656",900,17,"62,119","91,442",0,1,"622,115",0,"1,213","4,651",0,0,0,0,NA,0,NA,,,
Chignik Late,2008,"265,359",0,741,"2,991","2,958","188,796",652,0,"301,686","37,622",0,"1,352","342,358",0,"9,392",0,0,0,0,0,NA,0,NA,,,
Chignik Late,2009,"273,679",0,0,"1,196",178,"30,764","3,036","2,136","104,386","193,186",0,"1,535","860,229","6,336","3,948",575,146,0,0,0,NA,0,NA,,,
Chignik Late,2010,"293,395",0,0,"3,103",592,"62,018","14,992",0,"582,703","141,842",0,924,"356,406","1,114","4,389","12,310",0,0,0,0,NA,0,NA,,,
Chignik Late,2011,"261,259",0,0,"6,404",753,"118,759","11,428",0,"435,909","59,868",0,"5,276","317,091",223,456,"2,225",0,0,0,0,NA,0,NA,,,
Chignik Late,2012,"351,682",0,0,"4,416","1,283","35,951","1,708",0,"200,028","35,511",0,"1,986","40,610",429,"1,861",548,0,0,0,0,NA,0,NA,,,
Chignik Late,2013,"351,349",0,436,926,"8,181","48,359","4,131",1,"100,126","113,014",0,771,"389,664",0,0,901,0,0,0,0,NA,0,NA,,,
Chignik Late,2014,"297,812",0,951,"2,966","10,873","73,532",228,917,"228,512","26,373",0,286,"53,489",70,0,0,0,0,0,0,NA,0,NA,,,
Chignik Late,2015,"702,051",0,"11,834","1,448","73,891","13,682","17,373",99,"37,609","50,036",0,8,"287,019",954,696,"2,799",,0,0,,NA,,NA,,,
Chignik Late,2016,"356,464",0,466,"4,540",580,"8,015",829,"1,156","67,937","28,766",0,1,"115,465",8,,,,0,,,NA,,NA,,,
Chignik Late,2017,"372,064",0,135,144,"10,282","52,008","1,723",0,"133,808","31,171",0,,,,,,,,,,NA,,NA,,,
Chignik Late,2018,"356,724",0,"9,800","6,327","15,672","354,726","6,254",,,,,,,,,,,,,,NA,,NA,,,
Chignik Late,2019,"294,889",0,"6,137","6,558",,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Late,2020,"152,192",8,,,,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Late,2021,"345,216",,,,,,,,,,,,,,,,,,,,NA,,NA,,,
Chignik Late,2022,"395,858",,,,,,,,,,,,,,,,,,,,NA,,NA,,,
Bear,1980,"238,038",,,,,,,0,"12,754","400,014",90,54,"132,036",330,17,205,0,NA,NA,NA,NA,NA,0,,,
Bear,1981,"214,728",,,,"1,134","43,049","9,594",0,"6,463","210,579",0,2,"47,413",18,93,41,0,NA,NA,NA,NA,NA,0,,,
Bear,1982,"104,503",,0,0,657,"1,324","1,333",0,"7,344","70,269",0,91,"197,258",488,847,"1,259",0,NA,NA,NA,NA,NA,0,,,
Bear,1983,"172,143",0,0,0,147,"5,044",176,0,"16,802","134,380",0,488,"160,027","2,093",0,89,0,NA,NA,NA,NA,NA,0,,,
Bear,1984,"108,151",0,0,0,429,"2,887","19,898",0,"23,787","301,375",0,185,"142,790","11,014",0,"1,261",0,NA,NA,NA,NA,NA,0,,,
Bear,1985,"170,739",0,0,1,592,"24,407","14,756",0,"138,603","538,445",0,"1,058","217,073",38,"2,074","2,789",0,NA,NA,NA,NA,NA,0,,,
Bear,1986,"98,921",0,0,172,"2,512","62,610","2,269",0,"77,677","412,258",0,"1,252","301,036","5,751","4,290",416,0,NA,NA,NA,NA,NA,0,,,
Bear,1987,"83,395",0,0,0,910,"77,886","17,721",57,"19,211","451,063","1,000",321,"490,594","25,598","2,341","1,909",0,NA,NA,NA,NA,NA,0,,,
Bear,1988,"140,660",0,0,"2,101",256,"15,096","29,363",77,"18,515","370,999",0,109,"250,503",224,143,"2,886",0,NA,NA,NA,NA,NA,0,,,
Bear,1989,"204,804",0,0,"2,599","1,932","6,504","40,756",0,"52,714","638,148",0,"2,223","322,645","1,191",67,439,0,NA,NA,NA,NA,NA,0,,,
Bear,1990,"262,946",0,0,0,"1,037","35,887","11,911",82,"77,905","795,302",0,94,"250,526","13,215","1,370",751,0,NA,NA,NA,NA,NA,0,,,
Bear,1991,"173,913",0,0,"1,123",211,"39,738","15,637",90,"32,615","192,725",146,979,"91,586","1,564",1,0,0,NA,NA,NA,NA,NA,0,,,
Bear,1992,"195,830",0,0,247,741,"7,789","19,961",226,"44,890","356,357",0,0,"73,155",339,215,44,0,NA,NA,NA,NA,NA,0,,,
Bear,1993,"197,988",0,189,122,"7,940","6,631","30,910",1,"6,601","366,291",123,184,"114,578","5,819","1,299",100,32,NA,NA,NA,NA,NA,0,,,
Bear,1994,"204,441",0,316,"1,705",312,"20,444","21,371",0,"18,139","566,411",0,55,"156,901","1,098",229,714,0,NA,NA,NA,NA,NA,32,,,
Bear,1995,"107,961",0,24,"1,279",497,"30,943","27,553",0,"47,482","455,680",0,860,"147,895",32,351,"1,149",0,NA,NA,NA,NA,NA,0,,,
Bear,1996,"119,629",0,217,"1,208","1,287","37,755","8,026",32,"15,639","271,516",0,301,"143,781","19,931","2,901",423,0,NA,NA,NA,NA,NA,0,,,
Bear,1997,"145,311",0,0,527,"1,095","5,718","28,904",50,"2,606","198,531",201,196,"103,653","7,179",10,0,0,NA,NA,NA,NA,NA,0,,,
Bear,1998,"193,420",0,"2,749",202,"1,549","13,224","10,321",0,"13,915","163,150",0,0,"20,433",375,25,139,0,NA,NA,NA,NA,NA,0,,,
Bear,1999,"127,890",211,"2,058",347,"1,316","5,837","27,362",0,"1,592","42,043",0,520,"32,175",69,11,579,0,NA,NA,NA,NA,NA,0,,,
Bear,2000,"90,947",15,722,"7,625",225,"15,160","7,762",69,"78,873","491,468",0,"1,916","134,683",339,837,"1,062",0,NA,NA,NA,NA,NA,0,,,
Bear,2001,"122,505",134,921,540,"3,355","14,271","10,434",106,"41,740","203,429",0,816,"124,321",5,0,"1,670",0,NA,NA,NA,NA,NA,0,,,
Bear,2002,"95,520",11,"7,476","6,420","2,354","137,064","15,417",104,"150,956","584,702",0,"1,123","136,306",0,0,234,0,NA,NA,NA,NA,NA,0,,,
Bear,2003,"139,799",221,"2,665","4,320","2,046","62,296","17,103",0,"230,760","436,775",0,"1,841","145,171",233,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2004,"80,435",0,0,"1,171","5,012","51,056","9,458",0,"24,643","115,873",0,174,"85,731",0,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2005,"221,752",0,0,419,0,"6,422","9,871",0,"63,392","260,270",0,0,"117,166",27,70,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2006,"182,005",0,0,0,346,"27,840","3,337",0,"50,692","33,869",135,0,"21,657","10,994","1,320",543,0,NA,NA,NA,NA,NA,0,,,
Bear,2007,"224,767",0,0,"1,753",0,"4,504","2,348",0,"16,311","56,893",0,35,"33,983","1,456",851,625,0,NA,NA,NA,NA,NA,0,,,
Bear,2008,"195,474",0,0,"1,366",0,"1,394","8,315",0,"10,494","224,569",0,17,"71,361","2,015",489,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2009,"133,263",0,0,807,0,"12,396","14,650",0,"9,667","367,576",0,0,"110,111",0,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2010,"142,966",0,0,0,159,"7,333","10,439",0,"2,538","417,546",0,0,"78,302",630,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2011,"132,549",0,0,238,0,"8,809","32,542",0,"9,597","184,773",0,0,"75,191",0,0,296,0,NA,NA,NA,NA,NA,0,,,
Bear,2012,"116,442",0,0,666,0,"7,204","9,401",0,"8,584","77,008",0,0,"114,961",0,793,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2013,"196,926",0,0,"43,356",0,"142,870","16,982",0,"199,652","352,759",0,108,"107,790",0,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2014,"208,459",0,0,"7,319",0,"93,514","8,763",0,"54,500","186,611",0,0,"70,586",0,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2015,"201,664",0,0,"12,744",0,"87,604","8,045",0,"69,092","185,934",0,0,"42,439",0,0,0,0,NA,NA,NA,NA,NA,0,,,
Bear,2016,"139,720",0,0,"3,575",0,"28,758","5,372",0,"63,806","104,082",0,759,"42,376",0,0,0,,NA,NA,NA,NA,NA,0,,,
Bear,2017,"214,160",0,0,"8,992",0,"151,732","5,244",0,"63,711","103,901",0,0,"23,422",0,,,,NA,NA,NA,NA,NA,,,,
Bear,2018,"232,907",0,0,"8,502",0,"151,485","5,234",0,"117,155","47,268",0,,,,,,,NA,NA,NA,NA,NA,,,,
Bear,2019,"205,273",0,0,"8,487",0,"55,100",0,,,,,,,,,,,NA,NA,NA,NA,NA,,,,
Bear,2020,"200,802",0,0,"6,005",,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,
Bear,2021,"192,760",0,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,
Bear,2022,"148,928",,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,
Nelson,1978,,,,,,,,,,,,,,,779,"2,942",NA,NA,NA,NA,NA,,101,,,
Nelson,1979,,,,,,,,,,,,"5,620","322,104",542,170,701,NA,NA,NA,NA,NA,,0,,,
Nelson,1980,,,,,,,,299,"107,873","492,648",0,131,"185,282",202,44,239,NA,NA,NA,NA,NA,,0,,,
Nelson,1981,"251,000",,,,"1,759","36,372","46,924",72,"41,812","47,275",0,660,"13,678",35,0,59,NA,NA,NA,NA,NA,,0,,,
Nelson,1982,"179,600",,314,65,"5,608","11,464","2,635",67,"45,490","143,389",0,123,"125,841","1,572",8,963,NA,NA,NA,NA,NA,,0,,,
Nelson,1983,"128,800",0,852,0,"5,740","43,856","23,711",244,"72,682","53,532",0,936,"66,102",210,"2,751","2,964",NA,NA,NA,NA,NA,,0,,,
Nelson,1984,"251,000",0,624,"6,638","1,912","59,603","12,678",206,"59,696","276,557",154,449,"275,013","10,624",0,17,NA,NA,NA,NA,NA,,0,,,
Nelson,1985,"314,000",0,168,671,976,"77,339","8,037",171,"110,618","238,924",0,0,"109,028",0,46,"1,632",NA,NA,NA,NA,NA,,0,,,
Nelson,1986,"117,500",40,187,353,"4,370","33,650",13,0,"188,884","175,014",0,"7,801","140,116",285,"1,979","1,817",NA,NA,NA,NA,NA,,0,,,
Nelson,1987,"155,700",0,57,0,"1,588","71,043","4,221",143,112,"151,270",0,"2,986","287,652","7,874",288,"3,054",NA,NA,NA,NA,NA,,0,,,
Nelson,1988,"142,900",0,574,"3,357","3,441","132,457","9,261",0,"126,716","257,895",0,"4,422","129,241","2,311","1,051","1,025",NA,NA,NA,NA,NA,,0,,,
Nelson,1989,"206,800",0,520,394,"3,029","21,813","8,550",0,"42,705","422,926",333,510,"129,324","2,124",0,104,NA,NA,NA,NA,NA,,0,,,
Nelson,1990,"269,200",0,274,0,"1,836","39,391","15,830",47,"104,895","490,010",0,770,"66,012",0,388,0,NA,NA,NA,NA,NA,,0,,,
Nelson,1991,"279,200",0,43,57,850,"27,591","29,153",13,"93,773","397,612",0,"1,059","117,254",0,0,0,NA,NA,NA,NA,NA,,0,,,
Nelson,1992,"179,700",177,372,367,"7,022","101,543","16,002",35,"88,011","138,846",0,270,"65,466","1,950",323,0,NA,NA,NA,NA,NA,,0,,,
Nelson,1993,"262,200",0,588,696,"6,168","32,200",0,0,"101,468","68,567",0,757,"43,961",0,822,247,NA,NA,NA,NA,NA,,0,,,
Nelson,1994,"333,400",0,0,66,"1,784","56,338","25,719",0,"55,711","278,510",0,187,"64,812","2,238",850,396,NA,NA,NA,NA,NA,,0,,,
Nelson,1995,"338,700",0,408,"1,225",9053,"40,189","8,048",45,"40,011","159,412",0,443,"59,776",0,"1,805",427,NA,NA,NA,NA,NA,,0,,,
Nelson,1996,"250,500",0,487,369,"4,798","103,080",373,"1,351","127,901","121,449",179,258,"116,142","29,140","5,141",284,NA,NA,NA,NA,NA,,0,,,
Nelson,1997,"183,000",0,28,336,"11,403","40,783","5,776",0,"36,770","364,391",234,781,"188,100","3,880",592,"1,428",NA,NA,NA,NA,NA,,0,,,
Nelson,1998,"159,810",0,"5,419",603,"8,105","49,739","8,673",0,"88,210","248,385","1,082",989,"122,876","1,015",738,77,NA,NA,NA,NA,NA,,0,,,
Nelson,1999,"202,067",0,"23,892",284,"13,776","47,362","104,402",591,"106,577","677,132",532,"1,501","117,938","6,593","2,055",446,NA,NA,NA,NA,NA,0,0,,,
Nelson,2000,"182,694",234,"10,599","2,296","15,861","42,510","2,498",0,"53,774","363,805",0,927,"75,988",433,598,258,NA,NA,NA,NA,NA,0,0,,,
Nelson,2001,"201,962",2152,"34,953",20,"15,722","38,048","8,544",705,"60,178","252,169",0,672,"124,101","1,063","1,137",469,NA,NA,NA,NA,NA,0,0,,,
Nelson,2002,"315,689",159,"16,950",191,"12,230","52,044","4,310",271,"67,350","238,834",0,392,"94,440",836,0,238,NA,NA,NA,NA,NA,0,0,,,
Nelson,2003,"343,511",820,"7,994",784,"10,424","71,839",884,327,"79,730","73,596",0,"2,072","30,449",497,244,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2004,"480,097",0,"1,166",96,"7,016","65,083","1,158",236,"144,813","163,350",0,0,"45,616",244,0,"1,142",NA,NA,NA,NA,NA,0,0,,,
Nelson,2005,"290,000",0,564,181,"1,962","26,112",572,0,"80,858","35,531",0,"1,604","17,003",0,0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2006,"215,000",0,488,430,"2,386","30,824","3,136",273,"26,912","98,009",147,0,"39,325","1,618","1,188",0,NA,NA,NA,NA,NA,145,0,,,
Nelson,2007,"180,000",0,0,"1,296",0,"11,964","2,859",85,"11,822","66,603",0,317,"49,128","2,560",554,"1,292",NA,NA,NA,NA,NA,0,145,,,
Nelson,2008,"141,600",0,0,"2,989","2,034","62,468","1,716",0,"73,143","189,559",0,893,"57,108",410,0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2009,"157,000",0,0,"34,315",551,"144,145","2,426",82,"98,081","157,232",0,0,"50,372","7,474",0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2010,"108,000",0,"1,372",808,"4,285","132,747","6,293",0,"24,898","378,437",662,0,"61,935","4,127",0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2011,"89,000",0,221,"1,369",254,"60,056","35,843",0,"45,176","325,695",0,0,"57,501",0,0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2012,"103,300",0,0,"8,532",0,"116,014","38,668",0,"45,460","375,078",0,0,"65,640",0,0,158,NA,NA,NA,NA,NA,0,0,,,
Nelson,2013,"248,000",0,0,"10,170",0,"218,766","31,392",0,"42,944","241,768",0,0,"28,244",316,0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2014,"250,000",0,0,456,0,"31,427","3,780",0,"21,250","85,210",0,0,"12,203",342,0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2015,"257,000",0,171,575,237,"44,140","16,481",0,"15,651","189,644",0,648,"50,181",0,0,0,NA,NA,NA,NA,NA,0,0,,,
Nelson,2016,"300,000",0,0,"2,842",0,"55,075","3,467",0,"31,988","60,872",0,0,"26,508",0,,,NA,NA,NA,NA,NA,,,,,
Nelson,2017,"381,000",0,0,659,0,"59,718","1,514",0,"39,821","38,163",0,,,,,,NA,NA,NA,NA,NA,,,,,
Nelson,2018,"221,000",0,0,0,373,"15,957","4,502",,,,,,,,,,NA,NA,NA,NA,NA,,,,,
Nelson,2019,"115,000",0,526,"30,649",,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,
Nelson,2020,"185,000",0,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,
Nelson,2021,"110,000",,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,
Nelson,2022,"98,000",,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,
