production_stock_name,production_stock_code,broodyr,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,recruits_age21,recruits_age31,recruits_age32,recruits_age41,recruits_age42,recruits_age43,recruits_age51,recruits_age52,recruits_age53,recruits_age62,recruits_age63,recruits_age64,recruits_age72
Scotch,15,2009,5770,2665,NA,NA,NA,0,0,3,175,45078,0,0,2192,0,0,0,0,0
Scotch,15,2010,522367,273905,NA,NA,NA,0,0,1627,0,385599,0,0,6267,116,0,0,0,0
Scotch,15,2011,33807,12451,NA,NA,NA,0,0,42,0,7886,0,0,328,0,0,0,0,0
Scotch,15,2012,2007,644,NA,NA,NA,0,0,0,0,1999,0,0,83,0,0,0,0,0
Scotch,15,2013,24708,10957,NA,NA,NA,0,0,24,0,7131,0,0,0,0,0,0,0,0
Scotch,15,2014,135134,68761,NA,NA,NA,0,0,1811,0,228352,0,0,2202,0,0,0,0,0
Scotch,15,2015,6614,3535,NA,NA,NA,0,0,0,0,1675,0,0,69,0,0,0,0,0
Scotch,15,2016,990,465,NA,NA,NA,0,0,0,0,1905,0,0,259,0,0,0,0,0
Scotch,15,2017,5654,2356,NA,NA,NA,0,0,23,0,21781,0,0,0,0,0,0,0,0
Scotch,15,2018,82192,29348,NA,NA,NA,0,0,377,0,119417,0,0,2963,0,0,0,0,NA
Scotch,15,2019,1719,992,NA,NA,NA,0,0,10,0,8696,0,0,112,0,NA,NA,NA,NA
Gates,16,1952,7070,4147,NA,NA,NA,0,0,0,0,37343,0,0,657,0,0,0,0,0
Gates,16,1953,74,29,NA,NA,NA,0,0,74,0,7811,0,0,0,0,0,0,0,0
Gates,16,1954,45,18,NA,NA,NA,0,0,0,0,418,0,0,0,280,0,0,0,0
Gates,16,1955,77,31,NA,NA,NA,0,0,33,0,2149,0,0,323,0,0,0,0,0
Gates,16,1956,7848,4147,NA,NA,NA,0,0,552,0,14244,0,0,571,623,0,0,0,0
Gates,16,1957,891,429,NA,NA,NA,0,0,82,0,1051,0,0,30,0,0,0,0,0
Gates,16,1958,81,31,NA,NA,NA,0,0,13,0,398,0,0,128,0,0,0,0,0
Gates,16,1959,868,370,NA,NA,NA,0,0,1212,0,8846,0,0,0,469,0,0,0,0
Gates,16,1960,5449,2772,NA,NA,NA,0,0,1219,0,82760,0,0,183,70,0,0,0,0
Gates,16,1961,252,120,NA,NA,NA,0,0,1038,0,13460,0,0,71,25,0,0,0,0
Gates,16,1962,1046,68,NA,NA,NA,0,0,141,0,312,0,0,0,0,0,0,0,0
Gates,16,1963,4858,1068,NA,NA,NA,0,0,879,0,6769,0,0,680,0,0,0,0,0
Gates,16,1964,19971,8206,NA,NA,NA,0,0,4850,0,99530,0,0,610,0,0,0,0,0
Gates,16,1965,1679,941,NA,NA,NA,0,0,279,0,2198,0,0,18,0,0,0,0,0
Gates,16,1966,592,30,NA,NA,NA,0,0,608,0,310,0,0,0,0,0,0,0,0
Gates,16,1967,1665,351,NA,NA,NA,0,0,1585,0,5076,0,0,263,0,0,0,0,0
Gates,16,1968,10289,3834,NA,NA,7645278,0,0,3891,0,78371,0,0,403,0,0,0,0,0
Gates,16,1969,881,360,NA,NA,373951,0,0,1042,0,3556,0,0,168,0,0,0,0,0
Gates,16,1970,803,14,NA,NA,24570,0,0,258,0,154,0,0,0,0,0,0,0,0
Gates,16,1971,2299,115,NA,NA,238414,0,0,4926,0,7721,0,0,0,0,0,0,0,0
Gates,16,1972,8569,3128,NA,NA,6830705,0,0,4180,0,128111,0,0,322,0,0,0,0,0
Gates,16,1973,899,351,NA,NA,931724,0,0,1344,0,9447,0,0,3794,100,0,0,0,0
Gates,16,1974,1791,37,NA,NA,83675,0,0,1559,0,1413,0,0,0,0,0,0,0,0
Gates,16,1975,4556,1246,NA,NA,2261151,0,0,3841,0,15888,27,0,0,0,0,0,0,0
Gates,16,1976,17744,8820,NA,NA,18529307,0,0,3009,0,67835,0,0,2350,36,0,0,0,0
Gates,16,1977,2889,1174,NA,NA,2140130,0,0,690,0,17045,27,0,2975,587,0,0,0,0
Gates,16,1978,2570,129,NA,NA,224667,0,0,589,0,860,0,0,198,0,0,0,0,0
Gates,16,1979,5025,1649,NA,NA,2999602,0,0,1866,0,15902,12,0,0,486,0,0,0,0
Gates,16,1980,25494,11032,NA,NA,12171402,0,0,1496,0,76467,15,0,1381,272,0,0,0,0
Gates,16,1981,4809,1907,NA,NA,4111631,0,0,412,0,14267,143,0,3085,222,0,0,0,0
Gates,16,1982,2209,439,NA,NA,1170889,0,0,3361,0,5472,0,0,868,0,0,0,0,0
Gates,16,1983,8425,3055,NA,NA,5712440,0,0,1542,0,26208,0,0,348,0,0,0,0,0
Gates,16,1984,29072,9148,NA,NA,15057000,0,0,1730,0,115017,56,0,21116,0,0,0,0,0
Gates,16,1985,5804,2032,NA,NA,3711625,0,0,6340,0,114856,0,0,10766,0,0,0,0,0
Gates,16,1986,4816,1880,NA,NA,3374763,0,0,6349,0,20390,0,0,610,0,0,0,0,0
Gates,16,1987,9822,4105,NA,NA,6042600,0,0,1683,0,22546,0,0,3604,0,0,0,0,0
Gates,16,1988,50357,17841,NA,NA,15863186,0,0,9599,0,305722,0,0,4031,191,0,0,0,0
Gates,16,1989,19672,9795,NA,NA,11720740,0,0,5779,0,38792,0,0,8523,0,0,0,0,0
Gates,16,1990,6887,3304,NA,NA,3647741,0,0,826,0,13177,339,0,1607,0,0,0,0,0
Gates,16,1991,17669,4618,NA,NA,6852237,0,0,1242,0,18884,0,0,1559,0,0,0,0,0
Gates,16,1992,46649,9224,NA,NA,20052983,0,0,11639,0,175651,0,0,8143,0,0,0,0,0
Gates,16,1993,18628,8780,NA,NA,12640476,0,0,557,0,54410,0,0,12557,0,0,0,0,0
Gates,16,1994,4358,1706,NA,NA,2672720,0,0,815,0,21039,0,0,12510,0,0,0,0,0
Gates,16,1995,17798,4533,NA,NA,2179289,0,0,1970,0,20949,0,0,540,0,0,0,0,0
Gates,16,1996,100453,14139,NA,NA,14212396,0,0,413,0,189011,0,0,8576,58,0,0,0,0
Gates,16,1997,6867,1877,NA,NA,4372805,0,0,742,0,11493,0,0,1174,0,0,0,0,0
Gates,16,1998,8725,2442,NA,NA,6091980,0,0,408,0,3841,0,0,563,0,0,0,0,0
Gates,16,1999,4507,1765,NA,NA,13942,0,0,2508,0,37729,0,0,2405,0,0,0,0,0
Gates,16,2000,89389,16571,NA,NA,15192685,0,0,624,0,87114,0,0,4264,0,0,0,0,0
Gates,16,2001,13329,4007,NA,NA,6468268,0,0,315,0,43190,0,0,6741,0,0,0,0,0
Gates,16,2002,4681,1144,NA,NA,2813077,0,0,1262,0,11045,0,0,694,0,0,0,0,0
Gates,16,2003,10435,5036,NA,NA,6058553,0,0,213,0,3861,0,0,687,0,0,0,0,0
Gates,16,2004,9921,5483,NA,NA,7769612,0,17,343,0,40513,0,0,8081,0,0,0,0,0
Gates,16,2005,16412,8851,NA,NA,6352298,0,0,180,0,13921,0,0,1143,0,0,0,0,0
Gates,16,2006,3071,1456,NA,NA,1800000,0,0,1956,0,29030,0,0,12868,487,0,0,0,0
Gates,16,2007,2898,1079,NA,NA,1500000,0,0,8079,0,106974,0,0,1312,320,0,0,0,0
Gates,16,2008,15018,1752,NA,NA,1957687,0,0,2360,0,68837,0,0,10716,0,0,0,0,0
Gates,16,2009,10856,5274,NA,NA,4803344,0,0,4647,0,101185,0,0,17194,0,0,0,0,0
Gates,16,2010,22431,5903,NA,NA,4908002,0,0,3978,0,32492,0,0,4104,206,0,0,0,0
Gates,16,2011,57433,26445,NA,NA,15729992,0,0,1812,0,33727,0,0,587,211,0,0,0,0
Gates,16,2012,31179,6899,NA,NA,4792393,0,0,3405,0,21387,0,0,1585,0,0,0,0,0
Gates,16,2013,57326,23053,NA,NA,15590000,0,0,330,0,8511,0,0,4601,0,0,0,0,0
Gates,16,2014,16928,8495,NA,NA,9470759,18,0,129,0,8599,0,0,1092,0,0,0,0,0
Gates,16,2015,20326,9686,NA,NA,10040000,0,0,1722,0,12552,22,0,856,0,0,0,0,0
Gates,16,2016,8797,3535,NA,NA,990964,0,0,398,0,9039,0,0,485,0,0,0,0,0
Gates,16,2017,7040,3204,NA,NA,1559886,0,0,260,0,47886,0,0,2787,0,0,0,0,0
Gates,16,2018,4338,1573,NA,NA,1002013,0,0,169,0,2787,0,0,1147,0,0,0,0,NA
Gates,16,2019,9876,4969,NA,NA,NA,0,0,877,0,29352,0,0,488,0,NA,NA,NA,NA
Nadina,17,1973,19442,10726,NA,NA,12122936,0,0,146,0,67467,0,0,5741,0,0,0,0,0
Nadina,17,1974,3825,2072,NA,NA,2054207,0,0,195,0,20017,0,0,0,0,0,0,0,0
Nadina,17,1975,15800,8655,NA,NA,13856068,0,0,340,0,152807,0,0,5729,0,0,0,0,0
Nadina,17,1976,1774,898,NA,NA,1961881,0,0,27,0,7247,0,0,0,0,0,0,0,0
Nadina,17,1977,18349,10085,NA,NA,14502236,0,0,172,0,125303,0,0,6574,0,0,0,0,0
Nadina,17,1978,2782,1527,NA,NA,2922985,0,0,83,0,28397,0,0,2767,0,0,0,0,0
Nadina,17,1979,57495,21272,NA,NA,22064671,0,0,5,0,83912,0,0,17456,0,0,0,0,0
Nadina,17,1980,3284,1603,NA,NA,1990553,0,0,4,0,16037,0,0,5331,0,0,0,0,0
Nadina,17,1981,19737,11363,NA,NA,17002430,0,0,5,0,73214,0,0,3530,51,0,0,0,0
Nadina,17,1982,2350,1423,NA,NA,1415393,0,0,0,0,5364,0,0,1411,0,0,0,0,0
Nadina,17,1983,28215,15945,NA,NA,19328037,0,0,32,0,138480,0,0,11219,0,0,0,0,0
Nadina,17,1984,7878,3847,NA,NA,4411584,0,0,0,0,20594,0,0,4323,0,0,0,0,0
Nadina,17,1985,13825,7731,NA,NA,6700363,0,0,0,0,41411,0,0,5442,0,0,0,0,0
Nadina,17,1986,3575,2051,NA,NA,3930768,0,0,0,0,16080,0,0,4758,0,0,0,0,0
Nadina,17,1987,38515,15643,NA,NA,19871025,0,0,16,0,170901,0,0,20119,0,0,0,0,0
Nadina,17,1988,9311,4514,NA,NA,8596634,0,0,0,0,48538,0,0,9201,0,0,0,0,0
Nadina,17,1989,5008,2707,NA,NA,1974445,0,0,0,0,15466,0,0,3412,1138,0,0,0,0
Nadina,17,1990,6047,3405,NA,NA,2345642,0,0,0,0,14995,0,0,739,0,0,0,0,0
Nadina,17,1991,61074,33387,NA,NA,18315946,0,0,112,0,47222,0,0,9005,0,0,0,0,0
Nadina,17,1992,7728,2355,NA,NA,4280488,0,0,9,0,54950,0,0,49754,0,0,0,0,0
Nadina,17,1993,9595,4797,NA,NA,2206122,0,0,0,0,51434,0,0,5268,0,0,0,0,0
Nadina,17,1994,2097,1077,NA,NA,1993407,0,0,0,0,9887,0,0,8471,0,0,0,0,0
Nadina,17,1995,24006,8452,NA,NA,1832089,0,0,25,0,65492,0,0,0,0,0,0,0,0
Nadina,17,1996,38654,18036,NA,NA,20294594,0,0,4,0,451557,0,0,95036,0,0,0,0,0
Nadina,17,1997,9499,2624,NA,NA,1536551,0,0,0,0,2444,0,0,742,0,0,0,0,0
Nadina,17,1998,3724,1983,NA,NA,3300570,0,0,9,0,3913,0,0,957,0,0,0,0,0
Nadina,17,1999,10342,5026,NA,NA,4131115.9999999995,0,0,0,0,11388,0,0,0,0,0,0,0,0
Nadina,17,2000,199381,67127,NA,NA,51617915,0,0,0,0,233547,0,0,25990,0,0,0,0,0
Nadina,17,2001,54864,17886,NA,NA,17787780,0,0,0,0,48020,0,0,48105,0,9,0,0,0
Nadina,17,2002,1925,1031,NA,NA,1873759,0,0,0,0,5758,0,0,422,0,0,0,0,0
Nadina,17,2003,3163,1677,NA,NA,2242409,0,0,0,0,3370,0,0,335,0,0,0,0,0
Nadina,17,2004,22603,13773,NA,NA,16411476,0,0,32,0,200535,0,0,19201,0,0,0,0,0
Nadina,17,2005,21834,12141,NA,NA,10933782,0,0,0,0,11456,0,0,3948,0,0,0,0,0
Nadina,17,2006,8655,4487,NA,NA,7299827,0,0,4,0,39337,0,0,19939,0,0,0,0,0
Nadina,17,2007,1773,1006,NA,NA,1350722,0,0,0,0,8137,0,0,1066,0,33,0,0,0
Nadina,17,2008,65975,10236,NA,NA,12223074,0,0,6,0,78768,0,0,5048,0,0,0,0,0
Nadina,17,2009,11402,3718,NA,NA,5461032,0,0,0,0,17255,0,0,5225,0,0,0,0,0
Nadina,17,2010,26142,11892,NA,NA,19259680,0,0,390,0,143115,0,0,78918,0,0,0,0,0
Nadina,17,2011,10060,1195,NA,NA,1310693,0,0,0,0,7886,0,0,1099,0,0,0,0,0
Nadina,17,2012,30942,16766,NA,NA,16571326,0,0,38,0,42572,0,0,3704,0,0,0,0,0
Nadina,17,2013,13493,7129,NA,NA,8439341,0,0,0,0,3472,0,0,6796,0,0,0,0,0
Nadina,17,2014,61389,30742,NA,NA,26419928,0,0,440,0,406440,0,0,80224,0,0,0,0,0
Nadina,17,2015,34434,9411,NA,NA,11235310,0,0,0,0,1936,0,0,2277,0,0,0,0,0
Nadina,17,2016,26632,16110,NA,NA,17412291,0,0,150,0,40313,0,0,4137,0,0,0,0,0
Nadina,17,2017,5322,2323,NA,NA,2290446,0,0,0,0,14126,0,0,0,0,0,0,0,0
Nadina,17,2018,177194,58043,NA,NA,58908058,0,0,537,0,512040,0,0,160920,0,0,0,0,NA
Nadina,17,2019,23241,8351,NA,NA,NA,0,0,0,0,29441,0,0,12089,0,NA,NA,NA,NA
Pitt,18,1948,55380,20340,NA,NA,NA,0,0,0,0,26803,0,0,95917,0,0,0,0,0
Pitt,18,1949,9290,4449,NA,NA,NA,0,0,0,0,6085,0,0,13251,1442,0,0,0,0
Pitt,18,1950,40061,13313,NA,NA,NA,0,0,62,0,91231,0,0,55044,0,0,0,0,0
Pitt,18,1951,37837,17922,NA,NA,NA,0,0,0,0,41761,0,0,78541,0,0,0,0,0
Pitt,18,1952,48899,21904,NA,NA,NA,0,0,0,0,39952,0,0,31890,0,0,336,0,0
Pitt,18,1953,18693,9303,NA,NA,NA,0,0,0,0,12688,0,0,12372,747,0,0,0,0
Pitt,18,1954,17624,8332,NA,NA,NA,0,0,42,0,37926,0,0,13126,0,0,0,0,0
Pitt,18,1955,17950,11221,NA,NA,NA,0,0,5,0,78394,0,0,85616,976,0,1946,0,0
Pitt,18,1956,32094,11107,NA,NA,NA,0,0,15,0,28169,0,0,38686,1900,0,1553,0,0
Pitt,18,1957,12338,5130,NA,NA,NA,0,0,0,0,3474,0,0,24544,1189,0,0,0,0
Pitt,18,1958,10385,6658,NA,NA,NA,0,0,12,0,12978,0,0,3157,0,0,388,0,0
Pitt,18,1959,15740,6096,NA,NA,NA,0,0,10,0,21800,0,0,39932,234,0,517,0,0
Pitt,18,1960,24510,12532,NA,NA,NA,0,0,0,0,5842,0,0,27406,29,0,37,0,0
Pitt,18,1961,11162,6542,NA,NA,NA,0,0,74,0,26282,0,0,74479,1531,0,669,0,0
Pitt,18,1962,16585,8479,NA,NA,NA,0,0,46,0,24085,0,0,32679,465,0,0,0,0
Pitt,18,1963,12680,5798,NA,NA,NA,0,0,68,0,88616,0,0,54052,199,0,0,0,0
Pitt,18,1964,13804,6320,NA,NA,NA,0,0,68,0,48016,0,0,142584,1250,0,176,0,0
Pitt,18,1965,6981,3387,NA,NA,NA,0,0,0,0,14943,0,0,24041,0,0,0,0,0
Pitt,18,1966,20867,10735,NA,NA,NA,0,0,65,0,24568,0,0,51336,1732,0,0,0,0
Pitt,18,1967,10300,5241,NA,NA,NA,0,0,29,0,24122,0,0,42747,882,0,0,0,0
Pitt,18,1968,16988,8194,NA,NA,NA,0,0,45,0,38212,0,0,67282,0,0,49,0,0
Pitt,18,1969,25084,11739,NA,NA,NA,0,0,0,0,9262,0,0,51821,0,0,0,0,0
Pitt,18,1970,6657,3123,NA,NA,NA,0,0,81,0,21806,0,0,32749,645,0,117,0,0
Pitt,18,1971,15469,6696,NA,NA,NA,0,0,462,0,91337,0,0,123848,1827,0,4236,0,0
Pitt,18,1972,13412,6575,NA,NA,NA,0,0,31,0,78300,0,0,44584,0,0,264,0,0
Pitt,18,1973,11928,4713,NA,NA,NA,0,0,11,0,11903,0,0,17262,0,0,0,0,0
Pitt,18,1974,20792,8859,NA,NA,NA,0,0,178,0,53388,0,0,78361,3311,0,707,0,0
Pitt,18,1975,39942,21376,NA,NA,NA,0,0,81,0,64180,0,0,20578,391,0,0,0,0
Pitt,18,1976,36530,19475,NA,NA,NA,0,0,41,0,13812,0,0,91485,0,0,250,0,0
Pitt,18,1977,13887,7798,NA,NA,NA,0,0,57,0,15331,0,0,18676,522,0,0,0,0
Pitt,18,1978,24835,14116,NA,NA,NA,0,0,0,0,10736,0,0,24013,105,0,124,0,0
Pitt,18,1979,37558,20384,NA,NA,NA,0,0,22,0,3770,0,0,34444,0,0,583,0,0
Pitt,18,1980,17135,9191,NA,NA,NA,0,0,8,0,10736,0,0,6169,0,0,0,0,0
Pitt,18,1981,25327,13301,NA,NA,NA,0,0,0,0,2416,0,0,31641,215,382,5616,0,0
Pitt,18,1982,8725,5090,NA,NA,NA,0,0,37,0,4318,0,0,13910,0,0,0,0,0
Pitt,18,1983,16858,10093,NA,NA,NA,0,0,22,0,11730,0,0,50301,0,0,0,0,0
Pitt,18,1984,15797,8759,NA,NA,NA,0,0,107,0,18612,0,0,56977,0,0,298,0,0
Pitt,18,1985,3574,2113,NA,NA,NA,0,0,26,0,6180,0,0,17002,0,0,0,0,0
Pitt,18,1986,29195,12305,NA,NA,NA,0,0,0,0,6413,3,0,33585,0,0,0,0,0
Pitt,18,1987,13662,5533,NA,NA,NA,0,0,3,0,7374,0,0,14591,0,387,130,0,0
Pitt,18,1988,37769,19026,NA,NA,NA,0,0,0,0,2587,0,0,58490,223,1189,0,0,0
Pitt,18,1989,16037,9051,NA,NA,NA,0,0,7,0,4944,0,0,11658,0,82,0,0,0
Pitt,18,1990,12207,6037,NA,NA,NA,0,0,18,0,1561,0,0,7538,0,0,0,0,0
Pitt,18,1991,22500,10867,NA,NA,NA,0,0,1,0,1710,0,0,32177,0,0,0,0,0
Pitt,18,1992,9135,4411,NA,NA,NA,0,0,0,0,29707,0,0,70846,0,0,0,0,0
Pitt,18,1993,22850,11430,NA,NA,NA,0,174,11,0,16103,0,0,86635,0,0,344,0,0
Pitt,18,1994,9501,4363,NA,NA,NA,0,0,81,0,4617,0,0,30016,0,0,375,0,0
Pitt,18,1995,5500,3185,NA,NA,NA,0,0,0,0,8821,0,0,44150,0,0,0,0,0
Pitt,18,1996,50086,21678,NA,NA,NA,0,0,18,0,21331,0,0,129612,0,1003,0,0,0
Pitt,18,1997,35830,17239,NA,NA,NA,0,0,11,0,12324,0,0,83927,0,0,0,0,0
Pitt,18,1998,76888,49869,NA,NA,NA,0,0,19,1003,33437,0,0,98506,356,0,0,0,0
Pitt,18,1999,35977,19391,NA,NA,NA,0,0,0,0,24538,0,0,118076,0,211,0,0,0
Pitt,18,2000,42649,18581,NA,NA,NA,0,0,15,0,41913,0,0,69360,0,0,0,0,0
Pitt,18,2001,131500,74627,NA,NA,NA,0,0,0,0,7379,0,0,47231,210,0,0,0,0
Pitt,18,2002,90280,39138,NA,NA,NA,0,0,15,0,24980,0,0,44165,0,0,0,0,0
Pitt,18,2003,78244,39970,NA,NA,NA,0,0,0,0,373,0,0,13413,0,0,71,0,0
Pitt,18,2004,60942,33786,NA,NA,NA,0,0,9,130,9201,0,0,30811,0,0,0,0,0
Pitt,18,2005,62062,33806,NA,NA,NA,0,65,0,0,1723,0,0,6385,0,152,0,0,0
Pitt,18,2006,38816,21301,NA,NA,NA,0,0,8,258,12475,0,0,54164,0,0,0,0,0
Pitt,18,2007,41838,19935,NA,NA,NA,0,0,0,0,11498,0,0,69560,0,239,239,0,0
Pitt,18,2008,16921,6348,NA,NA,NA,0,0,9,0,14613,0,0,66247,0,230,0,0,0
Pitt,18,2009,31042,18838,NA,NA,NA,0,0,0,1636,8605,0,0,47889,258,0,0,0,0
Pitt,18,2010,16818,8783,NA,NA,NA,0,230,38,515,19141,0,0,27671,302,0,0,0,0
Pitt,18,2011,56006,30439,NA,NA,NA,0,0,14,0,26945,0,0,70635,203,464,928,0,0
Pitt,18,2012,78038,41415,NA,NA,NA,0,0,0,0,8033,0,0,47166,0,706,0,2,0
Pitt,18,2013,59279,30166,NA,NA,NA,0,0,0,0,743,0,0,25439,10,67,0,0,0
Pitt,18,2014,36507,14427,NA,NA,NA,0,0,0,0,1666,0,0,4303,0,42,0,0,0
Pitt,18,2015,38478,18985,NA,NA,NA,0,0,0,66,924,0,0,5375,0,0,0,0,0
Pitt,18,2016,58241,31459,NA,NA,NA,0,0,0,0,5461,0,0,20307,0,119,0,0,0
Pitt,18,2017,34159,19213,NA,NA,NA,0,0,0,0,7094,0,0,32296,0,195,0,0,0
Pitt,18,2018,13949,7121,NA,NA,NA,0,0,0,119,8118,0,0,20569,0,0,0,0,NA
Pitt,18,2019,3507,2066,NA,NA,NA,0,0,0,86,11774,0,0,8681,0,NA,NA,NA,NA
Harrison,19,1948,26186,14577,NA,NA,NA,0,0,0,43283,0,0,0,0,0,0,0,0,0
Harrison,19,1949,8000,4372,NA,NA,NA,0,11423,0,25650,0,0,0,0,0,0,0,0,0
Harrison,19,1950,33864,18216,NA,NA,NA,0,48269,0,29830,0,0,0,0,0,0,0,0,0
Harrison,19,1951,17145,13181,NA,NA,NA,903,103041,0,18078,0,0,0,0,0,0,0,0,0
Harrison,19,1952,25794,17215,NA,NA,NA,0,18421,0,4633,0,0,0,0,0,0,0,0,0
Harrison,19,1953,21328,7641,NA,NA,NA,0,2232,0,7552,0,0,0,0,0,0,0,0,0
Harrison,19,1954,28800,16869,NA,NA,NA,0,6146,0,8651,0,0,0,0,0,0,0,0,0
Harrison,19,1955,5595,3405,NA,NA,NA,87,60115,0,80836,0,0,0,0,0,0,0,0,0
Harrison,19,1956,2586,1266,NA,NA,NA,0,87258,0,9600,0,0,0,114,0,0,0,0,0
Harrison,19,1957,3812,1820,NA,NA,NA,43,25371,0,34739,401,0,0,0,0,0,0,0,0
Harrison,19,1958,14701,6404,NA,NA,NA,107,55305,0,4480,0,0,0,0,0,0,0,0,0
Harrison,19,1959,27885,17657,NA,NA,NA,14,10452,0,31079,0,0,0,0,0,0,0,0,0
Harrison,19,1960,17280,7076,NA,NA,NA,0,26094,0,3357,0,0,0,0,0,0,0,0,0
Harrison,19,1961,42778,21725,NA,NA,NA,41,1634,0,11550,0,0,0,0,0,0,0,0,0
Harrison,19,1962,8162,4155,NA,NA,NA,0,31134,0,19678,0,0,0,0,0,0,0,0,0
Harrison,19,1963,22287,9803,NA,NA,NA,0,50277,0,37548,0,0,0,0,0,0,0,0,0
Harrison,19,1964,2202,1101,NA,NA,NA,47,43883,0,7247,0,0,0,27,0,0,0,0,0
Harrison,19,1965,15034,7779,NA,NA,NA,65,8237,0,12043,87,0,0,0,0,0,0,0,0
Harrison,19,1966,32672,9295,NA,NA,NA,19,42848,0,12577,0,0,0,0,0,0,0,0,0
Harrison,19,1967,20577,12672,NA,NA,NA,145,21814,0,28976,0,0,0,0,0,0,0,0,0
Harrison,19,1968,5391,2854,NA,NA,NA,126,13492,0,4193,27,0,0,0,0,0,0,0,0
Harrison,19,1969,15006,7559,NA,NA,NA,0,2150,0,5152,0,0,0,0,0,0,0,0,0
Harrison,19,1970,12675,6471,NA,NA,NA,98,18810,0,20855,0,0,0,0,0,0,0,0,0
Harrison,19,1971,3790,1970,NA,NA,NA,0,61283,0,23176,0,0,0,0,0,0,0,0,0
Harrison,19,1972,1399,794,NA,NA,NA,0,1153,0,810,0,0,0,0,0,0,0,0,0
Harrison,19,1973,3060,1571,NA,NA,NA,0,32256,0,5425,0,0,0,0,0,0,0,0,0
Harrison,19,1974,16920,8709,NA,NA,NA,0,6133,0,34205,0,0,0,0,0,0,0,0,0
Harrison,19,1975,5987,3381,NA,NA,NA,0,22979,30,105641,0,0,0,0,0,0,0,0,0
Harrison,19,1976,5130,2933,NA,NA,NA,0,43410,134,1184,0,0,0,0,0,0,0,0,0
Harrison,19,1977,2246,1374,NA,NA,NA,0,16076,0,7982,0,0,0,0,0,0,0,0,0
Harrison,19,1978,19747,10488,NA,NA,NA,0,7016,0,34177,0,0,0,0,0,0,0,0,0
Harrison,19,1979,45706,20234,NA,NA,NA,0,470,0,10425,0,0,0,0,0,0,0,0,0
Harrison,19,1980,5092,2262,NA,NA,NA,0,13416,0,977,0,0,0,0,0,0,0,0,0
Harrison,19,1981,3193,1788,NA,NA,NA,0,12466,0,5403,0,0,0,0,0,0,0,0,0
Harrison,19,1982,9189,4686,NA,NA,NA,0,4275,0,24681,0,0,0,0,0,0,0,0,0
Harrison,19,1983,4239,2132,NA,NA,NA,0,7855,69,9995,0,0,0,0,0,0,0,0,0
Harrison,19,1984,1267,689,NA,NA,NA,69,3558,69,1569,0,0,0,0,0,0,0,0,0
Harrison,19,1985,5097,1825,NA,NA,NA,69,3694,0,10713,0,0,0,0,0,0,0,0,0
Harrison,19,1986,7290,4145,NA,NA,NA,0,5680,0,3927,0,3,0,0,0,0,0,0,0
Harrison,19,1987,5297,2686,NA,NA,NA,0,3300,182,41748,954,0,0,0,0,0,0,0,0
Harrison,19,1988,1544,947,NA,NA,NA,185,2005,0,1786,37,0,0,0,0,0,0,0,0
Harrison,19,1989,2934,1997,NA,NA,NA,0,489,0,12934,141,0,0,0,0,0,0,0,0
Harrison,19,1990,4615,1888,NA,NA,NA,0,61732,24,64156,3590,0,0,0,0,0,0,0,0
Harrison,19,1991,15000,7958,NA,NA,NA,0,4426,0,33685,0,0,0,0,0,0,0,0,0
Harrison,19,1992,313,172,NA,NA,NA,0,517,0,3219,0,0,0,0,0,0,0,0,0
Harrison,19,1993,3265,2271,NA,NA,NA,0,14645,0,4451,0,0,0,0,0,0,0,0,0
Harrison,19,1994,9515,6087,NA,NA,NA,0,286,0,20396,0,0,0,0,0,0,0,0,0
Harrison,19,1995,16760,6758,NA,NA,NA,0,1537,0,48276,0,0,0,0,0,0,0,0,0
Harrison,19,1996,15379,8255,NA,NA,NA,0,3058,0,4502,0,0,0,0,0,0,0,0,0
Harrison,19,1997,1418,1084,NA,NA,NA,0,10357,0,71883,0,0,0,0,0,0,0,0,0
Harrison,19,1998,4496,3012,NA,NA,NA,0,18160,0,46050,265,0,0,0,0,0,0,0,0
Harrison,19,1999,8577,5592,NA,NA,NA,0,16673,175,74656,0,0,0,0,0,0,0,0,0
Harrison,19,2000,4343,1745,NA,NA,NA,0,7950,350,3873,0,0,0,0,0,0,0,0,0
Harrison,19,2001,15309,8335,NA,NA,NA,0,53960,0,333007,0,0,0,0,0,0,0,0,0
Harrison,19,2002,41717,24384,NA,NA,NA,0,88078,195,188564,0,0,0,0,0,0,0,0,0
Harrison,19,2003,8609,6043,NA,NA,NA,0,20138,761,83148,807,0,0,923,0,0,0,0,0
Harrison,19,2004,2106,986,NA,NA,NA,0,107366,0,34850,462,0,0,0,0,0,0,0,0
Harrison,19,2005,388800,211547,NA,NA,NA,0,5770,33,11121,0,0,3245,0,0,0,0,0,0
Harrison,19,2006,169020,90944,NA,NA,NA,0,389106,0,1020984,0,0,0,0,0,0,0,0,0
Harrison,19,2007,128295,57444,NA,NA,NA,209,281160,0,1334333,0,0,0,0,0,0,0,0,0
Harrison,19,2008,6750,4409,NA,NA,NA,0,57268,0,117432,0,0,2202,0,0,0,0,0,0
Harrison,19,2009,307373,100603,NA,NA,NA,29,26532,0,139380,0,0,0,0,0,0,0,0,0
