Alagnak,1992,0,0,"35,663",825,0,0,0,"150,356",0,0,0,0,0,0,0,0,0,0,"577,940"
Alagnak,1993,0,0,"10,457",0,0,0,"1,464","957,262",39,0,0,"226,713","311,042",0,0,0,0,0,"887,336"
Alagnak,1994,0,0,"1,616",0,0,"593,413",0,"688,616","11,053",0,0,"1,107","259,857",66,0,"8,112",0,0,"618,464"
Alagnak,1995,0,0,0,12,0,0,"2,028,132","1,861,832",974,0,0,"1,923","3,422",43,0,0,11,0,"550,068"
Alagnak,1996,0,0,0,0,0,0,"40,387","1,167,710","204,768",0,0,"1,163","7,234",47,0,38,0,269,"782,213"
Alagnak,1997,0,0,55,0,0,"5,994","1,871","625,825","41,422",0,11,"85,372","620,197","10,149",0,188,0,0,"556,193"
Alagnak,1998,0,0,0,0,0,"11,639","9,903","2,422,102",85,0,"8,096","269,435","56,520",0,0,0,0,0,"643,110"
Alagnak,1999,0,11,0,0,0,0,"802,309","1,213,013",277,0,47,"646,231","1,053,967","10,608",0,0,46,0,"1,182,180"
Alagnak,2000,0,0,13,288,0,"2,051","5,559,715","4,007,258","31,486",0,0,"34,671","115,780",0,0,72,0,0,"1,150,815"
Alagnak,2001,0,0,307,0,0,"39,954","127,915","1,366,723","12,341",0,18,"37,517","92,410",0,0,0,0,0,"680,850"
Alagnak,2002,0,0,"6,015",0,0,15,"1,774,632","1,836,231","4,218",0,0,"67,960","38,417",0,0,0,0,0,"766,962"
Alagnak,2003,0,0,0,0,0,0,"2,760,469","3,797,307","116,854",0,0,"5,381","21,436",0,0,0,0,0,"3,676,146"
Alagnak,2004,0,0,0,0,0,"1,822","860,688","1,378,015","15,868",0,0,"109,724","148,341",0,0,0,0,0,"5,396,592"
Alagnak,2005,0,0,0,0,0,0,"741,790","1,855,297","7,216",0,0,"127,546","108,098",385,0,0,0,0,"4,218,990"
Alagnak,2006,0,0,0,0,0,"1,340","666,876","1,577,882",624,0,0,"54,791","138,225",0,0,96,86,0,"1,773,966"
Alagnak,2007,0,0,0,0,0,"1,625","500,487","1,099,434",259,0,0,"481,558","126,217",101,0,0,0,0,"2,466,414"
Alagnak,2008,0,0,96,0,0,827,"507,010","1,252,746","3,907",0,0,"89,672","70,467",0,0,0,0,0,"2,180,502"
Alagnak,2009,0,0,0,0,0,0,"461,080","693,020",848,0,173,"117,646","132,394",0,0,6,0,0,"970,818"
Alagnak,2010,0,0,101,0,0,0,"735,455","3,182,986","12,833",0,240,"1,800,823","766,628",0,0,0,0,0,"1,187,730"
Alagnak,2011,0,0,0,0,0,120,"3,087,316","2,498,861",3,41,0,"533,353","48,131",112,0,1,49,0,"883,794"
Alagnak,2012,0,0,0,0,0,"39,748","1,123,765","1,614,661","10,640",0,0,"22,311","17,181",0,0,0,0,0,"861,747"
Alagnak,2013,0,0,0,0,0,"2,702","2,677,121","1,235,290",458,0,0,"3,198","9,522",0,0,0,0,0,"1,095,950"
Alagnak,2014,0,0,0,0,0,"68,088","1,604,307","586,591",0,0,35,"24,204","1,068",1,0,0,0,0,"189,452"
Alagnak,2015,0,0,0,0,0,"2,698","1,230,186","2,693,830","22,635",0,0,"19,770","716,040",0,0,0,"5,592",0,"5,452,026"
Alagnak,2016,0,0,0,0,0,"4,175","1,839,804","2,700,671","8,158",0,0,"359,397","166,299",0,0,216,0,0,"1,677,769"
Alagnak,2017,0,0,0,0,0,"6,737","2,324,176","2,939,410","6,513",0,"1,401","422,287","846,706",400,0,25,0,0,"2,041,824"
Alagnak,2018,0,0,0,0,0,0,"1,110,701","1,172,260","5,266",0,0,"46,925","21,947",438,0,95,0,NA,"1,581,426"
Alagnak,2019,0,0,0,0,0,"8,072","476,072","556,135","1,331",NA,0,"283,142","460,735",NA,0,85,NA,NA,"820,458"
Naknek,1963,0,0,0,0,0,0,"141,944","416,187",0,0,"23,215","700,970","418,190",0,0,"6,330",0,0,"905,358"
Naknek,1964,0,0,0,0,0,743,"342,531","256,174",0,0,"34,421","1,275,540","309,692",0,0,"4,430",0,0,"1,349,604"
Naknek,1965,0,0,0,0,0,"12,877","634,432","600,345",0,0,"37,064","854,535","515,515",0,0,0,0,0,"717,798"
Naknek,1966,0,0,0,0,0,"13,371","918,493","2,573,070","3,000",0,"2,025","209,618","485,528",519,0,0,0,0,"1,016,445"
Naknek,1967,0,0,0,0,0,0,"352,459","522,757",0,0,"3,787","330,689","342,019",457,0,0,0,0,"755,640"
Naknek,1968,0,0,0,0,0,"3,585","126,410","202,857",257,0,0,"88,011","216,580",0,0,611,0,0,"1,023,222"
Naknek,1969,0,0,0,0,0,0,"45,889","240,153",0,0,"4,366","837,021","1,007,865",0,0,"2,051","6,434",0,"1,331,202"
Naknek,1970,0,0,0,0,0,597,"161,583","281,376",0,0,"17,756","1,549,928","504,895",0,0,"17,444","1,726",0,"732,502"
Naknek,1971,0,0,0,0,0,225,"349,684","630,688","1,478",0,"17,309","1,777,140","1,537,578","25,170",0,"1,979","9,172",0,"935,754"
Naknek,1972,0,0,0,0,0,"2,938","228,954","397,108","5,084",0,"35,046","359,615","676,509","2,647",0,"3,618","3,690",0,"586,518"
Naknek,1973,0,0,"1,257",0,0,0,"610,280","715,809",0,0,255,"564,689","850,378",0,0,0,0,0,"356,676"
Naknek,1974,0,0,0,0,0,"1,544","253,899","393,360",0,0,"1,832","1,103,750","880,690",0,0,"7,439",0,0,"1,241,058"
Naknek,1975,0,0,0,0,0,"1,029","456,699","1,630,147",0,0,"11,804","1,539,430","1,547,266","4,744",0,"4,586",0,0,"2,026,686"
Naknek,1976,0,0,0,0,0,"4,277","1,013,493","4,461,321","24,292",0,"4,423","1,950,161","1,520,144","10,680",0,0,"2,941",0,"1,320,750"
Naknek,1977,0,0,"4,313",0,0,"4,429","788,791","2,456,928","74,909",0,0,"145,844","242,959","1,394",0,0,"1,493",0,"1,085,856"
Naknek,1978,0,0,0,0,0,393,"490,174","949,602","2,206",0,"9,731","631,141","704,090",0,0,958,0,0,"813,378"
Naknek,1979,0,0,0,0,0,"8,951","1,389,279","1,322,934","5,050",0,"5,950","761,179","464,177",0,0,"6,070","1,499",0,"925,362"
Naknek,1980,0,0,0,0,0,803,"1,059,833","1,633,506","11,988",0,"17,349","1,344,991","860,504","1,502",0,0,0,0,"2,644,698"
Naknek,1981,0,0,0,0,0,"4,917","772,538","2,360,631","18,751",0,"5,873","592,812","943,847","4,417",0,0,0,0,"1,796,220"
Naknek,1982,0,0,0,0,0,"5,105","163,881","941,345","27,630",683,0,"225,872","477,076","7,614",0,0,0,0,"1,155,552"
Naknek,1983,0,0,0,0,0,0,"179,536","556,012","5,897",0,"7,909","351,039","382,133",0,0,0,0,0,"888,294"
Naknek,1984,0,0,0,0,0,249,"513,736","827,819","12,060",0,"30,951","1,575,844","1,527,672","1,430",0,0,0,0,"1,242,474"
Naknek,1985,0,0,"1,526","3,713",0,"2,110","828,787","3,274,445","54,935",0,"31,777","1,612,753","1,407,689","37,992",0,0,"8,662",0,"1,849,938"
Naknek,1986,0,0,"5,555",0,0,"7,752","1,858,984","6,684,279","439,131",743,"2,489","1,219,365","2,484,591","41,845",0,0,0,0,"1,977,645"
Naknek,1987,0,"2,660","14,665","3,069",0,0,"369,590","1,244,918","119,539",0,"2,472","616,859","3,148,640","11,304",0,0,0,0,"1,061,806"
Naknek,1988,0,0,0,0,0,0,"354,738","1,120,895","18,881",0,"31,753","780,077","716,195","3,330",0,0,0,0,"1,037,862"
Naknek,1989,0,0,0,0,0,"1,192","360,910","819,387",0,0,"4,536","1,406,719","537,975",0,0,"2,545",0,0,"1,161,984"
Naknek,1990,0,0,0,0,0,0,"659,727","911,101","5,005",0,"54,894","1,531,081","819,654","16,164",0,0,0,0,"2,092,578"
Naknek,1991,0,"2,265",0,0,0,"11,437","451,505","3,533,616","62,714",0,"2,603","139,216","424,425","1,458",0,0,0,0,"3,578,508"
Naknek,1992,0,0,"5,618",0,0,0,"158,743","751,849","11,956",0,487,"282,465","265,278",0,"1,617","3,539",0,0,"1,606,650"
Naknek,1993,0,0,0,0,0,122,"352,181","1,121,938","24,034",0,"14,445","430,639","761,445",0,0,0,0,0,"1,535,658"
Naknek,1994,0,0,0,0,0,"4,950","504,531","758,142","1,696",0,"17,069","730,719","376,373","2,743",0,0,0,0,"990,810"
Naknek,1995,0,0,0,283,0,"8,708","2,425,255","3,130,745","68,798",0,502,"117,754","172,128","3,335",0,0,257,0,"1,111,140"
Naknek,1996,0,0,0,0,0,"1,386","340,635","5,591,154","107,359",0,0,"49,654","379,240","2,676",0,898,0,143,"1,078,098"
Naknek,1997,0,0,"1,331",0,0,0,"97,471","899,636","15,456",0,"6,841","825,500","1,604,687","2,229",0,"4,485",0,0,"1,025,664"
Naknek,1998,0,0,0,0,0,"1,065","595,642","1,957,154","17,916",0,"1,475","553,805","742,520",0,0,0,0,0,"1,202,172"
Naknek,1999,0,257,0,0,0,0,"713,060","1,388,588","14,887",0,"7,566","707,967","927,939","1,095",0,0,"1,095",0,"1,625,364"
Naknek,2000,0,0,317,0,0,"2,966","1,207,029","6,824,909","79,277",0,0,"453,897","454,432",0,0,"1,732",0,0,"1,375,488"
Naknek,2001,0,0,350,0,0,0,"484,233","2,926,493","50,779","3,420","10,588","396,239","761,312",0,0,0,0,0,"1,830,360"
Naknek,2002,0,0,0,0,0,"48,569","1,471,106","3,683,676","93,384",0,"1,829","250,688","209,238","21,792",0,0,0,0,"1,263,918"
Naknek,2003,0,0,0,0,0,"8,942","3,692,037","7,549,812","279,026",0,0,"247,183","615,269","4,967",0,"1,657",0,0,"1,831,170"
Naknek,2004,0,0,0,0,0,0,"986,911","1,652,173","15,655",0,"3,321","979,063","665,454","1,409",0,0,0,0,"1,939,674"
Naknek,2005,0,0,0,0,0,"36,672","1,302,925","2,255,795","24,685",0,"10,574","801,427","947,785","4,194",0,0,"2,553",0,"2,744,622"
Naknek,2006,0,0,0,0,0,"50,442","1,657,238","1,928,248","33,266","1,169","18,821","717,671","499,064","1,305",0,89,79,0,"1,953,228"
Naknek,2007,0,0,994,0,0,"17,541","1,861,895","1,539,525","31,152",0,"14,339","645,374","524,184",93,0,0,0,0,"2,945,304"
Naknek,2008,0,0,89,0,0,"23,087","580,269","1,595,287","6,352",0,"13,080","360,751","688,888",0,0,0,0,0,"2,472,690"
Naknek,2009,0,0,0,0,0,"5,415","457,482","889,894",564,0,"5,756","396,536","157,950","1,701",0,0,0,0,"1,169,466"
Naknek,2010,0,0,93,0,0,"97,717","3,220,885","2,291,356","1,563",0,"37,969","1,371,747","399,927",0,0,0,65,0,"1,463,928"
Naknek,2011,0,0,0,0,0,"82,431","2,215,738","1,311,129",75,34,"41,339","864,072","571,249","1,968",0,13,540,0,"1,177,074"
Naknek,2012,0,0,0,0,0,"11,744","2,391,537","2,012,814","14,098",0,"5,727","616,530","369,748",0,0,0,7,0,"900,312"
Naknek,2013,0,0,0,0,0,"61,369","2,742,095","3,315,115","3,882",0,0,"228,372","157,853",0,0,0,0,0,"938,160"
Naknek,2014,0,0,0,0,0,"32,824","2,955,138","3,159,370",0,0,"2,346","240,535","112,679","16,599",0,0,0,0,"1,474,428"
Naknek,2015,0,0,0,0,0,"38,702","5,261,676","7,055,601","67,853",0,1,"282,087","437,105",0,0,0,0,0,"1,920,954"
Naknek,2016,0,0,0,0,0,"1,205","2,594,705","2,014,709","5,310",0,0,"423,070","326,064",0,0,715,0,0,"1,691,910"
Naknek,2017,0,0,0,0,0,"57,140","4,186,128","2,642,561","87,259",0,"7,240","785,924","758,501","1,170",0,635,0,0,"1,899,972"
Naknek,2018,0,0,0,0,0,"27,603","2,708,127","4,636,196","38,038",0,"4,091","243,971","236,246",443,0,665,0,NA,"2,221,152"
Naknek,2019,0,0,0,0,0,"2,542","1,169,832","926,428","9,763",NA,"1,365","423,935","332,477",NA,0,0,NA,NA,"2,911,470"
Ugashik,1963,0,0,0,0,0,0,"10,884","21,608","2,126",0,49,"77,497","20,578",0,0,0,0,0,"388,254"
Ugashik,1964,0,0,102,0,0,134,"18,938","8,226",0,0,"10,590","220,163","16,285",0,0,0,294,0,"472,770"
Ugashik,1965,0,0,0,0,0,0,"47,512","51,187",549,0,"2,815","212,640","76,458",0,0,"1,794",0,0,"996,612"
Ugashik,1966,0,373,407,117,0,101,"772,416","1,554,969",228,0,0,"42,250","17,326",0,0,0,0,0,"704,436"
Ugashik,1967,0,0,0,0,0,0,"98,166","54,844",0,0,0,"42,254","34,932",114,0,42,0,0,"238,830"
Ugashik,1968,0,0,0,0,0,0,"16,985","10,063",0,0,0,"13,508","4,394",138,0,0,0,0,"70,896"
Ugashik,1969,0,0,0,0,0,111,"4,548","5,661",0,0,319,"52,668","24,458",0,0,"1,479",0,0,"160,380"
Ugashik,1970,0,0,0,0,0,0,"3,709","2,799",0,0,206,"303,316",0,0,0,"44,928",751,0,"735,024"
Ugashik,1971,0,0,0,0,0,0,"193,376",0,0,0,0,"573,773","165,880","1,723",0,85,966,0,"529,752"
Ugashik,1972,0,0,0,0,0,0,0,"87,271",0,0,0,"145,198","39,458",0,0,"1,744","2,499",0,"79,428"
Ugashik,1973,0,0,"4,467",0,0,0,"26,045","6,764",322,0,0,"21,377","37,294",0,0,"6,039",0,0,"38,988"
Ugashik,1974,0,0,0,0,0,0,"9,986","8,385",0,0,"14,010","660,052","65,474",0,0,0,0,0,"61,854"
Ugashik,1975,0,0,0,0,0,"1,088","1,565,299","578,240",0,0,"5,169","1,608,268","365,466",790,0,"1,513",0,0,"429,336"
Ugashik,1976,0,"1,672",0,0,0,0,"2,328,527","1,705,028","8,660",0,"61,272","1,352,579","341,624",0,0,0,"1,667",0,"356,308"
Ugashik,1977,0,0,"11,008",0,0,792,"642,643","1,822,598","5,813",0,0,"230,133","138,885","1,279",0,0,0,0,"201,520"
Ugashik,1978,0,0,"7,170",0,0,0,"245,524","336,577","4,513",0,"3,163","343,912","253,589",0,0,0,0,0,"82,435"
Ugashik,1979,0,0,0,0,0,"22,988","3,310,049","786,900","23,149",0,"10,427","1,672,861","649,603","4,903",0,0,0,0,"1,706,904"
Ugashik,1980,0,0,"5,236",0,0,"1,117","1,405,682","2,168,628","14,429",0,"35,830","3,340,398","1,090,176","1,322",0,118,0,0,"3,335,284"
Ugashik,1981,0,241,"4,923",0,0,862,"1,742,861","3,026,320","3,536",0,"6,623","2,261,031","929,012",840,0,176,0,0,"1,327,699"
Ugashik,1982,0,0,"4,886","1,156",0,"4,612","325,145","680,801","8,558",0,266,"543,095","788,806","2,661",0,0,0,0,"1,185,551"
Ugashik,1983,0,0,"11,993",728,0,0,"733,503","252,201","2,966",0,"3,616","562,362","221,167",0,0,683,0,0,"1,001,364"
Ugashik,1984,0,"1,456","9,753",0,0,74,"479,103","605,094","12,416",0,"50,457","3,868,563","500,632",0,0,0,"2,285",0,"1,270,318"
Ugashik,1985,271,"1,890","8,788",0,0,446,"646,743","807,793","2,117",0,"1,022","878,254","470,703","5,839",0,0,0,0,"1,006,407"
Ugashik,1986,0,"5,098","48,370",47,0,555,"459,250","2,678,329","77,768",0,791,"1,927,859","1,925,221","17,549",0,"1,780",0,0,"1,015,582"
Ugashik,1987,0,"5,014","7,801",0,0,97,"856,334","1,811,306","13,745",0,"11,201","1,998,211","2,421,157","39,039",0,0,441,0,"686,894"
Ugashik,1988,0,569,"7,709",0,0,"1,792","470,688","795,903","19,276",0,"33,263","2,017,209","2,182,844","1,267",0,"6,051","8,074",0,"654,412"
Ugashik,1989,0,"3,612","8,149",0,0,"5,841","928,150","407,114","10,738",0,"13,863","2,510,466","1,024,309",872,0,0,0,0,"1,713,287"
